candidate_id,source_generator,parent_mol_id,canonical_smiles,inchikey,valid_rdkit,unique_flag,novel_flag,mw,logp,tpsa,hbd,hba,rotatable_bonds,qed,sa_score,murcko_scaffold,max_ring_size,has_macrocycle_12_20,has_constrained_ring_8_11,passes_basic_filters,generation_notes
CAND_4e8257bdee,v5_3_model_guided_macrocycle,JAK2_1a53985c87,CC(C)(C)[C@H]1NC(=O)c2c[nH]c3ncc(nc23)C2(CCCNCCC3(C#N)CN(C3)C1=O)CC2,KWHUAFLBPGKMEV-IBGZPJMESA-N,True,True,True,463.586,2.2597,126.8,3,6,0,0.55,4.281,O=C1NCC(=O)N2CC(CCNCCCC3(CC3)c3cnc4[nH]cc1c4n3)C2,18,True,False,True,"v5_3_model_guided_anchor_pair=15-24;anchor_scores=0.822,0.822;linker_length=6;target_ring=17;linker_prob=0.248;chemotype=aza"
CAND_e6c0627bb9,v5_3_model_guided_macrocycle,JAK2_1a53985c87,CC(C)(C)[C@H]1NC(=O)c2c[nH]c3ncc(nc23)C2(CCOCNCC3(C#N)CN(C3)C1=O)CC2,MUCGFCOGPOVGDH-SFHVURJKSA-N,True,True,True,465.558,1.4536,136.03,3,7,0,0.5357,4.292,O=C1NCC(=O)N2CC(CNCOCCC3(CC3)c3cnc4[nH]cc1c4n3)C2,18,True,False,True,"v5_3_model_guided_anchor_pair=15-24;anchor_scores=0.822,0.822;linker_length=6;target_ring=17;linker_prob=0.248;chemotype=oxa_aza"
CAND_5fdf8771a8,v5_3_model_guided_macrocycle,JAK2_1a53985c87,CC(C)(C)[C@H]1NC(=O)c2c[nH]c3ncc(nc23)C2(CCCSCCC3(C#N)CN(C3)C1=O)CC2,IAHQBZMCPQJZNV-IBGZPJMESA-N,True,True,True,480.638,3.4033,114.77,2,6,0,0.5972,4.376,O=C1NCC(=O)N2CC(CCSCCCC3(CC3)c3cnc4[nH]cc1c4n3)C2,18,True,False,True,"v5_3_model_guided_anchor_pair=15-24;anchor_scores=0.822,0.822;linker_length=6;target_ring=17;linker_prob=0.248;chemotype=thioether"
CAND_b3c1e9c6e7,v5_3_model_guided_macrocycle,JAK2_dbe7510318,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCCCCC2(CC2)N1,JJOHDIRSSGIJTG-UHFFFAOYSA-N,True,True,True,449.559,3.772,110.96,4,5,0,0.4175,4.203,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCCCCC2(CC2)N1,19,True,False,True,"v5_3_model_guided_anchor_pair=25-16;anchor_scores=0.822,0.678;linker_length=5;target_ring=18;linker_prob=0.200;chemotype=alkyl"
CAND_09deb650c1,v5_3_model_guided_macrocycle,JAK2_dbe7510318,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCSCCC2(CC2)N1,DDGKEEUOWIFBMV-UHFFFAOYSA-N,True,True,True,467.599,3.3349,110.96,4,6,0,0.4036,4.303,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCSCCC2(CC2)N1,19,True,False,True,"v5_3_model_guided_anchor_pair=25-16;anchor_scores=0.822,0.678;linker_length=5;target_ring=18;linker_prob=0.200;chemotype=thioether"
CAND_ebd66c7b75,v5_3_model_guided_macrocycle,JAK2_dbe7510318,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCNCCC2(CC2)N1,IQKCQIODXLYFBQ-UHFFFAOYSA-N,True,True,True,450.547,2.1913,122.99,5,6,0,0.3578,4.209,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCNCCC2(CC2)N1,19,True,False,True,"v5_3_model_guided_anchor_pair=25-16;anchor_scores=0.822,0.678;linker_length=5;target_ring=18;linker_prob=0.200;chemotype=aza"
CAND_2e11abfe19,v5_3_model_guided_macrocycle,JAK2_dbe7510318,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCOCCC2(CC2)N1,RLLDBAYFCZKELV-UHFFFAOYSA-N,True,True,True,451.531,2.6183,120.19,4,6,0,0.4171,4.214,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCOCCC2(CC2)N1,19,True,False,True,"v5_3_model_guided_anchor_pair=25-16;anchor_scores=0.822,0.678;linker_length=5;target_ring=18;linker_prob=0.200;chemotype=oxa"
CAND_453a8d70ca,v5_3_model_guided_macrocycle,JAK2_dbe7510318,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CNCOCC2(CC2)N1,IZSUYVKQMSNHRR-UHFFFAOYSA-N,True,True,True,452.519,1.3852,132.22,5,7,0,0.3482,4.22,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CNCOCC2(CC2)N1,19,True,False,True,"v5_3_model_guided_anchor_pair=25-16;anchor_scores=0.822,0.678;linker_length=5;target_ring=18;linker_prob=0.200;chemotype=oxa_aza"
CAND_c9a78f3f99,v5_3_model_guided_macrocycle,JAK2_dbe7510318,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCOCCCC2(CC2)N1,SIVADZRFAMKRHQ-UHFFFAOYSA-N,True,True,True,465.558,3.0084,120.19,4,6,0,0.4051,4.292,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCOCCCC2(CC2)N1,20,True,False,True,"v5_3_model_guided_anchor_pair=25-16;anchor_scores=0.822,0.678;linker_length=6;target_ring=19;linker_prob=0.167;chemotype=oxa"
CAND_94f502517a,v5_3_model_guided_macrocycle,JAK2_dbe7510318,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CNCOCCC2(CC2)N1,YCUVWDZLVPZCAW-UHFFFAOYSA-N,True,True,True,466.546,1.7753,132.22,5,7,0,0.3411,4.297,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CNCOCCC2(CC2)N1,20,True,False,True,"v5_3_model_guided_anchor_pair=25-16;anchor_scores=0.822,0.678;linker_length=6;target_ring=19;linker_prob=0.167;chemotype=oxa_aza"
CAND_0dab0539d2,v5_3_model_guided_macrocycle,JAK2_dbe7510318,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCCCCCC2(CC2)N1,LEBUQUSWIHAWPD-UHFFFAOYSA-N,True,True,True,463.586,4.1621,110.96,4,5,0,0.4,4.281,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCCCCCC2(CC2)N1,20,True,False,True,"v5_3_model_guided_anchor_pair=25-16;anchor_scores=0.822,0.678;linker_length=6;target_ring=19;linker_prob=0.167;chemotype=alkyl"
CAND_34ad2a24d8,v5_3_model_guided_macrocycle,JAK2_dbe7510318,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCNCCCC2(CC2)N1,KLRRCJHYZNWGOL-UHFFFAOYSA-N,True,True,True,464.574,2.5814,122.99,5,6,0,0.3485,4.287,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCNCCCC2(CC2)N1,20,True,False,True,"v5_3_model_guided_anchor_pair=25-16;anchor_scores=0.822,0.678;linker_length=6;target_ring=19;linker_prob=0.167;chemotype=aza"
CAND_f4705e122e,v5_3_model_guided_macrocycle,JAK2_dbe7510318,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCSCCCC2(CC2)N1,VJOULSRJDRNRML-UHFFFAOYSA-N,True,True,True,481.626,3.725,110.96,4,6,0,0.3895,4.381,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCSCCCC2(CC2)N1,20,True,False,True,"v5_3_model_guided_anchor_pair=25-16;anchor_scores=0.822,0.678;linker_length=6;target_ring=19;linker_prob=0.167;chemotype=thioether"
CAND_da006e9e54,v5_3_model_guided_macrocycle,JAK2_b8536fbab5,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CNCC1(CC1)[C@H](C(F)(F)F)N2,UOQSWCBMAYJTFK-FFMAFDDDSA-N,True,True,True,600.627,2.6016,158.99,4,9,1,0.2577,5.417,O=S1(=O)CCN2c3ccc(nn3)-c3ccc4c(c3)[nH]c3ccnc(c34)NCC3(CC3)CNCC2C1,18,True,False,True,"v5_3_model_guided_anchor_pair=9-27;anchor_scores=0.822,0.678;linker_length=3;target_ring=17;linker_prob=0.683;chemotype=aza"
CAND_d7d5e569e3,v5_3_model_guided_macrocycle,JAK2_b8536fbab5,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1COCC1(CC1)[C@H](C(F)(F)F)N2,CNIZANOYKOCSCB-FFMAFDDDSA-N,True,True,True,601.611,3.0286,156.19,3,9,1,0.2985,5.423,O=S1(=O)CCN2c3ccc(nn3)-c3ccc4c(c3)[nH]c3ccnc(c34)NCC3(CC3)COCC2C1,18,True,False,True,"v5_3_model_guided_anchor_pair=9-27;anchor_scores=0.822,0.678;linker_length=3;target_ring=17;linker_prob=0.683;chemotype=oxa"
CAND_637465f4e1,v5_3_model_guided_macrocycle,JAK2_b8536fbab5,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CCCC1(CC1)[C@H](C(F)(F)F)N2,XQNAVBPORQFBPI-IIVOFZELSA-N,True,True,True,599.639,4.1823,146.96,3,8,1,0.2953,5.412,O=S1(=O)CCN2c3ccc(nn3)-c3ccc4c(c3)[nH]c3ccnc(c34)NCC3(CCCC2C1)CC3,18,True,False,True,"v5_3_model_guided_anchor_pair=9-27;anchor_scores=0.822,0.678;linker_length=3;target_ring=17;linker_prob=0.683;chemotype=alkyl"
CAND_35c4ee0b09,v5_3_model_guided_macrocycle,JAK2_b8536fbab5,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CSCC1(CC1)[C@H](C(F)(F)F)N2,IZZXRBQLSMOBFN-FFMAFDDDSA-N,True,True,True,617.679,3.7452,146.96,3,9,1,0.2907,5.512,O=S1(=O)CCN2c3ccc(nn3)-c3ccc4c(c3)[nH]c3ccnc(c34)NCC3(CC3)CSCC2C1,18,True,False,True,"v5_3_model_guided_anchor_pair=9-27;anchor_scores=0.822,0.678;linker_length=3;target_ring=17;linker_prob=0.683;chemotype=thioether"
CAND_1ec7ae5d21,v5_3_model_guided_macrocycle,JAK2_b8536fbab5,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)C(CCCC3(CC3)[C@H](C(F)(F)F)N2)C1,VUSYNXZVOKNMIM-IIVOFZELSA-N,True,True,True,599.639,4.1823,146.96,3,8,1,0.2953,5.412,O=S1(=O)CCN2CC1CCCC1(CC1)CNc1nccc3[nH]c4cc(ccc4c13)-c1ccc2nn1,19,True,False,True,"v5_3_model_guided_anchor_pair=9-28;anchor_scores=0.822,0.678;linker_length=3;target_ring=18;linker_prob=0.649;chemotype=alkyl"
CAND_2f2a0d40fd,v5_3_model_guided_macrocycle,JAK2_b8536fbab5,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)C(COCC3(CC3)[C@H](C(F)(F)F)N2)C1,GBZHOBHXRZEBCG-FFMAFDDDSA-N,True,True,True,601.611,3.0286,156.19,3,9,1,0.2985,5.423,O=S1(=O)CCN2CC1COCC1(CC1)CNc1nccc3[nH]c4cc(ccc4c13)-c1ccc2nn1,19,True,False,True,"v5_3_model_guided_anchor_pair=9-28;anchor_scores=0.822,0.678;linker_length=3;target_ring=18;linker_prob=0.649;chemotype=oxa"
CAND_893be87c2e,v5_3_model_guided_macrocycle,JAK2_b8536fbab5,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)C(CNCC3(CC3)[C@H](C(F)(F)F)N2)C1,IAEQNVPUVYIAKQ-FFMAFDDDSA-N,True,True,True,600.627,2.6016,158.99,4,9,1,0.2577,5.417,O=S1(=O)CCN2CC1CNCC1(CC1)CNc1nccc3[nH]c4cc(ccc4c13)-c1ccc2nn1,19,True,False,True,"v5_3_model_guided_anchor_pair=9-28;anchor_scores=0.822,0.678;linker_length=3;target_ring=18;linker_prob=0.649;chemotype=aza"
CAND_79995adf19,v5_3_model_guided_macrocycle,JAK2_b8536fbab5,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)C(CSCC3(CC3)[C@H](C(F)(F)F)N2)C1,KWOAKWBMRZHFMC-FFMAFDDDSA-N,True,True,True,617.679,3.7452,146.96,3,9,1,0.2907,5.512,O=S1(=O)CCN2CC1CSCC1(CC1)CNc1nccc3[nH]c4cc(ccc4c13)-c1ccc2nn1,19,True,False,True,"v5_3_model_guided_anchor_pair=9-28;anchor_scores=0.822,0.678;linker_length=3;target_ring=18;linker_prob=0.649;chemotype=thioether"
CAND_f0bd1b6255,v5_3_model_guided_macrocycle,JAK2_b8536fbab5,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1COCC1CC1[C@H](C(F)(F)F)N2,HZSOISHLLRBLLV-VUVLQECESA-N,True,True,True,601.611,2.8845,156.19,3,9,1,0.2986,5.923,O=S1(=O)CCN2c3ccc(nn3)-c3ccc4c(c3)[nH]c3ccnc(c34)NCC3CC3COCC2C1,19,True,False,True,"v5_3_model_guided_anchor_pair=10-27;anchor_scores=0.678,0.678;linker_length=3;target_ring=18;linker_prob=0.649;chemotype=oxa"
CAND_5682a4f941,v5_3_model_guided_macrocycle,JAK2_b8536fbab5,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CNCC1CC1[C@H](C(F)(F)F)N2,INEZOYDVWQORFK-VUVLQECESA-N,True,True,True,600.627,2.4575,158.99,4,9,1,0.2575,5.917,O=S1(=O)CCN2c3ccc(nn3)-c3ccc4c(c3)[nH]c3ccnc(c34)NCC3CC3CNCC2C1,19,True,False,True,"v5_3_model_guided_anchor_pair=10-27;anchor_scores=0.678,0.678;linker_length=3;target_ring=18;linker_prob=0.649;chemotype=aza"
CAND_8f245c542f,v5_3_model_guided_macrocycle,JAK2_b8536fbab5,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CSCC1CC1[C@H](C(F)(F)F)N2,HPTYTTFDUUTCKH-VUVLQECESA-N,True,True,True,617.679,3.6011,146.96,3,9,1,0.2916,6.012,O=S1(=O)CCN2c3ccc(nn3)-c3ccc4c(c3)[nH]c3ccnc(c34)NCC3CC3CSCC2C1,19,True,False,True,"v5_3_model_guided_anchor_pair=10-27;anchor_scores=0.678,0.678;linker_length=3;target_ring=18;linker_prob=0.649;chemotype=thioether"
CAND_7f6895293f,v5_3_model_guided_macrocycle,JAK2_b8536fbab5,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CCCC1CC1[C@H](C(F)(F)F)N2,ZJAZRXXCVYSBPT-KQKSEEEZSA-N,True,True,True,599.639,4.0382,146.96,3,8,1,0.2972,5.912,O=S1(=O)CCN2c3ccc(nn3)-c3ccc4c(c3)[nH]c3ccnc(c34)NCC3CC3CCCC2C1,19,True,False,True,"v5_3_model_guided_anchor_pair=10-27;anchor_scores=0.678,0.678;linker_length=3;target_ring=18;linker_prob=0.649;chemotype=oxa_aza"
CAND_dbfbb7d1cf,v5_3_model_guided_macrocycle,JAK2_4424830aa8,CN1CCN2c3ccc(cc3)-c3cnc4cccc(c4n3)-c3cc(F)c(c(F)c3)CN3CCOCC3CSCC2C1,ZQXFNYDUOWZAAC-UHFFFAOYSA-N,True,True,True,573.713,5.31,44.73,0,7,0,0.2826,5.298,c1cc2c3nc(cnc3c1)-c1ccc(cc1)N1CCNCC1CSCC1COCCN1Cc1ccc-2cc1,20,True,False,True,"v5_3_model_guided_anchor_pair=3-24;anchor_scores=0.678,0.678;linker_length=3;target_ring=19;linker_prob=0.610;chemotype=thioether"
CAND_454e8d3cd4,v5_3_model_guided_macrocycle,JAK2_4424830aa8,CN1CCN2c3ccc(cc3)-c3cnc4cccc(c4n3)-c3cc(F)c(c(F)c3)CN3CCOCC3CCCC2C1,QBAFJGWJFQFIOJ-UHFFFAOYSA-N,True,True,True,555.673,5.7471,44.73,0,6,0,0.2756,5.416,c1cc2c3nc(cnc3c1)-c1ccc(cc1)N1CCNCC1CCCC1COCCN1Cc1ccc-2cc1,20,True,False,True,"v5_3_model_guided_anchor_pair=3-24;anchor_scores=0.678,0.678;linker_length=3;target_ring=19;linker_prob=0.610;chemotype=oxa_aza"
CAND_9c6324c16c,v5_3_model_guided_macrocycle,JAK2_4424830aa8,CN1CCN2c3ccc(cc3)-c3cnc4cccc(c4n3)-c3cc(F)c(c(F)c3)CN3CCOCC3COCC2C1,VAUZQGRYZWDNKQ-UHFFFAOYSA-N,True,True,True,557.645,4.5934,53.96,0,7,0,0.3135,5.054,c1cc2c3nc(cnc3c1)-c1ccc(cc1)N1CCNCC1COCC1COCCN1Cc1ccc-2cc1,20,True,False,True,"v5_3_model_guided_anchor_pair=3-24;anchor_scores=0.678,0.678;linker_length=3;target_ring=19;linker_prob=0.610;chemotype=oxa"
CAND_a8aa3f8065,v5_3_model_guided_macrocycle,JAK2_4424830aa8,CN1CCN2c3ccc(cc3)-c3cnc4cccc(c4n3)-c3cc(F)c(c(F)c3)CN3CCOCC3CNCC2C1,XSIKJHLRGSNBFX-UHFFFAOYSA-N,True,True,True,556.661,4.1664,56.76,1,7,0,0.3491,5.048,c1cc2c3nc(cnc3c1)-c1ccc(cc1)N1CCNCC1CNCC1COCCN1Cc1ccc-2cc1,20,True,False,True,"v5_3_model_guided_anchor_pair=3-24;anchor_scores=0.678,0.678;linker_length=3;target_ring=19;linker_prob=0.610;chemotype=aza"
CAND_9b2dbc98ed,v5_3_model_guided_macrocycle,JAK2_52b2cf11d9,CN1CCN2c3ccc(cn3)-c3cnc4cccc(c4n3)-c3cc(F)c(c(F)c3)CN3CCS(=O)(=O)CC3CSCC2C1,PIFHNMNPLJJTMY-UHFFFAOYSA-N,True,True,True,622.767,4.1032,82.53,0,9,0,0.288,5.415,O=S1(=O)CCN2Cc3ccc(cc3)-c3cccc4ncc(nc34)-c3ccc(nc3)N3CCNCC3CSCC2C1,20,True,False,True,"v5_3_model_guided_anchor_pair=3-24;anchor_scores=0.678,0.678;linker_length=3;target_ring=19;linker_prob=0.650;chemotype=thioether"
CAND_f134535edd,v5_3_model_guided_macrocycle,JAK2_52b2cf11d9,CN1CCN2c3ccc(cn3)-c3cnc4cccc(c4n3)-c3cc(F)c(c(F)c3)CN3CCS(=O)(=O)CC3CNCC2C1,YGRQCALJJPLZDA-UHFFFAOYSA-N,True,True,True,605.715,2.9596,94.56,1,9,0,0.3248,5.321,O=S1(=O)CCN2Cc3ccc(cc3)-c3cccc4ncc(nc34)-c3ccc(nc3)N3CCNCC3CNCC2C1,20,True,False,True,"v5_3_model_guided_anchor_pair=3-24;anchor_scores=0.678,0.678;linker_length=3;target_ring=19;linker_prob=0.650;chemotype=aza"
CAND_396f994be3,v5_3_model_guided_macrocycle,JAK2_52b2cf11d9,CN1CCN2c3ccc(cn3)-c3cnc4cccc(c4n3)-c3cc(F)c(c(F)c3)CN3CCS(=O)(=O)CC3CCCC2C1,XRKOBNMXKVAZDZ-UHFFFAOYSA-N,True,True,True,604.727,4.5403,82.53,0,8,0,0.2896,5.315,O=S1(=O)CCN2Cc3ccc(cc3)-c3cccc4ncc(nc34)-c3ccc(nc3)N3CCNCC3CCCC2C1,20,True,False,True,"v5_3_model_guided_anchor_pair=3-24;anchor_scores=0.678,0.678;linker_length=3;target_ring=19;linker_prob=0.650;chemotype=oxa_aza"
CAND_3c64f44e76,v5_3_model_guided_macrocycle,JAK2_52b2cf11d9,CN1CCN2c3ccc(cn3)-c3cnc4cccc(c4n3)-c3cc(F)c(c(F)c3)CN3CCS(=O)(=O)CC3COCC2C1,YWSGJALAUQEGQN-UHFFFAOYSA-N,True,True,True,606.699,3.3866,91.76,0,9,0,0.2989,5.326,O=S1(=O)CCN2Cc3ccc(cc3)-c3cccc4ncc(nc34)-c3ccc(nc3)N3CCNCC3COCC2C1,20,True,False,True,"v5_3_model_guided_anchor_pair=3-24;anchor_scores=0.678,0.678;linker_length=3;target_ring=19;linker_prob=0.650;chemotype=oxa"
CAND_0477747a41,v5_3_model_guided_macrocycle,JAK2_5e05d7987e,Cc1cnc2nc1-c1cccc(c1)COCC=CC1CNCC3CCCN3CCOc3ccc(cc3CO1)N2,KEPQBRDSLCCNHT-UHFFFAOYSA-N,True,True,True,527.669,4.6136,80.77,2,8,0,0.4104,4.887,C1=CC2CNCC3CCCN3CCOc3ccc(cc3CO2)Nc2nccc(n2)-c2cccc(c2)COC1,18,True,False,True,"v5_3_model_guided_anchor_pair=18-31;anchor_scores=0.678,0.678;linker_length=3;target_ring=12;linker_prob=0.602;chemotype=aza"
CAND_d1609c77c8,v5_3_model_guided_macrocycle,JAK2_5e05d7987e,Cc1cnc2nc1-c1cccc(c1)COCC=CC1COCC3CCCN3CCOc3ccc(cc3CO1)N2,BSKRRLLZXTZTAX-UHFFFAOYSA-N,True,True,True,528.653,5.0406,77.97,1,8,0,0.4069,4.913,C1=CC2COCC3CCCN3CCOc3ccc(cc3CO2)Nc2nccc(n2)-c2cccc(c2)COC1,18,True,False,True,"v5_3_model_guided_anchor_pair=18-31;anchor_scores=0.678,0.678;linker_length=3;target_ring=12;linker_prob=0.602;chemotype=oxa"
CAND_8f858f47ed,v5_3_model_guided_macrocycle,JAK2_5e05d7987e,Cc1cnc2nc1-c1cccc(c1)COCC=CC1CCCC3CCCN3CCOc3ccc(cc3CO1)N2,CCBIBKROEVREAL-UHFFFAOYSA-N,True,True,True,526.681,6.1943,68.74,1,7,0,0.3502,5.479,C1=CC2CCCC3CCCN3CCOc3ccc(cc3CO2)Nc2nccc(n2)-c2cccc(c2)COC1,18,True,False,True,"v5_3_model_guided_anchor_pair=18-31;anchor_scores=0.678,0.678;linker_length=3;target_ring=12;linker_prob=0.602;chemotype=alkyl"
CAND_48065b112d,v5_3_model_guided_macrocycle,JAK2_5e05d7987e,Cc1cnc2nc1-c1cccc(c1)COCC=CC1CSCC3CCCN3CCOc3ccc(cc3CO1)N2,IGAAXDNVHNMOEE-UHFFFAOYSA-N,True,True,True,544.721,5.7572,68.74,1,8,0,0.3586,5.36,C1=CC2CSCC3CCCN3CCOc3ccc(cc3CO2)Nc2nccc(n2)-c2cccc(c2)COC1,18,True,False,True,"v5_3_model_guided_anchor_pair=18-31;anchor_scores=0.678,0.678;linker_length=3;target_ring=12;linker_prob=0.602;chemotype=thioether"
CAND_42b460a749,v5_3_model_guided_macrocycle,JAK2_5e05d7987e,Cc1cnc2nc1-c1cccc(c1)COCC=CC1COCC3CCN(CCOc4ccc(cc4CO1)N2)C3,JSJJTSZRKSUMKS-UHFFFAOYSA-N,True,True,True,528.653,4.8981,77.97,1,8,0,0.4132,5.143,C1=CC2COCC3CCN(CCOc4ccc(cc4CO2)Nc2nccc(n2)-c2cccc(c2)COC1)C3,18,True,False,True,"v5_3_model_guided_anchor_pair=18-32;anchor_scores=0.678,0.678;linker_length=3;target_ring=13;linker_prob=0.563;chemotype=oxa"
CAND_49d7043bf2,v5_3_model_guided_macrocycle,JAK2_5e05d7987e,Cc1cnc2nc1-c1cccc(c1)COCC=CC1CCCC3CCN(CCOc4ccc(cc4CO1)N2)C3,YSTDTOFQBKEVRR-UHFFFAOYSA-N,True,True,True,526.681,6.0518,68.74,1,7,0,0.3576,5.657,C1=CC2CCCC3CCN(CCOc4ccc(cc4CO2)Nc2nccc(n2)-c2cccc(c2)COC1)C3,18,True,False,True,"v5_3_model_guided_anchor_pair=18-32;anchor_scores=0.678,0.678;linker_length=3;target_ring=13;linker_prob=0.563;chemotype=oxa_aza"
CAND_ec4854b606,v5_3_model_guided_macrocycle,JAK2_5e05d7987e,Cc1cnc2nc1-c1cccc(c1)COCC=CC1CNCC3CCN(CCOc4ccc(cc4CO1)N2)C3,RWSPVWRGEKRAAS-UHFFFAOYSA-N,True,True,True,527.669,4.4711,80.77,2,8,0,0.4148,5.137,C1=CC2CNCC3CCN(CCOc4ccc(cc4CO2)Nc2nccc(n2)-c2cccc(c2)COC1)C3,18,True,False,True,"v5_3_model_guided_anchor_pair=18-32;anchor_scores=0.678,0.678;linker_length=3;target_ring=13;linker_prob=0.563;chemotype=aza"
CAND_3eedbc0d56,v5_3_model_guided_macrocycle,JAK2_5e05d7987e,Cc1cnc2nc1-c1cccc(c1)COCC=CC1CSCC3CCN(CCOc4ccc(cc4CO1)N2)C3,AJYNNHHZTOHXPK-UHFFFAOYSA-N,True,True,True,544.721,5.6147,68.74,1,8,0,0.3663,5.539,C1=CC2CSCC3CCN(CCOc4ccc(cc4CO2)Nc2nccc(n2)-c2cccc(c2)COC1)C3,18,True,False,True,"v5_3_model_guided_anchor_pair=18-32;anchor_scores=0.678,0.678;linker_length=3;target_ring=13;linker_prob=0.563;chemotype=thioether"
CAND_6e7e0ee6d7,v5_3_model_guided_macrocycle,JAK2_5e05d7987e,Cc1cnc2nc1-c1cccc(c1)COCC=C1CCCC3CCCN3CCOc3ccc(cc3COC1)N2,LZRDJBBIHSOYBR-UHFFFAOYSA-N,True,True,True,526.681,6.1959,68.74,1,7,0,0.3501,5.23,C1=C2CCCC3CCCN3CCOc3ccc(cc3COC2)Nc2nccc(n2)-c2cccc(c2)COC1,18,True,False,True,"v5_3_model_guided_anchor_pair=31-17;anchor_scores=0.678,0.600;linker_length=3;target_ring=13;linker_prob=0.563;chemotype=alkyl"
CAND_d905c29100,v5_3_model_guided_macrocycle,JAK2_5e05d7987e,Cc1cnc2nc1-c1cccc(c1)COCC=C1CNCC3CCCN3CCOc3ccc(cc3COC1)N2,YZQDCHKDCNVASZ-UHFFFAOYSA-N,True,True,True,527.669,4.6152,80.77,2,8,0,0.4104,4.637,C1=C2CNCC3CCCN3CCOc3ccc(cc3COC2)Nc2nccc(n2)-c2cccc(c2)COC1,18,True,False,True,"v5_3_model_guided_anchor_pair=31-17;anchor_scores=0.678,0.600;linker_length=3;target_ring=13;linker_prob=0.563;chemotype=aza"
CAND_e275a7e3ff,v5_3_model_guided_macrocycle,JAK2_5e05d7987e,Cc1cnc2nc1-c1cccc(c1)COCC=C1COCc3cc(ccc3OCCN3CCCC3CSC1)N2,SRGJTJXFDGZNNS-UHFFFAOYSA-N,True,True,True,544.721,5.7588,68.74,1,8,0,0.3586,5.111,C1=C2COCc3cc(ccc3OCCN3CCCC3CSC2)Nc2nccc(n2)-c2cccc(c2)COC1,18,True,False,True,"v5_3_model_guided_anchor_pair=31-17;anchor_scores=0.678,0.600;linker_length=3;target_ring=13;linker_prob=0.563;chemotype=thioether"
