candidate_id,extracted_linker_count,known_linker_count,novel_linker_count,linker_novel,linker_smiles,known_linker_smiles,novel_linker_smiles
CAND_6590f0f2f6,13,0,13,True,[10*]n1c(=O)[nH]c2cnc([26*])nc21;[12*]CSCSC[18*];[12*]CSCS[17*];[12*]CSC[16*];[13*]SCSC[18*];[13*]SCS[17*];[14*]CSC[18*];[6*]n1c(CSC[14*])nc2ccccc21;[6*]n1c(CS[15*])nc2ccccc21;[6*]n1c(C[16*])nc2ccccc21;[6*]n1c([17*])nc2ccccc21;[9*]C1CC(C[14*])Oc2cc(F)ccc21;[9*]C1CC([13*])Oc2cc(F)ccc21,,[10*]n1c(=O)[nH]c2cnc([26*])nc21;[12*]CSCSC[18*];[12*]CSCS[17*];[12*]CSC[16*];[13*]SCSC[18*];[13*]SCS[17*];[14*]CSC[18*];[6*]n1c(CSC[14*])nc2ccccc21;[6*]n1c(CS[15*])nc2ccccc21;[6*]n1c(C[16*])nc2ccccc21;[6*]n1c([17*])nc2ccccc21;[9*]C1CC(C[14*])Oc2cc(F)ccc21;[9*]C1CC([13*])Oc2cc(F)ccc21
CAND_ae4e96f08a,13,0,13,True,[10*]n1c(=O)[nH]c2cnc([33*])nc21;[20*]CSCSC[26*];[20*]CSCS[25*];[20*]CSC[24*];[21*]SCSC[26*];[21*]SCS[25*];[22*]CSC[26*];[6*]n1cnc2cccc(CSC[22*])c21;[6*]n1cnc2cccc(CS[23*])c21;[6*]n1cnc2cccc(C[24*])c21;[6*]n1cnc2cccc([25*])c21;[9*]C1c2ccc(F)cc2OCC1C[22*];[9*]C1c2ccc(F)cc2OCC1[21*],,[10*]n1c(=O)[nH]c2cnc([33*])nc21;[20*]CSCSC[26*];[20*]CSCS[25*];[20*]CSC[24*];[21*]SCSC[26*];[21*]SCS[25*];[22*]CSC[26*];[6*]n1cnc2cccc(CSC[22*])c21;[6*]n1cnc2cccc(CS[23*])c21;[6*]n1cnc2cccc(C[24*])c21;[6*]n1cnc2cccc([25*])c21;[9*]C1c2ccc(F)cc2OCC1C[22*];[9*]C1c2ccc(F)cc2OCC1[21*]
CAND_150d19a497,13,0,13,True,[10*]n1c(=O)[nH]c2cnc([34*])nc21;[20*]CSCSC[26*];[20*]CSCS[25*];[20*]CSC[24*];[21*]SCSC[26*];[21*]SCS[25*];[22*]CSC[26*];[6*]n1c(CSC[22*])nc2ccccc21;[6*]n1c(CS[23*])nc2ccccc21;[6*]n1c(C[24*])nc2ccccc21;[6*]n1c([25*])nc2ccccc21;[9*]C1c2ccc(F)cc2OCC1C[22*];[9*]C1c2ccc(F)cc2OCC1[21*],,[10*]n1c(=O)[nH]c2cnc([34*])nc21;[20*]CSCSC[26*];[20*]CSCS[25*];[20*]CSC[24*];[21*]SCSC[26*];[21*]SCS[25*];[22*]CSC[26*];[6*]n1c(CSC[22*])nc2ccccc21;[6*]n1c(CS[23*])nc2ccccc21;[6*]n1c(C[24*])nc2ccccc21;[6*]n1c([25*])nc2ccccc21;[9*]C1c2ccc(F)cc2OCC1C[22*];[9*]C1c2ccc(F)cc2OCC1[21*]
CAND_480b3b79e9,15,0,15,True,[15*]CCSCSC[28*];[15*]CCSCS[27*];[15*]CCSC[26*];[15*]CCS[25*];[22*]CSCSC[28*];[22*]CSCS[27*];[22*]CSC[26*];[23*]SCSC[28*];[23*]SCS[27*];[24*]CSC[28*];[9*]CCSCSCC[15*];[9*]CCSCSC[22*];[9*]CCSCS[23*];[9*]CCSC[24*];[9*]CCS[25*],,[15*]CCSCSC[28*];[15*]CCSCS[27*];[15*]CCSC[26*];[15*]CCS[25*];[22*]CSCSC[28*];[22*]CSCS[27*];[22*]CSC[26*];[23*]SCSC[28*];[23*]SCS[27*];[24*]CSC[28*];[9*]CCSCSCC[15*];[9*]CCSCSC[22*];[9*]CCSCS[23*];[9*]CCSC[24*];[9*]CCS[25*]
CAND_7d0f8b5cf3,16,0,16,True,[19*]CCSCSC[28*];[19*]CCSCS[27*];[19*]CCSC[26*];[19*]CCS[25*];[22*]CSCSC[28*];[22*]CSCS[27*];[22*]CSC[26*];[23*]SCSC[28*];[23*]SCS[27*];[24*]CSC[28*];[7*]NC([20*])c1ccc(O)c(F)c1;[9*]CCSCSCC[19*];[9*]CCSCSC[22*];[9*]CCSCS[23*];[9*]CCSC[24*];[9*]CCS[25*],,[19*]CCSCSC[28*];[19*]CCSCS[27*];[19*]CCSC[26*];[19*]CCS[25*];[22*]CSCSC[28*];[22*]CSCS[27*];[22*]CSC[26*];[23*]SCSC[28*];[23*]SCS[27*];[24*]CSC[28*];[7*]NC([20*])c1ccc(O)c(F)c1;[9*]CCSCSCC[19*];[9*]CCSCSC[22*];[9*]CCSCS[23*];[9*]CCSC[24*];[9*]CCS[25*]
CAND_db9dae84ff,15,0,15,True,[10*]CCSCSCC[19*];[10*]CCSCSC[22*];[10*]CCSCS[23*];[10*]CCSC[24*];[10*]CCS[25*];[19*]CCSCSC[28*];[19*]CCSCS[27*];[19*]CCSC[26*];[19*]CCS[25*];[22*]CSCSC[28*];[22*]CSCS[27*];[22*]CSC[26*];[23*]SCSC[28*];[23*]SCS[27*];[24*]CSC[28*],,[10*]CCSCSCC[19*];[10*]CCSCSC[22*];[10*]CCSCS[23*];[10*]CCSC[24*];[10*]CCS[25*];[19*]CCSCSC[28*];[19*]CCSCS[27*];[19*]CCSC[26*];[19*]CCS[25*];[22*]CSCSC[28*];[22*]CSCS[27*];[22*]CSC[26*];[23*]SCSC[28*];[23*]SCS[27*];[24*]CSC[28*]
CAND_5a25a596e8,15,0,15,True,[20*]CCSCSC[31*];[20*]CCSCS[30*];[20*]CCSC[29*];[20*]CCS[28*];[25*]CSCSC[31*];[25*]CSCS[30*];[25*]CSC[29*];[26*]SCSC[31*];[26*]SCS[30*];[27*]CSC[31*];[3*]CCSCSCC[20*];[3*]CCSCSC[25*];[3*]CCSCS[26*];[3*]CCSC[27*];[3*]CCS[28*],,[20*]CCSCSC[31*];[20*]CCSCS[30*];[20*]CCSC[29*];[20*]CCS[28*];[25*]CSCSC[31*];[25*]CSCS[30*];[25*]CSC[29*];[26*]SCSC[31*];[26*]SCS[30*];[27*]CSC[31*];[3*]CCSCSCC[20*];[3*]CCSCSC[25*];[3*]CCSCS[26*];[3*]CCSC[27*];[3*]CCS[28*]
CAND_fe6a11e077,15,0,15,True,[20*]CCSCSC[31*];[20*]CCSCS[30*];[20*]CCSC[29*];[20*]CCS[28*];[25*]CSCSC[31*];[25*]CSCS[30*];[25*]CSC[29*];[26*]SCSC[31*];[26*]SCS[30*];[27*]CSC[31*];[4*]CCSCSCC[20*];[4*]CCSCSC[25*];[4*]CCSCS[26*];[4*]CCSC[27*];[4*]CCS[28*],,[20*]CCSCSC[31*];[20*]CCSCS[30*];[20*]CCSC[29*];[20*]CCS[28*];[25*]CSCSC[31*];[25*]CSCS[30*];[25*]CSC[29*];[26*]SCSC[31*];[26*]SCS[30*];[27*]CSC[31*];[4*]CCSCSCC[20*];[4*]CCSCSC[25*];[4*]CCSCS[26*];[4*]CCSC[27*];[4*]CCS[28*]
CAND_f9640bda66,17,0,17,True,[10*]CCSCSC[21*];[10*]CCSCS[20*];[10*]CCSC[19*];[10*]CCS[18*];[15*]CSCSC[21*];[15*]CSCS[20*];[15*]CSC[19*];[16*]SCSC[21*];[16*]SCS[20*];[17*]CSC[21*];[17*]CSCc1c(F)cc(Cl)c([30*])c1Cl;[18*]SCc1c(F)cc(Cl)c([30*])c1Cl;[19*]Cc1c(F)cc(Cl)c([30*])c1Cl;[20*]c1c(F)cc(Cl)c([30*])c1Cl;[6*]Nc1c(Cl)cc(F)c(CS[18*])c1Cl;[6*]Nc1c(Cl)cc(F)c(C[19*])c1Cl;[6*]Nc1c(Cl)cc(F)c([20*])c1Cl,,[10*]CCSCSC[21*];[10*]CCSCS[20*];[10*]CCSC[19*];[10*]CCS[18*];[15*]CSCSC[21*];[15*]CSCS[20*];[15*]CSC[19*];[16*]SCSC[21*];[16*]SCS[20*];[17*]CSC[21*];[17*]CSCc1c(F)cc(Cl)c([30*])c1Cl;[18*]SCc1c(F)cc(Cl)c([30*])c1Cl;[19*]Cc1c(F)cc(Cl)c([30*])c1Cl;[20*]c1c(F)cc(Cl)c([30*])c1Cl;[6*]Nc1c(Cl)cc(F)c(CS[18*])c1Cl;[6*]Nc1c(Cl)cc(F)c(C[19*])c1Cl;[6*]Nc1c(Cl)cc(F)c([20*])c1Cl
CAND_ab35eaf9df,17,0,17,True,[12*]CCSCSC[21*];[12*]CCSCS[20*];[12*]CCSC[19*];[12*]CCS[18*];[15*]CSCSC[21*];[15*]CSCS[20*];[15*]CSC[19*];[16*]SCSC[21*];[16*]SCS[20*];[17*]CSC[21*];[17*]CSCc1c(F)cc(Cl)c([30*])c1Cl;[18*]SCc1c(F)cc(Cl)c([30*])c1Cl;[19*]Cc1c(F)cc(Cl)c([30*])c1Cl;[20*]c1c(F)cc(Cl)c([30*])c1Cl;[6*]Nc1c(Cl)cc(F)c(CS[18*])c1Cl;[6*]Nc1c(Cl)cc(F)c(C[19*])c1Cl;[6*]Nc1c(Cl)cc(F)c([20*])c1Cl,,[12*]CCSCSC[21*];[12*]CCSCS[20*];[12*]CCSC[19*];[12*]CCS[18*];[15*]CSCSC[21*];[15*]CSCS[20*];[15*]CSC[19*];[16*]SCSC[21*];[16*]SCS[20*];[17*]CSC[21*];[17*]CSCc1c(F)cc(Cl)c([30*])c1Cl;[18*]SCc1c(F)cc(Cl)c([30*])c1Cl;[19*]Cc1c(F)cc(Cl)c([30*])c1Cl;[20*]c1c(F)cc(Cl)c([30*])c1Cl;[6*]Nc1c(Cl)cc(F)c(CS[18*])c1Cl;[6*]Nc1c(Cl)cc(F)c(C[19*])c1Cl;[6*]Nc1c(Cl)cc(F)c([20*])c1Cl
CAND_828b3741e8,28,0,28,True,[19*]CCSCCSCC[33*];[19*]CCSCCSC[32*];[19*]CCSCCS[31*];[19*]CCSCC[30*];[19*]CCSC[29*];[19*]CCS[28*];[25*]CSCCSCC[33*];[25*]CSCCSC[32*];[25*]CSCCS[31*];[25*]CSCC[30*];[25*]CSC[29*];[26*]SCCSCC[33*];[26*]SCCSC[32*];[26*]SCCS[31*];[26*]SCC[30*];[27*]CCSCC[33*];[27*]CCSC[32*];[27*]CCS[31*];[28*]CSCC[33*];[28*]CSC[32*];[29*]SCC[33*];[3*]CCCSCCSCC[19*];[3*]CCCSCCSC[25*];[3*]CCCSCCS[26*];[3*]CCCSCC[27*];[3*]CCCSC[28*];[3*]CCCS[29*];[3*]CCC[30*],,[19*]CCSCCSCC[33*];[19*]CCSCCSC[32*];[19*]CCSCCS[31*];[19*]CCSCC[30*];[19*]CCSC[29*];[19*]CCS[28*];[25*]CSCCSCC[33*];[25*]CSCCSC[32*];[25*]CSCCS[31*];[25*]CSCC[30*];[25*]CSC[29*];[26*]SCCSCC[33*];[26*]SCCSC[32*];[26*]SCCS[31*];[26*]SCC[30*];[27*]CCSCC[33*];[27*]CCSC[32*];[27*]CCS[31*];[28*]CSCC[33*];[28*]CSC[32*];[29*]SCC[33*];[3*]CCCSCCSCC[19*];[3*]CCCSCCSC[25*];[3*]CCCSCCS[26*];[3*]CCCSCC[27*];[3*]CCCSC[28*];[3*]CCCS[29*];[3*]CCC[30*]
CAND_12390a9902,15,0,15,True,[19*]CCSCSC[31*];[19*]CCSCS[30*];[19*]CCSC[29*];[19*]CCS[28*];[25*]CSCSC[31*];[25*]CSCS[30*];[25*]CSC[29*];[26*]SCSC[31*];[26*]SCS[30*];[27*]CSC[31*];[3*]CCSCSCC[19*];[3*]CCSCSC[25*];[3*]CCSCS[26*];[3*]CCSC[27*];[3*]CCS[28*],,[19*]CCSCSC[31*];[19*]CCSCS[30*];[19*]CCSC[29*];[19*]CCS[28*];[25*]CSCSC[31*];[25*]CSCS[30*];[25*]CSC[29*];[26*]SCSC[31*];[26*]SCS[30*];[27*]CSC[31*];[3*]CCSCSCC[19*];[3*]CCSCSC[25*];[3*]CCSCS[26*];[3*]CCSC[27*];[3*]CCS[28*]
CAND_62324ed594,22,0,22,True,[15*]c1c(Cl)cc(F)c(CCS[28*])c1Cl;[15*]c1c(Cl)cc(F)c(CC[27*])c1Cl;[15*]c1c(Cl)cc(F)c(C[26*])c1Cl;[15*]c1c(Cl)cc(F)c([25*])c1Cl;[22*]CCSCSC[31*];[22*]CCSCS[30*];[22*]CCSC[29*];[22*]CCS[28*];[25*]CSCSC[31*];[25*]CSCS[30*];[25*]CSC[29*];[26*]SCSC[31*];[26*]SCS[30*];[27*]CSC[31*];[3*]CCSCSCC[22*];[3*]CCSCSC[25*];[3*]CCSCS[26*];[3*]CCSC[27*];[3*]CCS[28*];[6*]Nc1c(Cl)cc(F)c(CC[27*])c1Cl;[6*]Nc1c(Cl)cc(F)c(C[26*])c1Cl;[6*]Nc1c(Cl)cc(F)c([25*])c1Cl,,[15*]c1c(Cl)cc(F)c(CCS[28*])c1Cl;[15*]c1c(Cl)cc(F)c(CC[27*])c1Cl;[15*]c1c(Cl)cc(F)c(C[26*])c1Cl;[15*]c1c(Cl)cc(F)c([25*])c1Cl;[22*]CCSCSC[31*];[22*]CCSCS[30*];[22*]CCSC[29*];[22*]CCS[28*];[25*]CSCSC[31*];[25*]CSCS[30*];[25*]CSC[29*];[26*]SCSC[31*];[26*]SCS[30*];[27*]CSC[31*];[3*]CCSCSCC[22*];[3*]CCSCSC[25*];[3*]CCSCS[26*];[3*]CCSC[27*];[3*]CCS[28*];[6*]Nc1c(Cl)cc(F)c(CC[27*])c1Cl;[6*]Nc1c(Cl)cc(F)c(C[26*])c1Cl;[6*]Nc1c(Cl)cc(F)c([25*])c1Cl
CAND_021ab9c7ff,35,0,35,True,[15*]c1c(Cl)cc(F)c(CCS[28*])c1Cl;[15*]c1c(Cl)cc(F)c(CC[27*])c1Cl;[15*]c1c(Cl)cc(F)c(C[26*])c1Cl;[15*]c1c(Cl)cc(F)c([25*])c1Cl;[22*]CCSCCSCC[33*];[22*]CCSCCSC[32*];[22*]CCSCCS[31*];[22*]CCSCC[30*];[22*]CCSC[29*];[22*]CCS[28*];[25*]CSCCSCC[33*];[25*]CSCCSC[32*];[25*]CSCCS[31*];[25*]CSCC[30*];[25*]CSC[29*];[26*]SCCSCC[33*];[26*]SCCSC[32*];[26*]SCCS[31*];[26*]SCC[30*];[27*]CCSCC[33*];[27*]CCSC[32*];[27*]CCS[31*];[28*]CSCC[33*];[28*]CSC[32*];[29*]SCC[33*];[3*]CCCSCCSCC[22*];[3*]CCCSCCSC[25*];[3*]CCCSCCS[26*];[3*]CCCSCC[27*];[3*]CCCSC[28*];[3*]CCCS[29*];[3*]CCC[30*];[6*]Nc1c(Cl)cc(F)c(CC[27*])c1Cl;[6*]Nc1c(Cl)cc(F)c(C[26*])c1Cl;[6*]Nc1c(Cl)cc(F)c([25*])c1Cl,,[15*]c1c(Cl)cc(F)c(CCS[28*])c1Cl;[15*]c1c(Cl)cc(F)c(CC[27*])c1Cl;[15*]c1c(Cl)cc(F)c(C[26*])c1Cl;[15*]c1c(Cl)cc(F)c([25*])c1Cl;[22*]CCSCCSCC[33*];[22*]CCSCCSC[32*];[22*]CCSCCS[31*];[22*]CCSCC[30*];[22*]CCSC[29*];[22*]CCS[28*];[25*]CSCCSCC[33*];[25*]CSCCSC[32*];[25*]CSCCS[31*];[25*]CSCC[30*];[25*]CSC[29*];[26*]SCCSCC[33*];[26*]SCCSC[32*];[26*]SCCS[31*];[26*]SCC[30*];[27*]CCSCC[33*];[27*]CCSC[32*];[27*]CCS[31*];[28*]CSCC[33*];[28*]CSC[32*];[29*]SCC[33*];[3*]CCCSCCSCC[22*];[3*]CCCSCCSC[25*];[3*]CCCSCCS[26*];[3*]CCCSCC[27*];[3*]CCCSC[28*];[3*]CCCS[29*];[3*]CCC[30*];[6*]Nc1c(Cl)cc(F)c(CC[27*])c1Cl;[6*]Nc1c(Cl)cc(F)c(C[26*])c1Cl;[6*]Nc1c(Cl)cc(F)c([25*])c1Cl
CAND_883263f33a,22,0,22,True,[15*]c1c(Cl)cc(F)c(CCS[28*])c1Cl;[15*]c1c(Cl)cc(F)c(CC[27*])c1Cl;[15*]c1c(Cl)cc(F)c(C[26*])c1Cl;[15*]c1c(Cl)cc(F)c([25*])c1Cl;[22*]CCSCSC[31*];[22*]CCSCS[30*];[22*]CCSC[29*];[22*]CCS[28*];[25*]CSCSC[31*];[25*]CSCS[30*];[25*]CSC[29*];[26*]SCSC[31*];[26*]SCS[30*];[27*]CSC[31*];[4*]CCSCSCC[22*];[4*]CCSCSC[25*];[4*]CCSCS[26*];[4*]CCSC[27*];[4*]CCS[28*];[6*]Nc1c(Cl)cc(F)c(CC[27*])c1Cl;[6*]Nc1c(Cl)cc(F)c(C[26*])c1Cl;[6*]Nc1c(Cl)cc(F)c([25*])c1Cl,,[15*]c1c(Cl)cc(F)c(CCS[28*])c1Cl;[15*]c1c(Cl)cc(F)c(CC[27*])c1Cl;[15*]c1c(Cl)cc(F)c(C[26*])c1Cl;[15*]c1c(Cl)cc(F)c([25*])c1Cl;[22*]CCSCSC[31*];[22*]CCSCS[30*];[22*]CCSC[29*];[22*]CCS[28*];[25*]CSCSC[31*];[25*]CSCS[30*];[25*]CSC[29*];[26*]SCSC[31*];[26*]SCS[30*];[27*]CSC[31*];[4*]CCSCSCC[22*];[4*]CCSCSC[25*];[4*]CCSCS[26*];[4*]CCSC[27*];[4*]CCS[28*];[6*]Nc1c(Cl)cc(F)c(CC[27*])c1Cl;[6*]Nc1c(Cl)cc(F)c(C[26*])c1Cl;[6*]Nc1c(Cl)cc(F)c([25*])c1Cl
CAND_3cb5344724,17,0,17,True,[20*]C/C=C/CC[26*];[20*]C/C=C/C[25*];[20*]C/C=C/[24*];[20*]Cc1cccc([34*])c1;[21*]/C=C/CC[26*];[21*]/C=C/C[25*];[27*]c1cccc([34*])c1;[3*]OCC/C=C/C[20*];[3*]OCC/C=C/[21*];[3*]OCC[23*];[7*]c1cc(F)cc(OCC/C=C/[21*])c1;[7*]c1cc(F)cc(OCC[23*])c1;[7*]c1cc(F)cc(OC[24*])c1;[7*]c1cc(F)cc(O[25*])c1;[7*]c1cc([26*])cc(F)c1;[9*]Nc1cccc(C[20*])c1;[9*]Nc1cccc([27*])c1,,[20*]C/C=C/CC[26*];[20*]C/C=C/C[25*];[20*]C/C=C/[24*];[20*]Cc1cccc([34*])c1;[21*]/C=C/CC[26*];[21*]/C=C/C[25*];[27*]c1cccc([34*])c1;[3*]OCC/C=C/C[20*];[3*]OCC/C=C/[21*];[3*]OCC[23*];[7*]c1cc(F)cc(OCC/C=C/[21*])c1;[7*]c1cc(F)cc(OCC[23*])c1;[7*]c1cc(F)cc(OC[24*])c1;[7*]c1cc(F)cc(O[25*])c1;[7*]c1cc([26*])cc(F)c1;[9*]Nc1cccc(C[20*])c1;[9*]Nc1cccc([27*])c1
CAND_c8ebc259ea,31,0,31,True,[10*]CCSCCC([36*])NCC#N;[11*]SCCSCCC([36*])NCC#N;[12*]CSCCSCCC([36*])NCC#N;[4*]CCSCCSCC[13*];[4*]CCSCCSC[12*];[4*]CCSCCS[11*];[4*]CCSCC[10*];[4*]CCSC[9*];[4*]CCS[8*];[4*]c1cccc([15*])c1;[5*]C(NCC#N)c1cccc([15*])c1;[5*]CSCCSCC[13*];[5*]CSCCSC[12*];[5*]CSCCS[11*];[5*]CSCC[10*];[5*]CSC[9*];[6*]CC(NCC#N)c1cccc([15*])c1;[6*]CC([36*])NCC#N;[6*]SCCSCC[13*];[6*]SCCSC[12*];[6*]SCCS[11*];[6*]SCC[10*];[7*]CCC([36*])NCC#N;[7*]CCSCC[13*];[7*]CCSC[12*];[7*]CCS[11*];[8*]CSCC[13*];[8*]CSC[12*];[8*]SCCC([36*])NCC#N;[9*]CSCCC([36*])NCC#N;[9*]SCC[13*],,[10*]CCSCCC([36*])NCC#N;[11*]SCCSCCC([36*])NCC#N;[12*]CSCCSCCC([36*])NCC#N;[4*]CCSCCSCC[13*];[4*]CCSCCSC[12*];[4*]CCSCCS[11*];[4*]CCSCC[10*];[4*]CCSC[9*];[4*]CCS[8*];[4*]c1cccc([15*])c1;[5*]C(NCC#N)c1cccc([15*])c1;[5*]CSCCSCC[13*];[5*]CSCCSC[12*];[5*]CSCCS[11*];[5*]CSCC[10*];[5*]CSC[9*];[6*]CC(NCC#N)c1cccc([15*])c1;[6*]CC([36*])NCC#N;[6*]SCCSCC[13*];[6*]SCCSC[12*];[6*]SCCS[11*];[6*]SCC[10*];[7*]CCC([36*])NCC#N;[7*]CCSCC[13*];[7*]CCSC[12*];[7*]CCS[11*];[8*]CSCC[13*];[8*]CSC[12*];[8*]SCCC([36*])NCC#N;[9*]CSCCC([36*])NCC#N;[9*]SCC[13*]
CAND_09cb60804c,22,0,22,True,[12*]CCSCCSCC[27*];[12*]CCSCCSC[29*];[12*]CCSCCS[30*];[12*]CCSCC[31*];[12*]CCSC[32*];[12*]CCS[33*];[16*]c1ccc(N2CCOCC2)c([29*])c1;[27*]CCSCCSC[36*];[27*]CCSCCS[35*];[27*]CCSCC[34*];[27*]CCSC[33*];[27*]CCS[32*];[29*]CSCCSC[36*];[29*]CSCCS[35*];[29*]CSCC[34*];[29*]CSC[33*];[30*]SCCSC[36*];[30*]SCCS[35*];[30*]SCC[34*];[31*]CCSC[36*];[31*]CCS[35*];[32*]CSC[36*],,[12*]CCSCCSCC[27*];[12*]CCSCCSC[29*];[12*]CCSCCS[30*];[12*]CCSCC[31*];[12*]CCSC[32*];[12*]CCS[33*];[16*]c1ccc(N2CCOCC2)c([29*])c1;[27*]CCSCCSC[36*];[27*]CCSCCS[35*];[27*]CCSCC[34*];[27*]CCSC[33*];[27*]CCS[32*];[29*]CSCCSC[36*];[29*]CSCCS[35*];[29*]CSCC[34*];[29*]CSC[33*];[30*]SCCSC[36*];[30*]SCCS[35*];[30*]SCC[34*];[31*]CCSC[36*];[31*]CCS[35*];[32*]CSC[36*]
CAND_0c7e2cb677,17,0,17,True,[13*]c1ccc(COCS[34*])s1;[13*]c1ccc(COC[33*])s1;[13*]c1ccc(CO[32*])s1;[13*]c1ccc(C[31*])s1;[13*]c1ccc([30*])s1;[28*]COCS[34*];[28*]COC[33*];[30*]OCS[34*];[4*]CSCOC[28*];[4*]CSCOCc1ccc([13*])s1;[4*]CSCO[30*];[4*]CSC[31*];[8*]c1cc(CSCO[30*])cc(OC)c1;[8*]c1cc(CSC[31*])cc(OC)c1;[8*]c1cc(CS[32*])cc(OC)c1;[8*]c1cc(C[33*])cc(OC)c1;[8*]c1cc([34*])cc(OC)c1,,[13*]c1ccc(COCS[34*])s1;[13*]c1ccc(COC[33*])s1;[13*]c1ccc(CO[32*])s1;[13*]c1ccc(C[31*])s1;[13*]c1ccc([30*])s1;[28*]COCS[34*];[28*]COC[33*];[30*]OCS[34*];[4*]CSCOC[28*];[4*]CSCOCc1ccc([13*])s1;[4*]CSCO[30*];[4*]CSC[31*];[8*]c1cc(CSCO[30*])cc(OC)c1;[8*]c1cc(CSC[31*])cc(OC)c1;[8*]c1cc(CS[32*])cc(OC)c1;[8*]c1cc(C[33*])cc(OC)c1;[8*]c1cc([34*])cc(OC)c1
CAND_88961a9946,17,0,17,True,[13*]c1cc(CSCO[34*])cs1;[13*]c1cc(CSC[33*])cs1;[13*]c1cc(CS[32*])cs1;[13*]c1cc(C[31*])cs1;[13*]c1cc([30*])cs1;[27*]CSCO[34*];[27*]CSC[33*];[30*]SCO[34*];[4*]COCSC[27*];[4*]COCSCc1csc([13*])c1;[4*]COCS[30*];[4*]COC[31*];[8*]c1cc(COCS[30*])cc(OC)c1;[8*]c1cc(COC[31*])cc(OC)c1;[8*]c1cc(CO[32*])cc(OC)c1;[8*]c1cc(C[33*])cc(OC)c1;[8*]c1cc([34*])cc(OC)c1,,[13*]c1cc(CSCO[34*])cs1;[13*]c1cc(CSC[33*])cs1;[13*]c1cc(CS[32*])cs1;[13*]c1cc(C[31*])cs1;[13*]c1cc([30*])cs1;[27*]CSCO[34*];[27*]CSC[33*];[30*]SCO[34*];[4*]COCSC[27*];[4*]COCSCc1csc([13*])c1;[4*]COCS[30*];[4*]COC[31*];[8*]c1cc(COCS[30*])cc(OC)c1;[8*]c1cc(COC[31*])cc(OC)c1;[8*]c1cc(CO[32*])cc(OC)c1;[8*]c1cc(C[33*])cc(OC)c1;[8*]c1cc([34*])cc(OC)c1
CAND_988970e7e2,21,0,21,True,[22*]CCSCSC[32*];[22*]CCSCS[31*];[22*]CCSC[30*];[22*]CCS[29*];[26*]CSCSC[32*];[26*]CSCS[31*];[26*]CSC[30*];[27*]SCSC[32*];[27*]SCS[31*];[28*]CSC[32*];[3*]CCSCSCC[22*];[3*]CCSCSC[26*];[3*]CCSCS[27*];[3*]CCSC[28*];[3*]CCS[29*];[8*]c1ccc(CCSCS[31*])cc1Cl;[8*]c1ccc(CCSC[30*])cc1Cl;[8*]c1ccc(CCS[29*])cc1Cl;[8*]c1ccc(CC[28*])cc1Cl;[8*]c1ccc(C[27*])cc1Cl;[8*]c1ccc([26*])cc1Cl,,[22*]CCSCSC[32*];[22*]CCSCS[31*];[22*]CCSC[30*];[22*]CCS[29*];[26*]CSCSC[32*];[26*]CSCS[31*];[26*]CSC[30*];[27*]SCSC[32*];[27*]SCS[31*];[28*]CSC[32*];[3*]CCSCSCC[22*];[3*]CCSCSC[26*];[3*]CCSCS[27*];[3*]CCSC[28*];[3*]CCS[29*];[8*]c1ccc(CCSCS[31*])cc1Cl;[8*]c1ccc(CCSC[30*])cc1Cl;[8*]c1ccc(CCS[29*])cc1Cl;[8*]c1ccc(CC[28*])cc1Cl;[8*]c1ccc(C[27*])cc1Cl;[8*]c1ccc([26*])cc1Cl
