candidate_id,source_generator,parent_mol_id,canonical_smiles,inchikey,valid_rdkit,unique_flag,novel_flag,mw,logp,tpsa,hbd,hba,rotatable_bonds,qed,sa_score,murcko_scaffold,max_ring_size,has_macrocycle_12_20,has_constrained_ring_8_11,passes_basic_filters,generation_notes
CAND_56f84d5b06,v5_5_pocket_guided,JAK2_f2b3ea21e5,CCc1cc2c(Cl)cc1-c1[nH]c(cc1C(N)=O)-c1cc(nc(N)n1)CSCSC2,OPPPKAGNRUVEEB-UHFFFAOYSA-N,True,True,True,446.001,4.4731,110.68,3,6,2,0.5361,4.183,c1nc2cc(n1)-c1ccc([nH]1)-c1ccc(cc1)CSCSC2,15,True,False,True,
CAND_474adfebe5,v5_5_pocket_guided,JAK2_f2b3ea21e5,CCc1c2cc(Cl)cc1-c1[nH]c(cc1C(N)=O)-c1nc(N)ncc1CCSCSCC2,TWTMEAZXLOIQDN-UHFFFAOYSA-N,True,True,True,474.055,4.5581,110.68,3,6,2,0.5028,4.139,c1cc2cc(c1)-c1ccc([nH]1)-c1ncncc1CCSCSCC2,15,True,False,True,
CAND_6665fbb32b,v5_5_pocket_guided,JAK2_f2b3ea21e5,CCc1c2cc(Cl)cc1-c1[nH]c(cc1C(N)=O)-c1nc(N)ncc1CSCSCC2,PHRUIXPLKYWQKD-UHFFFAOYSA-N,True,True,True,460.028,4.5156,110.68,3,6,2,0.5193,4.061,c1cc2cc(c1)-c1ccc([nH]1)-c1ncncc1CSCSCC2,14,True,False,True,
CAND_096861318d,v5_5_pocket_guided,JAK2_f2b3ea21e5,CCc1c2cc(Cl)cc1-c1[nH]c(cc1C(N)=O)-c1nc(N)ncc1CCSCCSCC2,RHSAFVWCDMUUKY-UHFFFAOYSA-N,True,True,True,488.082,4.6006,110.68,3,6,2,0.4868,4.217,c1cc2cc(c1)-c1ccc([nH]1)-c1ncncc1CCSCCSCC2,16,True,False,True,
CAND_dc7653b151,v5_5_pocket_guided,JAK2_f2b3ea21e5,CCc1ccc(Cl)c2c1-c1[nH]c(cc1C(N)=O)-c1nc(N)ncc1CCSCSCC2,ZTMMRANNBBEIDV-UHFFFAOYSA-N,True,True,True,474.055,4.5581,110.68,3,6,2,0.5028,4.139,c1ccc2c(c1)CCSCSCCc1cncnc1-c1ccc-2[nH]1,14,True,False,True,
CAND_40369069ec,v5_5_pocket_guided,JAK2_f2b3ea21e5,CCc1ccc(Cl)c2c1-c1[nH]c(cc1C(N)=O)-c1nc(N)ncc1CSCSCC2,NQWZLVQRCKWSRN-UHFFFAOYSA-N,True,True,True,460.028,4.5156,110.68,3,6,2,0.5193,4.061,c1ccc2c(c1)CCSCSCc1cncnc1-c1ccc-2[nH]1,13,True,False,True,
CAND_72a20287ec,v5_5_pocket_guided,JAK2_f2b3ea21e5,CCc1ccc(Cl)c2c1-c1[nH]c(cc1C(N)=O)-c1nc(N)ncc1CCSCCSCCC2,PQZLAVUNKUEYNO-UHFFFAOYSA-N,True,True,True,502.109,4.9907,110.68,3,6,2,0.4558,4.295,c1ccc2c(c1)CCCSCCSCCc1cncnc1-c1ccc-2[nH]1,16,True,False,True,
CAND_927186a5b6,v5_5_pocket_guided,JAK2_f2b3ea21e5,CCc1cc2c(Cl)cc1-c1[nH]c(-c3ccnc(N)n3)c(c1C(N)=O)CCSCSC2,KAEBVZRGQHJVIU-UHFFFAOYSA-N,True,True,True,460.028,4.5156,110.68,3,6,3,0.5308,4.386,c1cc(-c2[nH]c3cc2CCSCSCc2ccc-3cc2)ncn1,13,True,False,True,
CAND_5939a58016,v5_5_pocket_guided,JAK2_f2b3ea21e5,CCc1cc2c(Cl)cc1-c1[nH]c(-c3ccnc(N)n3)c(c1C(N)=O)CCSCSCC2,MXCUGHSHWSBAMJ-UHFFFAOYSA-N,True,True,True,474.055,4.5581,110.68,3,6,3,0.5139,4.464,c1cc(-c2[nH]c3cc2CCSCSCCc2ccc-3cc2)ncn1,14,True,False,True,
CAND_6bbd4ec161,v5_5_pocket_guided,JAK2_f2b3ea21e5,CCc1cc2c(Cl)cc1-c1[nH]c(cc1C(N)=O)-c1nc(N)ncc1CCSCSCC2,ABCDXVUUBAUOIP-UHFFFAOYSA-N,True,True,True,474.055,4.5581,110.68,3,6,2,0.5028,4.339,c1ncc2c(n1)-c1ccc([nH]1)-c1ccc(cc1)CCSCSCC2,16,True,False,True,
CAND_2f2c5b47a5,v5_5_pocket_guided,JAK2_f2b3ea21e5,CCc1cc2c(Cl)cc1-c1[nH]c(cc1C(N)=O)-c1nc(N)ncc1CSCSC2,BTHQVOZXIBMMCI-UHFFFAOYSA-N,True,True,True,446.001,4.4731,110.68,3,6,2,0.5361,4.183,c1ncc2c(n1)-c1ccc([nH]1)-c1ccc(cc1)CSCSC2,14,True,False,True,
CAND_4f99e2fd9d,v5_5_pocket_guided,JAK2_a1446e7a88,Cc1cc2cc(n1)Nc1sc(cc1C(N)=O)-c1cc(cc(C(F)(F)F)c1)CCOCOCC2,LYVQOSWEEDTQDM-UHFFFAOYSA-N,True,True,True,477.508,5.0691,86.47,2,6,1,0.5112,4.068,c1cc2cc(c1)-c1ccc(s1)Nc1cc(ccn1)CCOCOCC2,17,True,False,True,
CAND_20600f6248,v5_5_pocket_guided,JAK2_a1446e7a88,Cc1cc2cc(n1)Nc1sc(cc1C(N)=O)-c1cc(cc(C(F)(F)F)c1)CCOCOC2,UJGVYPHENYPZSP-UHFFFAOYSA-N,True,True,True,463.481,5.0266,86.47,2,6,1,0.5289,3.969,c1cc2cc(c1)-c1ccc(s1)Nc1cc(ccn1)COCOCC2,16,True,False,True,
CAND_f8a36e8c1d,v5_5_pocket_guided,JAK2_a1446e7a88,Cc1cc2cc(n1)Nc1sc(cc1C(N)=O)-c1cc(cc(C(F)(F)F)c1)CNCOC2,MFUKIJATOPRPOM-UHFFFAOYSA-N,True,True,True,448.47,4.5571,89.27,3,6,1,0.5081,3.872,c1cc2cc(c1)-c1ccc(s1)Nc1cc(ccn1)COCNC2,15,True,False,True,
CAND_42453ca39f,v5_5_pocket_guided,JAK2_a1446e7a88,Cc1cc2cc(n1)Nc1sc(cc1C(N)=O)-c1cc(cc(C(F)(F)F)c1)COCOC2,DDTWALNCPPXXGH-UHFFFAOYSA-N,True,True,True,449.454,4.9841,86.47,2,6,1,0.5471,3.878,c1cc2cc(c1)-c1ccc(s1)Nc1cc(ccn1)COCOC2,15,True,False,True,
CAND_66b9ed3339,v5_5_pocket_guided,JAK2_a1446e7a88,Cc1ccc2c(n1)Nc1sc(cc1C(N)=O)-c1cc(cc(C(F)(F)F)c1)CCOCOC2,WCDWZUTWOXWNGS-UHFFFAOYSA-N,True,True,True,463.481,5.0266,86.47,2,6,1,0.5289,3.969,c1cc2cc(c1)-c1ccc(s1)Nc1ncccc1COCOCC2,15,True,False,True,
CAND_7377efa7ea,v5_5_pocket_guided,JAK2_a1446e7a88,Cc1ccc2c(n1)Nc1sc(cc1C(N)=O)-c1cc(cc(C(F)(F)F)c1)COCOC2,BCLIBDHNDARKAP-UHFFFAOYSA-N,True,True,True,449.454,4.9841,86.47,2,6,1,0.5471,3.878,c1cc2cc(c1)-c1ccc(s1)Nc1ncccc1COCOC2,14,True,False,True,
CAND_14dae0a27e,v5_5_pocket_guided,JAK2_a1446e7a88,Cc1cc2cc(n1)Nc1sc(cc1C(N)=O)-c1ccc(c(C(F)(F)F)c1)CCOCOCC2,IGLNMTQEXSRESK-UHFFFAOYSA-N,True,True,True,477.508,5.0691,86.47,2,6,1,0.5112,4.268,c1cc2cc(n1)Nc1ccc(s1)-c1ccc(cc1)CCOCOCC2,18,True,False,True,
CAND_fc90ea6005,v5_5_pocket_guided,JAK2_a1446e7a88,Cc1cc2cc(n1)Nc1sc(cc1C(N)=O)-c1ccc(c(C(F)(F)F)c1)COCNCC2,XZXDQZKKKQMANZ-UHFFFAOYSA-N,True,True,True,462.497,4.5996,89.27,3,6,1,0.492,4.15,c1cc2cc(n1)Nc1ccc(s1)-c1ccc(cc1)COCNCC2,17,True,False,True,
CAND_822720dad6,v5_5_pocket_guided,JAK2_a1446e7a88,Cc1cc2cc(n1)Nc1sc(cc1C(N)=O)-c1ccc(c(C(F)(F)F)c1)COCOCC2,MURJHGUGPGMHIL-UHFFFAOYSA-N,True,True,True,463.481,5.0266,86.47,2,6,1,0.5289,4.169,c1cc2cc(n1)Nc1ccc(s1)-c1ccc(cc1)COCOCC2,17,True,False,True,
CAND_f9c1579b7f,v5_5_pocket_guided,JAK2_a1446e7a88,Cc1cc2cc(n1)Nc1sc(cc1C(N)=O)-c1ccc(c(C(F)(F)F)c1)COCNC2,KQFXIFOKVCMLKL-UHFFFAOYSA-N,True,True,True,448.47,4.5571,89.27,3,6,1,0.5081,4.072,c1cc2cc(n1)Nc1ccc(s1)-c1ccc(cc1)COCNC2,16,True,False,True,
CAND_0df184274f,v5_5_pocket_guided,JAK2_a1446e7a88,Cc1cc2cc(n1)Nc1sc(cc1C(N)=O)-c1ccc(c(C(F)(F)F)c1)COCOC2,CPWWGSPLNPPRRV-UHFFFAOYSA-N,True,True,True,449.454,4.9841,86.47,2,6,1,0.5471,4.078,c1cc2cc(n1)Nc1ccc(s1)-c1ccc(cc1)COCOC2,16,True,False,True,
CAND_8b0f8c9cf5,v5_5_pocket_guided,JAK2_a1446e7a88,Cc1cc2cc(n1)Nc1sc(cc1C(N)=O)-c1cccc(C(F)(F)F)c1COCOCC2,GLSFJSQICXTKHQ-UHFFFAOYSA-N,True,True,True,463.481,5.0266,86.47,2,6,1,0.5289,3.969,c1ccc2c(c1)COCOCCc1ccnc(c1)Nc1ccc-2s1,15,True,False,True,
CAND_35837c49f6,v5_5_pocket_guided,JAK2_a1446e7a88,Cc1cc2cc(n1)Nc1sc(cc1C(N)=O)-c1cccc(C(F)(F)F)c1COCOC2,DZSAIIADAMDAFZ-UHFFFAOYSA-N,True,True,True,449.454,4.9841,86.47,2,6,1,0.5471,3.878,c1ccc2c(c1)COCOCc1ccnc(c1)Nc1ccc-2s1,14,True,False,True,
CAND_e96d4fe4d1,v5_5_pocket_guided,JAK2_a1446e7a88,Cc1cc2cc(n1)Nc1sc(cc1C(N)=O)-c1cc(C(F)(F)F)ccc1COCOCC2,QASXQVGWWYXZPQ-UHFFFAOYSA-N,True,True,True,463.481,5.0266,86.47,2,6,1,0.5289,3.969,c1ccc2c(c1)COCOCCc1ccnc(c1)Nc1ccc-2s1,15,True,False,True,
CAND_b4ba46fa09,v5_5_pocket_guided,JAK2_a1446e7a88,Cc1cc2cc(n1)Nc1sc(cc1C(N)=O)-c1cc(C(F)(F)F)ccc1COCOC2,RZZAEKRBRRHJFX-UHFFFAOYSA-N,True,True,True,449.454,4.9841,86.47,2,6,1,0.5471,3.878,c1ccc2c(c1)COCOCc1ccnc(c1)Nc1ccc-2s1,14,True,False,True,
CAND_b2db88aa06,v5_5_pocket_guided,JAK2_a1446e7a88,Cc1ccc2c(n1)Nc1sc(cc1C(N)=O)-c1ccc(c(C(F)(F)F)c1)CCOCOCC2,VXGHZDXOXYYSMQ-UHFFFAOYSA-N,True,True,True,477.508,5.0691,86.47,2,6,1,0.5112,4.268,c1cnc2c(c1)CCOCOCCc1ccc(cc1)-c1ccc(s1)N2,17,True,False,True,
CAND_62ab113547,v5_5_pocket_guided,JAK2_a1446e7a88,Cc1ccc2c(n1)Nc1sc(cc1C(N)=O)-c1ccc(c(C(F)(F)F)c1)CCOCOC2,KTBGNYOJOPJPGI-UHFFFAOYSA-N,True,True,True,463.481,5.0266,86.47,2,6,1,0.5289,4.169,c1cnc2c(c1)COCOCCc1ccc(cc1)-c1ccc(s1)N2,16,True,False,True,
CAND_831b96e6df,v5_5_pocket_guided,JAK2_a1446e7a88,Cc1ccc2c(n1)Nc1sc(cc1C(N)=O)-c1ccc(c(C(F)(F)F)c1)CNCOC2,MQKOEDYLNLXCJP-UHFFFAOYSA-N,True,True,True,448.47,4.5571,89.27,3,6,1,0.5081,4.072,c1cnc2c(c1)COCNCc1ccc(cc1)-c1ccc(s1)N2,15,True,False,True,
CAND_e73e5d572f,v5_5_pocket_guided,JAK2_a1446e7a88,Cc1ccc2c(n1)Nc1sc(cc1C(N)=O)-c1ccc(c(C(F)(F)F)c1)COCOC2,WMZUMDJVRKFNDI-UHFFFAOYSA-N,True,True,True,449.454,4.9841,86.47,2,6,1,0.5471,4.078,c1cnc2c(c1)COCOCc1ccc(cc1)-c1ccc(s1)N2,15,True,False,True,
CAND_384865d144,v5_5_pocket_guided,JAK2_58c426eb98,CN(C)C(=O)c1c2nc(N)c3cc(sc13)-c1ccc(cc1)N1CCOC(COCOC2)C1,MRZHTWPCPGMYFR-UHFFFAOYSA-N,True,True,True,454.552,2.9568,90.15,1,8,1,0.6046,4.356,c1cc2ccc1-c1cc3cnc(cc3s1)COCOCC1CN2CCO1,17,True,False,True,
CAND_123e890bcc,v5_5_pocket_guided,JAK2_58c426eb98,CN(C)C(=O)c1cnc(N)c2c3c(sc12)-c1ccc(cc1)N1CCOC(COCOC3)C1,AUFTWUMHGJSMRO-UHFFFAOYSA-N,True,True,True,454.552,2.9568,90.15,1,8,1,0.6046,4.356,c1cc2sc3c(c2cn1)COCOCC1CN(CCO1)c1ccc-3cc1,14,True,False,True,
CAND_a609a4ae30,v5_5_pocket_guided,JAK2_58c426eb98,CN(C)C(=O)c1c2nc(N)c3cc(sc13)-c1ccc(cc1)N1CCOCC1COCOC2,CHWGRXXQQZYSMW-UHFFFAOYSA-N,True,True,True,454.552,2.9568,90.15,1,8,1,0.6046,4.356,c1cc2ccc1-c1cc3cnc(cc3s1)COCOCC1COCCN21,16,True,False,True,
CAND_70e4b3d62f,v5_5_pocket_guided,JAK2_58c426eb98,CN(C)C(=O)c1c2nc(N)c3cc(sc13)-c1ccc(cc1)N1CCOCC1CCOCOC2,HYUVAQSEGWNEJC-UHFFFAOYSA-N,True,True,True,468.579,3.3469,90.15,1,8,1,0.5857,4.434,c1cc2ccc1-c1cc3cnc(cc3s1)COCOCCC1COCCN21,17,True,False,True,
CAND_6e9a42e763,v5_5_pocket_guided,JAK2_58c426eb98,CN(C)C(=O)c1c2nc(N)c3cc(sc13)-c1ccc(cc1)N1CCOCC1CCOCOCC2,ATRXZZFCOGCJJX-UHFFFAOYSA-N,True,True,True,482.606,3.3894,90.15,1,8,1,0.5686,4.512,c1cc2ccc1-c1cc3cnc(cc3s1)CCOCOCCC1COCCN21,18,True,False,True,
CAND_fcfa1f6dbc,v5_5_pocket_guided,JAK2_54bc2cde0b,CCCN(CC)C(=O)C12CCN(C1)c1cc(ncn1)-c1c(N)nn3ccc(nc13)COCNC2,VLZQUQOVZOVMKY-UHFFFAOYSA-N,True,True,True,465.562,1.3008,126.8,2,9,4,0.586,4.792,c1nc2cc(n1)N1CCC(CNCOCc3ccn4ncc-2c4n3)C1,15,True,False,True,
CAND_79a8e4a471,v5_5_pocket_guided,JAK2_54bc2cde0b,CCCN(CC)C(=O)C12CCN(C1)c1cc(ncn1)-c1c(N)nn3c(ccnc13)COCNC2,PVGXIHHSKNDOGI-UHFFFAOYSA-N,True,True,True,465.562,1.3008,126.8,2,9,4,0.586,4.792,c1nc2cc(n1)N1CCC(CNCOCc3ccnc4c-2cnn34)C1,15,True,False,True,
CAND_11dab482c1,v5_5_pocket_guided,JAK2_54bc2cde0b,CCCN(CC)C(=O)C1CCN2c3cc(ncn3)-c3c(N)nn4ccc(nc34)CCOCOCC12,RNXHOXZOOIDNJU-UHFFFAOYSA-N,True,True,True,480.573,1.7687,124.0,1,9,4,0.5947,5.125,c1nc2cc(n1)N1CCCC1COCOCCc1ccn3ncc-2c3n1,15,True,False,True,
CAND_82292829c1,v5_5_pocket_guided,JAK2_54bc2cde0b,CCCN1C(=O)C2CCN(C2)c2cc(ncn2)-c2c(N)nn3ccc(nc23)CNCOCC1C,MGRABIINKQOQCZ-UHFFFAOYSA-N,True,True,True,465.562,1.2992,126.8,2,9,2,0.5756,4.792,O=C1NCCOCNCc2ccn3ncc(c3n2)-c2cc(ncn2)N2CCC1C2,18,True,False,True,
CAND_756c24d56a,v5_5_pocket_guided,JAK2_54bc2cde0b,CCC1COCNCc2ccn3nc(N)c(c3n2)-c2cc(ncn2)N2CCC(C2)C(=O)N1CC,GWHPMUNITPVBBL-UHFFFAOYSA-N,True,True,True,465.562,1.2992,126.8,2,9,2,0.5756,4.792,O=C1NCCOCNCc2ccn3ncc(c3n2)-c2cc(ncn2)N2CCC1C2,18,True,False,True,
CAND_e95c04f21d,v5_5_pocket_guided,JAK2_54bc2cde0b,CCCN(CC)C(=O)C1CCN2c3cc(ncn3)-c3c(N)nn4c(ccnc34)CCOCOCC12,PIVPAZWMKVLCNM-UHFFFAOYSA-N,True,True,True,480.573,1.7687,124.0,1,9,4,0.5947,5.125,c1nc2cc(n1)N1CCCC1COCOCCc1ccnc3c-2cnn13,15,True,False,True,
CAND_cc14a97070,v5_5_pocket_guided,JAK2_54bc2cde0b,CCCN1C(=O)C2CCN(C2)c2cc(ncn2)-c2c(N)nn3c(ccnc23)CNCOCC1C,QOVAXASFGYUKMW-UHFFFAOYSA-N,True,True,True,465.562,1.2992,126.8,2,9,2,0.5756,4.792,O=C1NCCOCNCc2ccnc3c(cnn23)-c2cc(ncn2)N2CCC1C2,18,True,False,True,
CAND_b3fbe45f0a,v5_5_pocket_guided,JAK2_54bc2cde0b,CCC1COCNCc2ccnc3c(c(N)nn23)-c2cc(ncn2)N2CCC(C2)C(=O)N1CC,KUDSGAMKPQWJBW-UHFFFAOYSA-N,True,True,True,465.562,1.2992,126.8,2,9,2,0.5756,4.792,O=C1NCCOCNCc2ccnc3c(cnn23)-c2cc(ncn2)N2CCC1C2,18,True,False,True,
CAND_994772434b,v5_5_pocket_guided,JAK2_1bae26071f,Cc1nc2c(N[C@@H](C)c3ccc(F)cn3)nc1Nc1n[nH]c(C)c1CCSCCSCCC2,GTBYAUARRNWCFP-HNNXBMFYSA-N,True,True,True,487.674,5.2224,91.41,3,8,3,0.463,4.901,c1ccc(CNc2nc3cnc2CCCSCCSCCc2c[nH]nc2N3)nc1,16,True,False,True,
CAND_9af57c0d70,v5_5_pocket_guided,JAK2_1bae26071f,Cc1nc2c(N[C@@H](C)c3ccc(F)cn3)nc1Nc1n[nH]c(C)c1CSCSCC2,QWJVLTZMJPRSPW-LBPRGKRZSA-N,True,True,True,445.593,4.7473,91.41,3,8,3,0.5321,4.556,c1ccc(CNc2nc3cnc2CCSCSCc2c[nH]nc2N3)nc1,13,True,False,True,
CAND_fe187859c4,v5_5_pocket_guided,JAK2_1bae26071f,Cc1nc2c(N[C@@H](C)c3ccc(F)cn3)nc1Nc1n[nH]c(C)c1CCSCSCC2,QLZUMDSLUMYLDS-ZDUSSCGKSA-N,True,True,True,459.62,4.7898,91.41,3,8,3,0.515,4.634,c1ccc(CNc2nc3cnc2CCSCSCCc2c[nH]nc2N3)nc1,14,True,False,True,
CAND_e3277e541d,v5_5_pocket_guided,JAK2_81f4cf91ce,Nc1cc2n3ncc(c3n1)C(=O)Nc1c[nH]nc1-c1ccc(c(Cl)c1)CCCC2,ICRCBZAUZNAJQX-UHFFFAOYSA-N,True,True,True,407.865,3.4861,113.99,3,5,0,0.4125,3.721,O=C1Nc2c[nH]nc2-c2ccc(cc2)CCCCc2ccnc3c1cnn23,16,True,False,True,
CAND_d50b6f5bca,v5_5_pocket_guided,JAK2_81f4cf91ce,Nc1cc2n3ncc(c3n1)C(=O)Nc1c[nH]nc1-c1ccc(c(Cl)c1)COCNC2,YMLHLUJXGOKTSW-UHFFFAOYSA-N,True,True,True,424.852,2.1846,135.25,4,7,0,0.3395,3.816,O=C1Nc2c[nH]nc2-c2ccc(cc2)COCNCc2ccnc3c1cnn23,17,True,False,True,
CAND_6db1f85ec5,v5_5_pocket_guided,JAK2_81f4cf91ce,Nc1nc2c3cnn2cc1CCSCSCCc1[nH]nc(-c2cccc(Cl)c2)c1NC3=O,BAQWNFHXIOWCHV-UHFFFAOYSA-N,True,True,True,486.026,4.1298,113.99,3,7,1,0.3711,4.281,O=C1Nc2c(-c3ccccc3)n[nH]c2CCSCSCCc2cnc3c1cnn3c2,16,True,False,True,
CAND_0ed9466ff7,v5_5_pocket_guided,JAK2_cc50037476,Cc1c2cc(Cl)cc1-c1c(C(N)=O)cc(n1C)-c1cc(nc(N)n1)CCSCSCC2,KMOLQIPVQLBEGB-UHFFFAOYSA-N,True,True,True,474.055,4.3145,99.82,2,6,1,0.5457,4.014,c1cc2cc(c1)-c1ccc([nH]1)-c1cc(ncn1)CCSCSCC2,16,True,False,True,
CAND_7f239cfba5,v5_5_pocket_guided,JAK2_cc50037476,Cc1c2cc(Cl)cc1-c1c(C(N)=O)cc(n1C)-c1cc(nc(N)n1)CSCSC2,QBRNCCWLBZXDCL-UHFFFAOYSA-N,True,True,True,446.001,4.2295,99.82,2,6,1,0.581,3.858,c1cc2cc(c1)-c1ccc([nH]1)-c1cc(ncn1)CSCSC2,14,True,False,True,
CAND_44f23ccfaa,v5_5_pocket_guided,JAK2_cc50037476,Cc1ccc(Cl)c2c1-c1c(C(N)=O)cc(n1C)-c1cc(nc(N)n1)CCSCSCC2,RAZHVOQATULGKL-UHFFFAOYSA-N,True,True,True,474.055,4.3145,99.82,2,6,1,0.5457,4.014,c1ccc2c(c1)CCSCSCCc1cc(ncn1)-c1ccc-2[nH]1,15,True,False,True,
CAND_5c6b3511db,v5_5_pocket_guided,JAK2_cc50037476,Cc1ccc(Cl)c2c1-c1c(C(N)=O)cc(n1C)-c1cc(nc(N)n1)CCSCCSCC2,FIXKKVDZSKFCRS-UHFFFAOYSA-N,True,True,True,488.082,4.357,99.82,2,6,1,0.5287,4.092,c1ccc2c(c1)CCSCCSCCc1cc(ncn1)-c1ccc-2[nH]1,16,True,False,True,
CAND_bac54a359b,v5_5_pocket_guided,JAK2_cc50037476,Cc1cc2c(Cl)cc1-c1c(C(N)=O)cc(n1C)-c1cc(nc(N)n1)CCSCSCC2,CYKPUVRNWQLIAD-UHFFFAOYSA-N,True,True,True,474.055,4.3145,99.82,2,6,1,0.5457,4.214,c1nc2cc(n1)-c1ccc([nH]1)-c1ccc(cc1)CCSCSCC2,17,True,False,True,
CAND_77dec61c4a,v5_5_pocket_guided,JAK2_cc50037476,Cc1cc2c(Cl)cc1-c1c(C(N)=O)cc(n1C)-c1cc(nc(N)n1)CNCOC2,QVNWSCDXIOVUDX-UHFFFAOYSA-N,True,True,True,412.881,2.3693,121.08,3,6,1,0.5638,3.874,c1nc2cc(n1)-c1ccc([nH]1)-c1ccc(cc1)COCNC2,15,True,False,True,
CAND_90ff94e71a,v5_5_pocket_guided,JAK2_cc50037476,Cc1cc2c(Cl)cc1-c1c(C(N)=O)cc(n1C)-c1cc(nc(N)n1)CSCSC2,RIDBAMIAANHWRS-UHFFFAOYSA-N,True,True,True,446.001,4.2295,99.82,2,6,1,0.581,4.058,c1nc2cc(n1)-c1ccc([nH]1)-c1ccc(cc1)CSCSC2,15,True,False,True,
CAND_2f320144eb,v5_5_pocket_guided,JAK2_cc50037476,Cc1c2cc(Cl)cc1-c1c(C(N)=O)cc(n1C)-c1nc(N)ncc1CCSCSCC2,HJMQCJHRPSJFAI-UHFFFAOYSA-N,True,True,True,474.055,4.3145,99.82,2,6,1,0.5457,4.014,c1cc2cc(c1)-c1ccc([nH]1)-c1ncncc1CCSCSCC2,15,True,False,True,
CAND_c085056dbc,v5_5_pocket_guided,JAK2_cc50037476,Cc1c2cc(Cl)cc1-c1c(C(N)=O)cc(n1C)-c1nc(N)ncc1CSCSCC2,FVCPJCXSFFODID-UHFFFAOYSA-N,True,True,True,460.028,4.272,99.82,2,6,1,0.5632,3.936,c1cc2cc(c1)-c1ccc([nH]1)-c1ncncc1CSCSCC2,14,True,False,True,
CAND_2edede7faa,v5_5_pocket_guided,JAK2_cc50037476,Cc1c2cc(Cl)cc1-c1c(C(N)=O)cc(n1C)-c1nc(N)ncc1CCSCCSCC2,FWQKVEUXWPKOCZ-UHFFFAOYSA-N,True,True,True,488.082,4.357,99.82,2,6,1,0.5287,4.092,c1cc2cc(c1)-c1ccc([nH]1)-c1ncncc1CCSCCSCC2,16,True,False,True,
CAND_aa5da2fb15,v5_5_pocket_guided,JAK2_cc50037476,Cc1cc2c(Cl)cc1-c1c(C(N)=O)c(c(-c3ccnc(N)n3)n1C)CCSCSC2,AFXNOFWUCPJTRH-UHFFFAOYSA-N,True,True,True,460.028,4.272,99.82,2,6,2,0.5931,4.261,c1cc(-c2[nH]c3cc2CCSCSCc2ccc-3cc2)ncn1,13,True,False,True,
CAND_4a8a755de9,v5_5_pocket_guided,JAK2_cc50037476,Cc1cc2c(Cl)cc1-c1c(C(N)=O)c(c(-c3ccnc(N)n3)n1C)CCSCSCC2,ZYAQPAWCFAJQIL-UHFFFAOYSA-N,True,True,True,474.055,4.3145,99.82,2,6,2,0.5747,4.339,c1cc(-c2[nH]c3cc2CCSCSCCc2ccc-3cc2)ncn1,14,True,False,True,
CAND_25fe2e1e6d,v5_5_pocket_guided,JAK2_cc50037476,Cc1ccc(Cl)c2c1-c1c(C(N)=O)cc(n1C)-c1nc(N)ncc1CCSCSCC2,YQFLTVCMHRUNLT-UHFFFAOYSA-N,True,True,True,474.055,4.3145,99.82,2,6,1,0.5457,4.014,c1ccc2c(c1)CCSCSCCc1cncnc1-c1ccc-2[nH]1,14,True,False,True,
CAND_9c255e523f,v5_5_pocket_guided,JAK2_cc50037476,Cc1ccc(Cl)c2c1-c1c(C(N)=O)cc(n1C)-c1nc(N)ncc1CSCSCC2,LNLCEUQPNMYNAG-UHFFFAOYSA-N,True,True,True,460.028,4.272,99.82,2,6,1,0.5632,3.936,c1ccc2c(c1)CCSCSCc1cncnc1-c1ccc-2[nH]1,13,True,False,True,
CAND_5c26912b8d,v5_5_pocket_guided,JAK2_cc50037476,Cc1ccc(Cl)c2c1-c1c(C(N)=O)cc(n1C)-c1nc(N)ncc1CCSCCSCCC2,CWMCTSJNOBKQLJ-UHFFFAOYSA-N,True,True,True,502.109,4.7471,99.82,2,6,1,0.4989,4.17,c1ccc2c(c1)CCCSCCSCCc1cncnc1-c1ccc-2[nH]1,16,True,False,True,
CAND_6d63acff3b,v5_5_pocket_guided,JAK2_cc50037476,Cc1cc2c(Cl)cc1-c1c(C(N)=O)cc(n1C)-c1nc(N)ncc1CCSCSCC2,JCCRGDJDSNKLND-UHFFFAOYSA-N,True,True,True,474.055,4.3145,99.82,2,6,1,0.5457,4.214,c1ncc2c(n1)-c1ccc([nH]1)-c1ccc(cc1)CCSCSCC2,16,True,False,True,
CAND_33855ef1b1,v5_5_pocket_guided,JAK2_cc50037476,Cc1cc2c(Cl)cc1-c1c(C(N)=O)cc(n1C)-c1nc(N)ncc1CSCSC2,SNWGZLQMVXGJRT-UHFFFAOYSA-N,True,True,True,446.001,4.2295,99.82,2,6,1,0.581,4.058,c1ncc2c(n1)-c1ccc([nH]1)-c1ccc(cc1)CSCSC2,14,True,False,True,
CAND_4a842fc4ca,v5_5_pocket_guided,JAK2_74ba919b0d,Cn1cc(-c2cc3c4[nH]c5c(C(N)=O)cnc(c5c4c2)NC2CCCC(COCSC3)C2)cn1,HSKXCMQROYKDJP-UHFFFAOYSA-N,True,True,True,476.606,4.4071,110.85,3,6,2,0.3953,4.853,c1cc2[nH]c3c4cc(-c5cn[nH]c5)cc3c2c(n1)NC1CCCC(COCSC4)C1,14,True,False,True,
