candidate_id,safety_proxy_score,main_risk
CAND_d71ef382a6,1.0,no_major_descriptor_risk
CAND_e4770a78c8,1.0,no_major_descriptor_risk
CAND_6eabd34649,1.0,no_major_descriptor_risk
CAND_5d2bd990d5,1.0,no_major_descriptor_risk
CAND_bc4b5c5fce,1.0,no_major_descriptor_risk
CAND_050893e6f5,1.0,no_major_descriptor_risk
CAND_cebb7f9e37,1.0,no_major_descriptor_risk
CAND_10b3c1d278,1.0,no_major_descriptor_risk
CAND_3cba8db4ea,1.0,no_major_descriptor_risk
CAND_e56a0cf06a,1.0,no_major_descriptor_risk
CAND_ce9b9df567,1.0,no_major_descriptor_risk
CAND_025a2fd9ba,1.0,1_lipinski_violations;veber_fail
CAND_7fc02dbb1a,1.0,no_major_descriptor_risk
CAND_4de137ee9f,1.0,no_major_descriptor_risk
CAND_dd14291ae1,1.0,no_major_descriptor_risk
CAND_a9c4e73694,1.0,1_lipinski_violations
CAND_994bac60a4,1.0,no_major_descriptor_risk
CAND_18bb08ac4b,1.0,no_major_descriptor_risk
CAND_b54d252973,1.0,no_major_descriptor_risk
CAND_7c2a2052b1,1.0,no_major_descriptor_risk
CAND_1f43397d9c,1.0,no_major_descriptor_risk
CAND_b5386c7a7b,1.0,no_major_descriptor_risk
CAND_84c51d7190,1.0,no_major_descriptor_risk
CAND_188f17cb1a,1.0,no_major_descriptor_risk
CAND_6715a16915,1.0,no_major_descriptor_risk
CAND_8f434e6c5d,1.0,no_major_descriptor_risk
CAND_a574433b49,1.0,no_major_descriptor_risk
CAND_aab8244ccc,1.0,no_major_descriptor_risk
CAND_72b968e9b4,1.0,no_major_descriptor_risk
CAND_19273d4a4c,1.0,no_major_descriptor_risk
CAND_4abcd9989a,1.0,no_major_descriptor_risk
CAND_585be77d82,1.0,no_major_descriptor_risk
CAND_c709216eca,1.0,no_major_descriptor_risk
CAND_c34d09df71,1.0,no_major_descriptor_risk
CAND_c4c12f5c5f,1.0,no_major_descriptor_risk
CAND_cfb95e79d5,1.0,no_major_descriptor_risk
CAND_fa39cdab8c,1.0,no_major_descriptor_risk
CAND_f5e9dbfa7d,1.0,no_major_descriptor_risk
CAND_850660dc76,1.0,no_major_descriptor_risk
CAND_31e93fc271,1.0,no_major_descriptor_risk
CAND_2cdeff6ea6,1.0,no_major_descriptor_risk
CAND_5675065dfb,1.0,no_major_descriptor_risk
CAND_1c6b09dc62,1.0,no_major_descriptor_risk
CAND_4a9f001064,1.0,no_major_descriptor_risk
CAND_3ffb3582ed,1.0,no_major_descriptor_risk
CAND_72b1945370,1.0,no_major_descriptor_risk
CAND_50c50cb91e,1.0,no_major_descriptor_risk
CAND_e010433afc,1.0,no_major_descriptor_risk
CAND_8147de9537,1.0,no_major_descriptor_risk
CAND_b45104cc51,1.0,no_major_descriptor_risk
CAND_4856eabdcd,1.0,no_major_descriptor_risk
CAND_bfb5ec30ca,1.0,no_major_descriptor_risk
CAND_aba934943a,1.0,veber_fail
CAND_700cc51b12,1.0,no_major_descriptor_risk
CAND_ade5fd5f47,1.0,no_major_descriptor_risk
CAND_be76d7bbdf,1.0,no_major_descriptor_risk
CAND_17694b9c6a,1.0,no_major_descriptor_risk
CAND_47b52dc5bc,1.0,no_major_descriptor_risk
CAND_069a4ef3da,1.0,no_major_descriptor_risk
CAND_e5345b9d1a,1.0,1_lipinski_violations
CAND_e52842c84e,1.0,1_lipinski_violations;veber_fail
CAND_5dc752b283,1.0,1_lipinski_violations
CAND_7160403abc,1.0,2_lipinski_violations
CAND_f69fa9f13e,1.0,1_lipinski_violations
CAND_1e8ed5a5b7,1.0,1_lipinski_violations
CAND_3edbae48b6,1.0,1_lipinski_violations
CAND_00c7c60293,1.0,veber_fail
CAND_a18d05a542,1.0,1_lipinski_violations
CAND_56b8bc5ee6,1.0,no_major_descriptor_risk
CAND_e53f99fbe6,1.0,1_lipinski_violations
CAND_216683ddcd,1.0,no_major_descriptor_risk
CAND_7eddfce793,1.0,no_major_descriptor_risk
CAND_66c9ebb7c0,1.0,no_major_descriptor_risk
CAND_1ed250f75d,1.0,no_major_descriptor_risk
CAND_6dde38a6ed,1.0,no_major_descriptor_risk
CAND_1206357afa,1.0,no_major_descriptor_risk
CAND_caea519d1b,1.0,no_major_descriptor_risk
CAND_35acaa8105,1.0,no_major_descriptor_risk
CAND_179448e00c,1.0,no_major_descriptor_risk
CAND_346f03583d,1.0,no_major_descriptor_risk
CAND_6e259208df,1.0,no_major_descriptor_risk
CAND_c88305c9b5,1.0,no_major_descriptor_risk
CAND_ada5fb9485,1.0,no_major_descriptor_risk
CAND_3e8364c8e1,1.0,no_major_descriptor_risk
CAND_195429bfeb,1.0,no_major_descriptor_risk
CAND_e9bff2361d,1.0,no_major_descriptor_risk
CAND_c268eddd40,1.0,no_major_descriptor_risk
CAND_73bc58e31e,1.0,no_major_descriptor_risk
CAND_fd605e9b7b,1.0,no_major_descriptor_risk
CAND_9a91aea226,1.0,no_major_descriptor_risk
CAND_12209310d2,1.0,no_major_descriptor_risk
CAND_7c9f52f196,1.0,no_major_descriptor_risk
CAND_27655c2ab6,1.0,no_major_descriptor_risk
CAND_8652f9aa09,1.0,no_major_descriptor_risk
CAND_92f4352ef2,1.0,no_major_descriptor_risk
CAND_9b79d4b1d8,1.0,no_major_descriptor_risk
CAND_5d8ff12334,1.0,no_major_descriptor_risk
CAND_dabee004de,1.0,no_major_descriptor_risk
CAND_ea3656723c,1.0,no_major_descriptor_risk
CAND_11d3948338,1.0,no_major_descriptor_risk
CAND_0c7d00e551,1.0,no_major_descriptor_risk
CAND_f4abc7982d,1.0,no_major_descriptor_risk
CAND_56ba271daf,1.0,no_major_descriptor_risk
CAND_e874014f5b,1.0,no_major_descriptor_risk
CAND_b57d4c3adc,1.0,no_major_descriptor_risk
CAND_7d588f4a01,1.0,veber_fail
CAND_81079a2d21,1.0,no_major_descriptor_risk
CAND_654a59fff4,1.0,no_major_descriptor_risk
CAND_d4c14d714a,1.0,no_major_descriptor_risk
CAND_5b2300c932,1.0,no_major_descriptor_risk
CAND_9ce418cbd8,1.0,no_major_descriptor_risk
CAND_3ef276e30f,1.0,no_major_descriptor_risk
CAND_1a8c55b1c2,1.0,no_major_descriptor_risk
CAND_bf4fbdee7f,1.0,no_major_descriptor_risk
CAND_6cb470b971,1.0,no_major_descriptor_risk
CAND_23862a00ff,1.0,no_major_descriptor_risk
CAND_4e13d1ab0e,1.0,no_major_descriptor_risk
CAND_90f97e8af3,1.0,no_major_descriptor_risk
CAND_4c17b33555,1.0,no_major_descriptor_risk
CAND_4b9a80dcb9,1.0,no_major_descriptor_risk
CAND_a00eeb000b,1.0,veber_fail
CAND_22bc817467,1.0,no_major_descriptor_risk
CAND_af1fc030cf,1.0,no_major_descriptor_risk
CAND_079c76406d,1.0,no_major_descriptor_risk
CAND_5bbf60437d,1.0,no_major_descriptor_risk
CAND_eaf68d8f59,1.0,no_major_descriptor_risk
CAND_f6c549cd4c,1.0,no_major_descriptor_risk
CAND_8771372893,1.0,no_major_descriptor_risk
CAND_0690f21188,1.0,veber_fail
CAND_adf7573d48,1.0,no_major_descriptor_risk
CAND_2256203973,1.0,no_major_descriptor_risk
CAND_cdafc0def3,1.0,no_major_descriptor_risk
CAND_1ac1c6d5b1,1.0,veber_fail
CAND_9e429721b1,1.0,1_lipinski_violations
CAND_084068a74d,1.0,no_major_descriptor_risk
CAND_2a15cb9044,1.0,no_major_descriptor_risk
CAND_8d0affbcd7,1.0,no_major_descriptor_risk
CAND_941cce1320,1.0,no_major_descriptor_risk
CAND_b8a8f6549a,1.0,1_lipinski_violations
CAND_20c29368f4,1.0,no_major_descriptor_risk
CAND_7275598d53,1.0,no_major_descriptor_risk
CAND_6edf9f5e6b,1.0,no_major_descriptor_risk
CAND_895ecb9444,1.0,no_major_descriptor_risk
CAND_a6bed58fc9,1.0,no_major_descriptor_risk
CAND_d8664937ff,1.0,no_major_descriptor_risk
CAND_c0f7a1bc0b,1.0,no_major_descriptor_risk
CAND_eb0f359259,1.0,no_major_descriptor_risk
CAND_642d47b223,1.0,no_major_descriptor_risk
CAND_3174c90705,1.0,no_major_descriptor_risk
CAND_b071980404,1.0,no_major_descriptor_risk
CAND_f7fde8ca52,1.0,no_major_descriptor_risk
CAND_2c2063b136,1.0,no_major_descriptor_risk
CAND_84dc58bdb3,1.0,no_major_descriptor_risk
CAND_957695cbf7,1.0,no_major_descriptor_risk
CAND_1bae26071f,1.0,no_major_descriptor_risk
CAND_8732794f84,1.0,no_major_descriptor_risk
CAND_b75baa0f28,1.0,no_major_descriptor_risk
CAND_43c460795b,1.0,no_major_descriptor_risk
CAND_3fa11742db,1.0,no_major_descriptor_risk
CAND_fdb1879639,1.0,no_major_descriptor_risk
CAND_0328ebe1a9,1.0,no_major_descriptor_risk
CAND_9d9009a24f,1.0,no_major_descriptor_risk
CAND_b33c16787b,1.0,no_major_descriptor_risk
CAND_62ada37419,1.0,no_major_descriptor_risk
CAND_2284aad231,1.0,no_major_descriptor_risk
CAND_6b1b43063b,1.0,no_major_descriptor_risk
CAND_1e7d8422aa,1.0,no_major_descriptor_risk
CAND_400c24c855,1.0,no_major_descriptor_risk
CAND_4cee3f2d94,1.0,no_major_descriptor_risk
CAND_638cbe0984,1.0,no_major_descriptor_risk
CAND_5b29ac4c69,1.0,no_major_descriptor_risk
CAND_4ccab6db23,1.0,no_major_descriptor_risk
CAND_8b0c1e6417,1.0,no_major_descriptor_risk
CAND_647d09246b,1.0,no_major_descriptor_risk
CAND_83ab7ae9a2,1.0,no_major_descriptor_risk
CAND_5dcb5ccb58,1.0,no_major_descriptor_risk
CAND_b252ea621b,1.0,no_major_descriptor_risk
CAND_2b62a34376,1.0,no_major_descriptor_risk
CAND_1e710fbb22,1.0,no_major_descriptor_risk
CAND_22d092771b,1.0,no_major_descriptor_risk
CAND_d6230a1591,1.0,no_major_descriptor_risk
CAND_ab40ad05e1,1.0,1_lipinski_violations
CAND_20bc93a6f4,1.0,no_major_descriptor_risk
CAND_432c1c9890,1.0,1_lipinski_violations
CAND_55ba716c63,1.0,no_major_descriptor_risk
CAND_91e8126d06,1.0,1_lipinski_violations
CAND_4fb90a1c69,1.0,veber_fail
CAND_267d5d4225,1.0,1_lipinski_violations
CAND_d7a43aa137,1.0,no_major_descriptor_risk
CAND_d3138058a9,1.0,no_major_descriptor_risk
CAND_cfc02e3bf8,1.0,no_major_descriptor_risk
CAND_6b35d797fa,1.0,no_major_descriptor_risk
CAND_eb83842d9a,1.0,no_major_descriptor_risk
CAND_d380e91d7b,1.0,no_major_descriptor_risk
CAND_1ae854c5bb,1.0,no_major_descriptor_risk
CAND_5402cf0fdc,1.0,no_major_descriptor_risk
CAND_16199627c9,1.0,1_lipinski_violations
CAND_60dde4bd49,1.0,no_major_descriptor_risk
CAND_2cad14e4fd,1.0,no_major_descriptor_risk
CAND_8caead2f2f,1.0,no_major_descriptor_risk
CAND_d78653384d,1.0,1_lipinski_violations;veber_fail
CAND_7b399041f7,1.0,no_major_descriptor_risk
CAND_aa7fbba04f,1.0,1_lipinski_violations;veber_fail
CAND_2cabcbf2aa,1.0,no_major_descriptor_risk
CAND_e11eaac293,1.0,no_major_descriptor_risk
CAND_920680fc01,1.0,no_major_descriptor_risk
CAND_af4f888df2,1.0,no_major_descriptor_risk
CAND_8cb994b3c7,1.0,no_major_descriptor_risk
CAND_2dda7a996a,1.0,no_major_descriptor_risk
CAND_4fabe299cf,1.0,no_major_descriptor_risk
CAND_fbc9f2abcb,1.0,no_major_descriptor_risk
CAND_3d5c0c5372,1.0,no_major_descriptor_risk
CAND_a2f01d5a38,1.0,no_major_descriptor_risk
CAND_ec6a13f45d,1.0,no_major_descriptor_risk
CAND_5490853ca8,1.0,no_major_descriptor_risk
CAND_64b1f1fd27,1.0,no_major_descriptor_risk
CAND_6b4c0dddca,1.0,no_major_descriptor_risk
CAND_9ff613203c,1.0,veber_fail
CAND_74abcedaac,1.0,veber_fail
CAND_f807afcc0c,1.0,no_major_descriptor_risk
CAND_b090dd763b,1.0,no_major_descriptor_risk
CAND_6fb850a350,1.0,veber_fail
CAND_11ae3e4bf0,1.0,no_major_descriptor_risk
CAND_1ba493a351,1.0,no_major_descriptor_risk
CAND_7c72d86fe6,1.0,no_major_descriptor_risk
CAND_110d030a85,1.0,no_major_descriptor_risk
CAND_c05d9f82e5,1.0,no_major_descriptor_risk
CAND_527b0c26f5,1.0,no_major_descriptor_risk
CAND_c2cd3a867a,1.0,no_major_descriptor_risk
CAND_03d092f3ba,1.0,no_major_descriptor_risk
CAND_3f3a582a0c,1.0,no_major_descriptor_risk
CAND_ff5dc722c7,1.0,no_major_descriptor_risk
CAND_e807c710f9,1.0,no_major_descriptor_risk
CAND_7ce8a9983c,1.0,no_major_descriptor_risk
CAND_e0a4a5af65,1.0,no_major_descriptor_risk
CAND_cdb5b08ede,1.0,no_major_descriptor_risk
CAND_4397447b6c,1.0,no_major_descriptor_risk
CAND_57ba27f772,1.0,no_major_descriptor_risk
CAND_7001b0c220,1.0,no_major_descriptor_risk
CAND_03fba1bd07,1.0,no_major_descriptor_risk
CAND_2b8e0068aa,1.0,no_major_descriptor_risk
CAND_c5e0357092,1.0,no_major_descriptor_risk
CAND_a24b7ad1a9,1.0,no_major_descriptor_risk
CAND_5b35c2d3b2,1.0,1_lipinski_violations
CAND_99aa82c8c3,1.0,no_major_descriptor_risk
CAND_9d9fbc2e06,1.0,veber_fail
CAND_555b4f1683,1.0,no_major_descriptor_risk
CAND_a0ca93152b,1.0,veber_fail
CAND_98b8ed86c7,1.0,no_major_descriptor_risk
CAND_74199a7fa8,1.0,1_lipinski_violations
CAND_3133d4e673,1.0,no_major_descriptor_risk
CAND_8d2418ba06,1.0,no_major_descriptor_risk
CAND_5177158276,1.0,no_major_descriptor_risk
CAND_46df7bf44a,1.0,no_major_descriptor_risk
CAND_92b11affea,1.0,no_major_descriptor_risk
CAND_c952286793,1.0,no_major_descriptor_risk
CAND_39a9f8c0a6,1.0,no_major_descriptor_risk
CAND_8455925a36,1.0,no_major_descriptor_risk
CAND_42c7831368,1.0,no_major_descriptor_risk
CAND_c5e09b32ae,1.0,no_major_descriptor_risk
CAND_178c5974fe,1.0,no_major_descriptor_risk
CAND_2def81f056,1.0,veber_fail
CAND_e0c9eef669,1.0,no_major_descriptor_risk
CAND_0e3e757df4,1.0,no_major_descriptor_risk
CAND_cb1479eb15,1.0,no_major_descriptor_risk
CAND_b0330abc30,1.0,no_major_descriptor_risk
CAND_7c9b491a78,1.0,no_major_descriptor_risk
CAND_ef14c5c01f,1.0,no_major_descriptor_risk
CAND_833d27a2d5,1.0,no_major_descriptor_risk
CAND_9858b547e0,1.0,no_major_descriptor_risk
CAND_a64fc59971,1.0,no_major_descriptor_risk
CAND_12f69c088b,1.0,no_major_descriptor_risk
CAND_d3bf36f624,1.0,no_major_descriptor_risk
CAND_dda06dc13e,1.0,no_major_descriptor_risk
CAND_f7fb512f59,1.0,no_major_descriptor_risk
CAND_cac5259563,1.0,no_major_descriptor_risk
CAND_0e6ac65d62,1.0,no_major_descriptor_risk
CAND_c5f50c95a9,1.0,no_major_descriptor_risk
CAND_7f07767dc8,1.0,no_major_descriptor_risk
CAND_d0305ae5f8,1.0,no_major_descriptor_risk
CAND_70b219632b,1.0,no_major_descriptor_risk
CAND_b033405d0d,1.0,no_major_descriptor_risk
CAND_93c9ea2413,1.0,no_major_descriptor_risk
CAND_780efbb203,1.0,no_major_descriptor_risk
CAND_f24328fcef,1.0,no_major_descriptor_risk
CAND_80a8ac53e3,1.0,no_major_descriptor_risk
CAND_175d439f77,1.0,no_major_descriptor_risk
CAND_967f366ec2,1.0,no_major_descriptor_risk
CAND_43ed8337cb,1.0,no_major_descriptor_risk
CAND_0eaf201297,1.0,no_major_descriptor_risk
CAND_6aefc3ca83,1.0,no_major_descriptor_risk
CAND_62571ba8a9,1.0,no_major_descriptor_risk
CAND_fd8193ce9e,1.0,no_major_descriptor_risk
CAND_bd4945d12d,1.0,no_major_descriptor_risk
CAND_73513ef906,1.0,no_major_descriptor_risk
CAND_91ca13626f,1.0,no_major_descriptor_risk
CAND_33a777514f,1.0,no_major_descriptor_risk
CAND_b678182711,1.0,no_major_descriptor_risk
CAND_72a5f727bc,1.0,no_major_descriptor_risk
CAND_ab173a4b1b,1.0,no_major_descriptor_risk
CAND_0e36bf4538,1.0,no_major_descriptor_risk
CAND_21448aea22,1.0,no_major_descriptor_risk
CAND_d98881b1f9,1.0,no_major_descriptor_risk
CAND_a7200f3ca2,1.0,no_major_descriptor_risk
CAND_763cf817fa,1.0,no_major_descriptor_risk
CAND_1a396f9f14,1.0,no_major_descriptor_risk
CAND_a4459940e0,1.0,no_major_descriptor_risk
CAND_a7814a8562,1.0,no_major_descriptor_risk
CAND_d0224ef1f9,1.0,no_major_descriptor_risk
CAND_86de96ea27,1.0,no_major_descriptor_risk
CAND_9ffad86ec4,1.0,no_major_descriptor_risk
CAND_fa2553a110,1.0,no_major_descriptor_risk
CAND_d3b05ae4a3,1.0,no_major_descriptor_risk
CAND_0eae19ca67,1.0,no_major_descriptor_risk
CAND_8c930f8dbb,1.0,no_major_descriptor_risk
CAND_8ab5430751,1.0,no_major_descriptor_risk
CAND_ef79ba008b,1.0,no_major_descriptor_risk
CAND_6208cdc5ec,1.0,no_major_descriptor_risk
CAND_741a447a61,1.0,no_major_descriptor_risk
CAND_ec4f80a0a4,1.0,no_major_descriptor_risk
CAND_74005f4f6e,1.0,no_major_descriptor_risk
CAND_064aced528,1.0,no_major_descriptor_risk
CAND_f79c5adb1b,1.0,no_major_descriptor_risk
CAND_53d0f1fe53,1.0,no_major_descriptor_risk
CAND_3b83e093eb,1.0,no_major_descriptor_risk
CAND_4d1fb9743d,1.0,no_major_descriptor_risk
CAND_ed3d7a454a,1.0,no_major_descriptor_risk
CAND_4939c318b4,1.0,no_major_descriptor_risk
CAND_3ca174f3ef,1.0,no_major_descriptor_risk
CAND_d099072dbe,1.0,no_major_descriptor_risk
CAND_1e1f8f80e9,1.0,no_major_descriptor_risk
CAND_f16f36acd1,1.0,no_major_descriptor_risk
CAND_651a458800,1.0,no_major_descriptor_risk
CAND_a2f7dceef6,1.0,no_major_descriptor_risk
CAND_e55b906405,1.0,no_major_descriptor_risk
CAND_7cd31587a4,1.0,no_major_descriptor_risk
CAND_c4a9d2a684,1.0,no_major_descriptor_risk
CAND_658edd3b6e,1.0,no_major_descriptor_risk
CAND_c81804c362,1.0,no_major_descriptor_risk
CAND_24de0da0b9,1.0,no_major_descriptor_risk
CAND_0ae95fa0fa,1.0,no_major_descriptor_risk
CAND_78b14b1567,1.0,no_major_descriptor_risk
CAND_644b3539f5,1.0,no_major_descriptor_risk
CAND_146f589b4a,1.0,no_major_descriptor_risk
CAND_cfdab8b4b1,1.0,no_major_descriptor_risk
CAND_32d275b2c2,1.0,no_major_descriptor_risk
CAND_bd494645d5,1.0,no_major_descriptor_risk
CAND_1338c88bb7,1.0,no_major_descriptor_risk
CAND_0f7d8291d1,1.0,veber_fail
CAND_7a1448290a,1.0,no_major_descriptor_risk
CAND_806a1ef1f3,1.0,no_major_descriptor_risk
CAND_e612c58b48,1.0,no_major_descriptor_risk
CAND_b4c1b85b02,1.0,1_lipinski_violations
CAND_b2dd606650,1.0,no_major_descriptor_risk
CAND_ad980e424f,1.0,no_major_descriptor_risk
CAND_1b0f394f77,1.0,no_major_descriptor_risk
CAND_1055de312b,1.0,no_major_descriptor_risk
CAND_dbf3525fa8,1.0,no_major_descriptor_risk
CAND_ccdde56b90,1.0,no_major_descriptor_risk
CAND_8fd6ecedc7,1.0,no_major_descriptor_risk
CAND_04da90c00e,1.0,no_major_descriptor_risk
CAND_11665096e3,1.0,no_major_descriptor_risk
CAND_af78695b60,1.0,no_major_descriptor_risk
CAND_4ba298470c,1.0,no_major_descriptor_risk
CAND_eefec98797,1.0,no_major_descriptor_risk
CAND_51eb2cd77d,1.0,no_major_descriptor_risk
CAND_bcb5f7b9d3,1.0,no_major_descriptor_risk
CAND_c41a5ddedc,1.0,no_major_descriptor_risk
CAND_1d46d802c1,1.0,no_major_descriptor_risk
CAND_76a0e9a85e,1.0,no_major_descriptor_risk
CAND_3038728d6a,1.0,no_major_descriptor_risk
CAND_11d8b82ceb,1.0,no_major_descriptor_risk
CAND_3d18462ea5,1.0,1_lipinski_violations
CAND_9b7f26a596,1.0,no_major_descriptor_risk
CAND_5cf58e34ee,1.0,no_major_descriptor_risk
CAND_f35b68d4a4,1.0,no_major_descriptor_risk
CAND_e346d82a5f,1.0,no_major_descriptor_risk
CAND_55d09889d9,1.0,no_major_descriptor_risk
CAND_90951d2180,1.0,no_major_descriptor_risk
CAND_1467184d9d,1.0,no_major_descriptor_risk
CAND_5cf927f258,1.0,no_major_descriptor_risk
CAND_e1692380ac,1.0,no_major_descriptor_risk
CAND_ec918dd7d1,1.0,no_major_descriptor_risk
CAND_2479eb1c56,1.0,no_major_descriptor_risk
CAND_5247a2b4b7,1.0,no_major_descriptor_risk
CAND_2734beb3a3,1.0,no_major_descriptor_risk
CAND_2986bbb513,1.0,1_lipinski_violations
CAND_fff5b5b962,1.0,1_lipinski_violations
CAND_b981ca4ff6,1.0,1_lipinski_violations
CAND_3d7809fb5d,1.0,1_lipinski_violations
CAND_b7d919d455,1.0,1_lipinski_violations;veber_fail
CAND_a3ac155a22,1.0,no_major_descriptor_risk
CAND_669db9bc95,1.0,1_lipinski_violations
CAND_7829f6a913,1.0,2_lipinski_violations
CAND_9653828f4f,1.0,1_lipinski_violations
CAND_3f93b0e6b1,1.0,no_major_descriptor_risk
CAND_b3552dd168,1.0,1_lipinski_violations
CAND_2c92cd9363,1.0,no_major_descriptor_risk
CAND_aebf511cdc,1.0,no_major_descriptor_risk
CAND_cd72b1d3d5,1.0,no_major_descriptor_risk
CAND_7212bb82d3,1.0,veber_fail
CAND_67f574cc2f,1.0,no_major_descriptor_risk
CAND_1d960180d3,1.0,no_major_descriptor_risk
CAND_7de53b10a5,1.0,1_lipinski_violations
CAND_073b3167e7,1.0,no_major_descriptor_risk
CAND_ed2576285a,1.0,1_lipinski_violations;veber_fail
CAND_49f8fb922f,1.0,no_major_descriptor_risk
CAND_55839e9c64,1.0,no_major_descriptor_risk
CAND_14a7be2b82,1.0,no_major_descriptor_risk
CAND_81e866688c,1.0,no_major_descriptor_risk
CAND_c0afb5e888,1.0,no_major_descriptor_risk
CAND_faa0044bb8,1.0,1_lipinski_violations
CAND_2cc06eab13,1.0,no_major_descriptor_risk
CAND_64d6868ed9,1.0,no_major_descriptor_risk
CAND_4cb9d9d552,1.0,no_major_descriptor_risk
CAND_c22f5ec0dc,1.0,no_major_descriptor_risk
CAND_ab2c42e379,1.0,no_major_descriptor_risk
CAND_04546ff4c2,1.0,no_major_descriptor_risk
CAND_13c8aafff7,1.0,no_major_descriptor_risk
CAND_a66d8d2386,1.0,no_major_descriptor_risk
CAND_788d1f2080,1.0,no_major_descriptor_risk
CAND_a76d3b3ff0,1.0,no_major_descriptor_risk
CAND_8bb1aed24b,1.0,no_major_descriptor_risk
CAND_f24c3a4489,1.0,no_major_descriptor_risk
CAND_73293d53a4,1.0,no_major_descriptor_risk
CAND_5618ac5ea7,1.0,no_major_descriptor_risk
CAND_98e966acf6,1.0,no_major_descriptor_risk
CAND_5b9a541ca8,1.0,no_major_descriptor_risk
CAND_a2d02ece68,1.0,no_major_descriptor_risk
CAND_e931d91d1a,1.0,no_major_descriptor_risk
CAND_975e3de560,1.0,no_major_descriptor_risk
CAND_f8c2c84761,1.0,no_major_descriptor_risk
CAND_052f7a6961,1.0,no_major_descriptor_risk
CAND_33d632c1f8,1.0,no_major_descriptor_risk
CAND_1e32474102,1.0,no_major_descriptor_risk
CAND_1f2c049cb6,1.0,no_major_descriptor_risk
CAND_c059edd72b,1.0,no_major_descriptor_risk
CAND_3d1a527e76,1.0,no_major_descriptor_risk
CAND_599755b902,1.0,no_major_descriptor_risk
CAND_d4274dfe6f,1.0,no_major_descriptor_risk
CAND_b568120072,1.0,1_lipinski_violations
CAND_d07950dc84,1.0,no_major_descriptor_risk
CAND_175ff52401,1.0,no_major_descriptor_risk
CAND_8c24aa2619,1.0,1_lipinski_violations
CAND_98821b9bb0,1.0,1_lipinski_violations
CAND_487ca6e30e,1.0,2_lipinski_violations;veber_fail
CAND_51bc199c58,1.0,1_lipinski_violations;veber_fail
CAND_8018aa7b1f,1.0,1_lipinski_violations;veber_fail
CAND_8de4c0c4c2,1.0,2_lipinski_violations;veber_fail
CAND_b44e0387ae,1.0,1_lipinski_violations
CAND_8fe664e68b,1.0,1_lipinski_violations
CAND_f2e4b4d4e7,1.0,1_lipinski_violations;veber_fail
CAND_e370839301,1.0,no_major_descriptor_risk
CAND_7ecc660f75,1.0,no_major_descriptor_risk
CAND_d6b34c97b3,1.0,no_major_descriptor_risk
CAND_973c91085f,1.0,no_major_descriptor_risk
CAND_8f341804b1,1.0,no_major_descriptor_risk
CAND_72da4b2d91,1.0,no_major_descriptor_risk
CAND_7d0249bf35,1.0,no_major_descriptor_risk
CAND_07ac683d58,1.0,no_major_descriptor_risk
CAND_1eac7a69ca,1.0,no_major_descriptor_risk
CAND_1dbc9a5dcf,1.0,no_major_descriptor_risk
CAND_8c118b20fe,1.0,no_major_descriptor_risk
CAND_e5855bb322,1.0,no_major_descriptor_risk
CAND_8683764a52,1.0,no_major_descriptor_risk
CAND_ed974d2bfd,1.0,no_major_descriptor_risk
CAND_1df65c97d5,1.0,no_major_descriptor_risk
CAND_f9d87a5296,1.0,no_major_descriptor_risk
CAND_adb6447409,1.0,no_major_descriptor_risk
CAND_6f53824079,1.0,no_major_descriptor_risk
CAND_c427dc805f,1.0,no_major_descriptor_risk
CAND_62512a12a7,1.0,1_lipinski_violations;veber_fail
CAND_938384903e,1.0,veber_fail
CAND_6d864362af,1.0,1_lipinski_violations;veber_fail
CAND_b8eaa29348,1.0,no_major_descriptor_risk
CAND_cb7e5426fa,1.0,no_major_descriptor_risk
CAND_359f8515e6,1.0,1_lipinski_violations
CAND_f3d5320c8e,1.0,no_major_descriptor_risk
CAND_1dd71ff1f1,1.0,no_major_descriptor_risk
CAND_ed99096d7e,1.0,1_lipinski_violations
CAND_a12ea6c499,1.0,no_major_descriptor_risk
CAND_5b15561f8a,1.0,no_major_descriptor_risk
CAND_895a183ca5,1.0,no_major_descriptor_risk
CAND_48f4c39175,1.0,no_major_descriptor_risk
CAND_52c7f2966f,1.0,no_major_descriptor_risk
CAND_aead0e1960,1.0,no_major_descriptor_risk
CAND_577f2e4a02,1.0,no_major_descriptor_risk
CAND_c9b48cba1a,1.0,no_major_descriptor_risk
CAND_70291d2d44,1.0,no_major_descriptor_risk
CAND_7df34b52e0,1.0,no_major_descriptor_risk
CAND_01e61123d2,1.0,no_major_descriptor_risk
CAND_a1213e99e4,1.0,no_major_descriptor_risk
CAND_a95e545c02,1.0,no_major_descriptor_risk
CAND_480ad3df01,1.0,no_major_descriptor_risk
CAND_2fabe3c376,1.0,no_major_descriptor_risk
CAND_f518254079,1.0,no_major_descriptor_risk
CAND_04d69b2a85,1.0,no_major_descriptor_risk
CAND_0d9a1ad05b,1.0,no_major_descriptor_risk
CAND_d64282adfd,1.0,no_major_descriptor_risk
CAND_08115c6138,1.0,no_major_descriptor_risk
CAND_9a8aa03097,1.0,no_major_descriptor_risk
CAND_0427d9e5a1,1.0,no_major_descriptor_risk
CAND_728fd86441,1.0,no_major_descriptor_risk
CAND_3fe1408ec7,1.0,no_major_descriptor_risk
CAND_cc9087b35d,1.0,no_major_descriptor_risk
CAND_17c64a001b,1.0,no_major_descriptor_risk
CAND_9d39b9a1b3,1.0,no_major_descriptor_risk
