candidate_id,source_generator,parent_mol_id,canonical_smiles,inchikey,valid_rdkit,unique_flag,novel_flag,mw,logp,tpsa,hbd,hba,rotatable_bonds,qed,sa_score,murcko_scaffold,max_ring_size,has_macrocycle_12_20,has_constrained_ring_8_11,passes_basic_filters,generation_notes,best_score,qed_admet,sa_score_admet,mw_admet,logp_admet,tpsa_admet,hbd_admet,hba_admet,rotatable_bonds_admet,lipinski_violations,veber_pass,admet_score,synthesis_score,safety_proxy_score,main_risk,pose_score,pose_decision,contacts_within_4A,hard_clashes_lt_1_8A,smiles,docking_score,diversity_cluster,docking_score_scaled,novelty_score,final_weighted_score,rank,decision,diverse_rank,selection_tier
CAND_e9b9c3911d,rdkit,JAK2_1509a7bf44,O=C(Nc1ccc(-c2cc(F)nc(Nc3ccc(N4CCOCC4)cc3)n2)cc1)[C@H]1CCCN1,JRWUJNAMFUJBLH-OAQYLSRUSA-N,True,True,True,462.529,3.5534,91.41,3,7,6,0.4827,3.825,O=C(Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1)[C@H]1CCCN1,6,False,False,True,rdkit_reaction_aryl_F,,0.4827,3.825,462.529,3.5534,91.41,3,7,6,0,True,0.767215,0.686111,1.0,no_major_descriptor_risk,0.5,,,,O=C(Nc1ccc(-c2cc(F)nc(Nc3ccc(N4CCOCC4)cc3)n2)cc1)[C@H]1CCCN1,,scaffold_1509a7bf,0.0,1.0,0.48136,2316,hold_for_review,0,not_selected
CAND_91bdb3b904,selfies,JAK2_6c55e74feb,CNOC=CC(=CCC=COC)Nc1ncc2ccc(-c3ccccc3)n2n1,JAMGMFCTVBOUQJ-UHFFFAOYSA-N,True,True,True,377.448,3.907,72.71,2,6,9,0.3347,3.027,c1ccc(-c2ccc3cncnn23)cc1,6,False,False,True,selfies_token_mutation,,0.3347,3.027,377.448,3.907,72.71,2,6,9,0,True,0.700615,0.774778,1.0,no_major_descriptor_risk,0.5,,,,CNOC=CC(=CCC=COC)Nc1ncc2ccc(-c3ccccc3)n2n1,,scaffold_78d4a974,0.0,1.0,0.48134,2317,hold_for_review,0,not_selected
CAND_be7cb1e0cc,macrocycle_linker,JAK2_c385760536,N#CC1CN(C(=O)[C@H](NC(=O)c2c3[nH]c4ncc(nc24)C2CC2CCOCCC3)C2CC2)C1,VSFWHMWRWWAJLD-ALLBUHFWSA-N,True,True,True,448.527,1.9047,124.0,2,6,4,0.7363,5.197,O=C(N[C@@H](C(=O)N1CCC1)C1CC1)c1c2[nH]c3ncc(nc13)C1CC1CCOCCC2,13,True,False,True,macrocycle_bridge_oxa_path6_ring12,,0.7363,5.197,448.527,1.9047,124.0,2,6,4,0,True,0.881335,0.533667,1.0,no_major_descriptor_risk,0.5,,,,N#CC1CN(C(=O)[C@H](NC(=O)c2c3[nH]c4ncc(nc24)C2CC2CCOCCC3)C2CC2)C1,,scaffold_49e312b2,0.0,1.0,0.481317,2318,hold_for_review,1450,backup_candidate
CAND_5ac5ceef35,selfies,JAK2_e6b69b948a,O=CNC=C1C=C2C=NC=CC2C(NC2=C(Cl)C=C(CCOC(F)F)C2Cl)=C1,IVGIUWDACHKXQD-UHFFFAOYSA-N,True,True,True,428.266,3.8712,62.72,2,4,8,0.456,3.685,C=C1C=C2C=NC=CC2C(NC2=CC=CC2)=C1,6,False,False,True,selfies_token_mutation,,0.456,3.685,428.266,3.8712,62.72,2,4,8,0,True,0.7552,0.701667,1.0,no_major_descriptor_risk,0.5,,,,O=CNC=C1C=C2C=NC=CC2C(NC2=C(Cl)C=C(CCOC(F)F)C2Cl)=C1,,scaffold_dd61fe96,0.0,1.0,0.48129,2319,hold_for_review,1451,backup_candidate
CAND_074cbbd63b,rdkit,JAK2_3bd770708d,CC(Nc1nc(Nc2cn(C)cn2)c2ccc(Cl)nc2n1)c1ncc(F)c(F)n1,NLSJTXOCXJJBLQ-UHFFFAOYSA-N,True,True,True,417.811,3.3966,106.33,2,8,5,0.3757,3.252,c1cnc(CNc2nc(Nc3c[nH]cn3)c3cccnc3n2)nc1,6,False,False,True,rdkit_reaction_aryl_F,,0.3757,3.252,417.811,3.3966,106.33,2,8,5,0,True,0.719065,0.749778,1.0,no_major_descriptor_risk,0.5,,,,CC(Nc1nc(Nc2cn(C)cn2)c2ccc(Cl)nc2n1)c1ncc(F)c(F)n1,,scaffold_c290dd60,0.0,1.0,0.48128,2320,hold_for_review,0,not_selected
CAND_1c77cfc2b1,selfies,JAK2_6756147e70,COc1cc(NC2=NC(N[C@@H](C)c3ncc(F)cn3)=NS(N3CCOCC3)=C2F)n[nH]1,JIXJIRUXUYSFFF-MEXMBDRSSA-N,True,True,True,453.479,1.4087,124.94,3,10,5,0.4585,3.7,C1=S(N2CCOCC2)N=C(NCc2ncccn2)N=C1Nc1cc[nH]n1,6,False,False,True,selfies_token_mutation,,0.4585,3.7,453.479,1.4087,124.94,3,10,5,0,True,0.756325,0.7,1.0,no_major_descriptor_risk,0.5,,,,COc1cc(NC2=NC(N[C@@H](C)c3ncc(F)cn3)=NS(N3CCOCC3)=C2F)n[nH]1,,scaffold_252a19e7,0.0,1.0,0.481265,2321,hold_for_review,1452,backup_candidate
CAND_e9c54ed776,selfies,JAK2_1baaacf4f4,CC1=CC=C[C@@H](NC2(Cl)N=CN(C3C=CCN3)N=C2N2CCOCC2)CN1C,DGLSQYAUTNSJFP-LRYGQEGESA-N,True,True,True,405.934,0.7177,67.73,2,8,3,0.4095,3.436,C1=CNC[C@H](NC2N=CN(C3C=CCN3)N=C2N2CCOCC2)C=C1,7,False,False,True,selfies_token_mutation,,0.4095,3.436,405.934,0.7177,67.73,2,8,3,0,True,0.734275,0.729333,1.0,no_major_descriptor_risk,0.5,,,,CC1=CC=C[C@@H](NC2(Cl)N=CN(C3C=CCN3)N=C2N2CCOCC2)CN1C,,scaffold_7a8afa9e,0.0,1.0,0.481255,2322,hold_for_review,1453,backup_candidate
CAND_95d5853905,rdkit,JAK2_6517cb645a,CC(O)c1cc(Cl)c(Nc2nc3ccnc(F)c3c3c(=O)[nH]ccc23)c(Cl)c1,RJXNRMKWPXMDPQ-UHFFFAOYSA-N,True,True,True,419.243,4.7141,90.9,3,5,3,0.3305,3.01,O=c1[nH]ccc2c(Nc3ccccc3)nc3ccncc3c12,6,False,False,True,rdkit_reaction_aryl_F,,0.3305,3.01,419.243,4.7141,90.9,3,5,3,0,True,0.698725,0.776667,1.0,no_major_descriptor_risk,0.5,,,,CC(O)c1cc(Cl)c(Nc2nc3ccnc(F)c3c3c(=O)[nH]ccc23)c(Cl)c1,,scaffold_566088cc,0.0,1.0,0.481245,2323,hold_for_review,0,not_selected
CAND_2e8f4cc0f0,rdkit,JAK2_6517cb645a,CC(O)c1cc(Cl)c(Nc2nc3cc(F)ncc3c3c(=O)[nH]ccc23)c(Cl)c1,OSIYTXLRJDCFDJ-UHFFFAOYSA-N,True,True,True,419.243,4.7141,90.9,3,5,3,0.3305,3.01,O=c1[nH]ccc2c(Nc3ccccc3)nc3ccncc3c12,6,False,False,True,rdkit_reaction_aryl_F,,0.3305,3.01,419.243,4.7141,90.9,3,5,3,0,True,0.698725,0.776667,1.0,no_major_descriptor_risk,0.5,,,,CC(O)c1cc(Cl)c(Nc2nc3cc(F)ncc3c3c(=O)[nH]ccc23)c(Cl)c1,,scaffold_566088cc,0.0,1.0,0.481245,2324,hold_for_review,0,not_selected
CAND_7cb57b2c0d,rdkit,JAK2_6517cb645a,CC(O)c1cc(Cl)c(Nc2nc3ccncc3c3c(=O)[nH]ccc23)c(Cl)c1F,GTZMSOMHKCKTRL-UHFFFAOYSA-N,True,True,True,419.243,4.7141,90.9,3,5,3,0.3305,3.01,O=c1[nH]ccc2c(Nc3ccccc3)nc3ccncc3c12,6,False,False,True,rdkit_reaction_aryl_F,,0.3305,3.01,419.243,4.7141,90.9,3,5,3,0,True,0.698725,0.776667,1.0,no_major_descriptor_risk,0.5,,,,CC(O)c1cc(Cl)c(Nc2nc3ccncc3c3c(=O)[nH]ccc23)c(Cl)c1F,,scaffold_566088cc,0.0,1.0,0.481245,2325,hold_for_review,0,not_selected
CAND_034be756ce,rdkit,JAK2_6517cb645a,CC(O)c1cc(Cl)c(Nc2nc3ccncc3c3c(=O)[nH]c(F)cc23)c(Cl)c1,VWCOOZHXWDYNDQ-UHFFFAOYSA-N,True,True,True,419.243,4.7141,90.9,3,5,3,0.3305,3.01,O=c1[nH]ccc2c(Nc3ccccc3)nc3ccncc3c12,6,False,False,True,rdkit_reaction_aryl_F,,0.3305,3.01,419.243,4.7141,90.9,3,5,3,0,True,0.698725,0.776667,1.0,no_major_descriptor_risk,0.5,,,,CC(O)c1cc(Cl)c(Nc2nc3ccncc3c3c(=O)[nH]c(F)cc23)c(Cl)c1,,scaffold_566088cc,0.0,1.0,0.481245,2326,hold_for_review,0,not_selected
CAND_741a447a61,selfies,JAK2_9ff6ebb055,CC1=CC(NC=NC(C#N)(C=CF)N[CH]CCc2ccc(F)cc2C)N1,JSVJADDZWDKNTP-UHFFFAOYSA-N,True,True,True,358.416,2.9722,72.24,3,4,9,0.3605,3.172,[CH](CCc1ccccc1)NCN=CNC1C=CN1,6,False,False,True,selfies_token_mutation,,0.3605,3.172,358.416,2.9722,72.24,3,4,9,0,True,0.712225,0.758667,1.0,no_major_descriptor_risk,0.5,,,,CC1=CC(NC=NC(C#N)(C=CF)N[CH]CCc2ccc(F)cc2C)N1,,scaffold_e7a1e066,0.0,1.0,0.481245,2327,hold_for_review,1454,backup_candidate
CAND_c21d63c71c,selfies,JAK2_8953307114,O=C(C=CC1C=CC#CC2=NCC=CC=C1C(O)C#CC=CN2)N1CCOCC1,FHOVSDVJLPTEHU-UHFFFAOYSA-N,True,True,True,389.455,0.9531,74.16,2,5,2,0.5449,4.169,O=C(C=CC1C=CC#CC2=NCC=CC=C1CC#CC=CN2)N1CCOCC1,13,True,False,True,selfies_token_mutation,,0.5449,4.169,389.455,0.9531,74.16,2,5,2,0,True,0.795205,0.647889,1.0,no_major_descriptor_risk,0.5,,,,O=C(C=CC1C=CC#CC2=NCC=CC=C1C(O)C#CC=CN2)N1CCOCC1,,scaffold_34e4ec4f,0.0,1.0,0.481224,2328,hold_for_review,1455,backup_candidate
CAND_5f3ac1ac93,selfies,JAK2_a6956eeec1,CCC(C)CCNC1=CC=CC2N=CC=CC3=C(C=CN[SH](=O)(C=O)C3)N=C12,DZJSCFGEGIBYDG-UHFFFAOYSA-N,True,True,True,400.548,2.409,82.92,3,5,6,0.4729,3.781,O=S1CC2=C(C=CN1)N=C1C=CC=CC1N=CC=C2,9,False,True,True,selfies_token_mutation,,0.4729,3.781,400.548,2.409,82.92,3,5,6,0,True,0.762805,0.691,1.0,no_major_descriptor_risk,0.5,,,,CCC(C)CCNC1=CC=CC2N=CC=CC3=C(C=CN[SH](=O)(C=O)C3)N=C12,,scaffold_2618772c,0.0,1.0,0.481211,2329,hold_for_review,1456,backup_candidate
CAND_663df03d13,selfies,JAK2_8c93d98423,C=C1C(C=O)=CC=CC23C=CC=CN=C1NC1C=COC2(O3)C(OC)=CC1,VDACIZZTYJNFEW-UHFFFAOYSA-N,True,True,True,364.401,2.6075,72.45,1,6,2,0.6023,4.48,C=C1C=CC=CC23C=CC=CN=C1NC1C=COC2(C=CC1)O3,13,True,False,True,selfies_token_mutation,,0.6023,4.48,364.401,2.6075,72.45,1,6,2,0,True,0.821035,0.613333,1.0,no_major_descriptor_risk,0.5,,,,C=C1C(C=O)=CC=CC23C=CC=CN=C1NC1C=COC2(O3)C(OC)=CC1,,scaffold_ef5af04f,0.0,1.0,0.481207,2330,hold_for_review,1457,backup_candidate
CAND_727cbd5a65,selfies,JAK2_ce48ae1d96,CC=C1NN=C1NC=NC1=NNC=CC=COC2CN1CCN2C(=O)CCc1ccccc1,WJFVBXSDIUYASX-UHFFFAOYSA-N,True,True,True,448.531,1.4461,105.95,3,8,4,0.4756,3.797,C=C1NN=C1NC=NC1=NNC=CC=COC2CN1CCN2C(=O)CCc1ccccc1,11,False,True,True,selfies_token_mutation,,0.4756,3.797,448.531,1.4461,105.95,3,8,4,0,True,0.76402,0.689222,1.0,no_major_descriptor_risk,0.5,,,,CC=C1NN=C1NC=NC1=NNC=CC=COC2CN1CCN2C(=O)CCc1ccccc1,,scaffold_db569aa1,0.0,1.0,0.481187,2331,hold_for_review,1458,backup_candidate
CAND_25f4c93a60,selfies,JAK2_1e26b0b096,NC(=O)c1cnc(NCC2CC2C2CC2)c2c1NC1C(C=C3N=CNC(F)=N3)=CC=C21,MZJUZCWZYFOMQU-UHFFFAOYSA-N,True,True,True,419.464,2.5544,116.79,4,7,6,0.529,4.086,C1=NC(=CC2=CC=C3c4c(ccnc4NCC4CC4C4CC4)NC23)N=CN1,6,False,False,True,selfies_token_mutation,,0.529,4.086,419.464,2.5544,116.79,4,7,6,0,True,0.78805,0.657111,1.0,no_major_descriptor_risk,0.5,,,,NC(=O)c1cnc(NCC2CC2C2CC2)c2c1NC1C(C=C3N=CNC(F)=N3)=CC=C21,,scaffold_a4cd1536,0.0,1.0,0.481177,2332,hold_for_review,1459,backup_candidate
CAND_11665096e3,selfies,JAK2_fc4de259e2,C[C@H](NC1=C(O)C(N2CCOCC2)C2C=CC(=NN2)NC=N1)c1ncc(F)cc1F,ABLJDZSSASCDNP-HUZSNBGSSA-N,True,True,True,419.436,0.9113,106.4,4,9,4,0.5749,4.336,C1=CC2NN=C1NC=NC(NCc1ccccn1)=CC2N1CCOCC1,10,False,True,True,selfies_token_mutation,,0.5749,4.336,419.436,0.9113,106.4,4,9,4,0,True,0.808705,0.629333,1.0,no_major_descriptor_risk,0.5,,,,C[C@H](NC1=C(O)C(N2CCOCC2)C2C=CC(=NN2)NC=N1)c1ncc(F)cc1F,,scaffold_a0879dc3,0.0,1.0,0.481141,2333,hold_for_review,1460,backup_candidate
CAND_44eb836360,selfies,JAK2_e41eb8fd4a,CC1=CSC2(Nc3cn(C)cn3)N=C(N[C@@H](C)C=NC=C(F)C[SH]=N)N=C12,KQYAYJULHMGFOG-CHPOKUKFSA-N,True,True,True,408.532,2.3841,102.81,4,8,7,0.4108,3.45,C1=CC2=NC=NC2(Nc2c[nH]cn2)S1,5,False,False,True,selfies_token_mutation,,0.4108,3.45,408.532,2.3841,102.81,4,8,7,0,True,0.73486,0.727778,1.0,no_major_descriptor_risk,0.5,,,,CC1=CSC2(Nc3cn(C)cn3)N=C(N[C@@H](C)C=NC=C(F)C[SH]=N)N=C12,,scaffold_8ffb4115,0.0,1.0,0.481139,2334,hold_for_review,1461,backup_candidate
CAND_1eb65e8d11,rdkit,JAK2_55b934be09,Cc1cc(Nc2nc(O[C@@H](C)c3nc(F)c(F)cc3F)c(F)c(N3CCOCC3)n2)n[nH]1,DIFDMQVLOGLGFK-JTQLQIEISA-N,True,True,True,453.4,3.1797,101.08,2,8,6,0.4337,3.574,c1ccc(COc2cc(N3CCOCC3)nc(Nc3cc[nH]n3)n2)nc1,6,False,False,True,rdkit_reaction_aryl_F,,0.4337,3.574,453.4,3.1797,101.08,2,8,6,0,True,0.745165,0.714,1.0,no_major_descriptor_risk,0.5,,,,Cc1cc(Nc2nc(O[C@@H](C)c3nc(F)c(F)cc3F)c(F)c(N3CCOCC3)n2)n[nH]1,,scaffold_570386d8,0.0,1.0,0.481133,2335,hold_for_review,0,not_selected
CAND_36141b5abb,selfies,JAK2_a36c03bfb1,CC1C(N2CNc3ccc(-c4cccc(S(=O)(=O)NC(C)(C)C)c4)n3N2)=CC=CN2CCNCC12,GDDNVVXSMWKCMR-UHFFFAOYSA-N,True,True,True,497.669,2.6965,93.67,4,7,4,0.5161,4.02,C1=CN2CCNCC2CC(N2CNc3ccc(-c4ccccc4)n3N2)=C1,7,False,False,True,selfies_token_mutation,,0.5161,4.02,497.669,2.6965,93.67,4,7,4,0,True,0.782245,0.664444,1.0,no_major_descriptor_risk,0.5,,,,CC1C(N2CNc3ccc(-c4cccc(S(=O)(=O)NC(C)(C)C)c4)n3N2)=CC=CN2CCNCC12,,scaffold_3e9d30ab,0.0,1.0,0.481116,2336,hold_for_review,1462,backup_candidate
CAND_e2b52bbbe2,macrocycle_linker,JAK2_c4b25f65b1,Nc1nn2cccnc2c1-c1cc2nc(n1)CCCOCCCc1cccc(c1)CN2,KEWTVYXBRYZISC-UHFFFAOYSA-N,True,True,True,415.501,3.276,103.25,2,7,1,0.4917,3.889,c1cc2cc(c1)CNc1cc(-c3cnn4cccnc34)nc(n1)CCCOCCC2,15,True,False,True,macrocycle_bridge_oxa_path7_ring14,,0.4917,3.889,415.501,3.276,103.25,2,7,1,0,True,0.771265,0.679,1.0,no_major_descriptor_risk,0.5,,,,Nc1nn2cccnc2c1-c1cc2nc(n1)CCCOCCCc1cccc(c1)CN2,,scaffold_5d032b40,0.0,1.0,0.481103,2337,hold_for_review,1463,backup_candidate
CAND_8d9a518e58,rdkit,JAK2_6ddcac62d4,CCC(Nc1nc(F)c(C(N)=O)c2[nH]c3cc(-c4cnn(C)c4)ccc3c12)C1CC1,DYKQGFWAHOSOJS-UHFFFAOYSA-N,True,True,True,406.465,3.9551,101.62,3,4,6,0.422,3.514,c1cc2[nH]c3cc(-c4cn[nH]c4)ccc3c2c(NCC2CC2)n1,6,False,False,True,rdkit_reaction_aryl_F,,0.422,3.514,406.465,3.9551,101.62,3,4,6,0,True,0.7399,0.720667,1.0,no_major_descriptor_risk,0.5,,,,CCC(Nc1nc(F)c(C(N)=O)c2[nH]c3cc(-c4cnn(C)c4)ccc3c12)C1CC1,,scaffold_79055454,0.0,1.0,0.48108,2338,hold_for_review,0,not_selected
CAND_43c460795b,selfies,JAK2_1bae26071f,CC=C1NN=CC1NC=NNC1=CN=Cc2nc(ccc2F)[C@H](C)N1,SWNFDGOBOUXLIY-MYHCZTBNSA-N,True,True,True,342.382,1.0866,98.09,4,7,4,0.373,3.25,C=C1NN=CC1NC=NNC1=CN=Cc2cccc(n2)CN1,9,False,True,True,selfies_token_mutation,,0.373,3.25,342.382,1.0866,98.09,4,7,4,0,True,0.71785,0.75,1.0,no_major_descriptor_risk,0.5,,,,CC=C1NN=CC1NC=NNC1=CN=Cc2nc(ccc2F)[C@H](C)N1,,scaffold_8bffc766,0.0,1.0,0.48107,2339,hold_for_review,1464,backup_candidate
CAND_4b58448ce5,selfies,JAK2_205d487531,COc1ccc(-c2ccc3cnc(NC4=CC=CC5CCNC[C@H](C)OCC5C=C4)nn23)cn1,JPFZDSOFUBNFJH-JSOIOWGOSA-N,True,True,True,458.566,3.8525,85.6,2,7,4,0.6142,4.553,C1=CC2CCNCCOCC2C=CC(Nc2ncc3ccc(-c4cccnc4)n3n2)=C1,9,False,True,True,selfies_token_mutation,,0.6142,4.553,458.566,3.8525,85.6,2,7,4,0,True,0.82639,0.605222,1.0,no_major_descriptor_risk,0.5,,,,COc1ccc(-c2ccc3cnc(NC4=CC=CC5CCNC[C@H](C)OCC5C=C4)nn23)cn1,,scaffold_fabaecea,0.0,1.0,0.481061,2340,hold_for_review,1465,backup_candidate
CAND_b395d80db2,selfies,JAK2_69b6c7ad6e,N#C[CH]C1CN(C(=O)[C@H](NC(=O)C=C2C=NC3CC3C=C=CN=CN2)C2CC2)C1,PDVADZYTPNGIQA-SNVQQOOFSA-N,True,True,True,391.455,0.711,109.95,2,6,5,0.5312,4.105,O=C(C=C1C=NC2CC2C=C=CN=CN1)N[C@@H](C(=O)N1CCC1)C1CC1,11,False,True,True,selfies_token_mutation,,0.5312,4.105,391.455,0.711,109.95,2,6,5,0,True,0.78904,0.655,1.0,no_major_descriptor_risk,0.5,,,,N#C[CH]C1CN(C(=O)[C@H](NC(=O)C=C2C=NC3CC3C=C=CN=CN2)C2CC2)C1,,scaffold_bdfdd35e,0.0,1.0,0.481058,2341,hold_for_review,1466,backup_candidate
CAND_2a2cf57f20,macrocycle_linker,JAK2_f8ef9f9f68,Cc1cc(Nc2nc3ncc2CCCCCCCC[C@@H](c2ncc(F)cn2)N3)n[nH]1,VPWXRLQHBJNPRK-KRWDZBQOSA-N,True,True,True,410.501,4.6208,104.3,3,7,3,0.5785,4.361,c1cnc([C@@H]2CCCCCCCCc3cnc(nc3Nc3cc[nH]n3)N2)nc1,14,True,False,True,macrocycle_bridge_alkyl_path7_ring13,,0.5785,4.361,410.501,4.6208,104.3,3,7,3,0,True,0.810325,0.626556,1.0,no_major_descriptor_risk,0.5,,,,Cc1cc(Nc2nc3ncc2CCCCCCCC[C@@H](c2ncc(F)cn2)N3)n[nH]1,,scaffold_158938a7,0.0,1.0,0.481048,2342,hold_for_review,1467,backup_candidate
CAND_e890fcefc7,macrocycle_linker,JAK2_37bf299c61,C[C@H](Nc1nc2cnc1CCCOCCCCCc1cnc(s1)N2)c1ncc(F)cn1,LLQKPBTXHUQLPF-AWEZNQCLSA-N,True,True,True,443.552,4.4545,97.74,2,9,3,0.6125,4.545,c1cnc(CNc2nc3cnc2CCCOCCCCCc2cnc(s2)N3)nc1,17,True,False,True,macrocycle_bridge_oxa_path8_ring16,,0.6125,4.545,443.552,4.4545,97.74,2,9,3,0,True,0.825625,0.606111,1.0,no_major_descriptor_risk,0.5,,,,C[C@H](Nc1nc2cnc1CCCOCCCCCc1cnc(s1)N2)c1ncc(F)cn1,,scaffold_5ab3a4d3,0.0,1.0,0.481042,2343,hold_for_review,1468,backup_candidate
CAND_ed3d7a454a,selfies,JAK2_7bc09295aa,NC(=O)C1=CN=C(NC(CCC=O)C2CC2)C1Nc1cccc(-c2cn[nH]c2)c1,JGBNWXHCPNCHCT-UHFFFAOYSA-N,True,True,True,392.463,1.9858,125.26,4,6,9,0.4857,3.861,C1=CC(Nc2cccc(-c3cn[nH]c3)c2)C(NCC2CC2)=N1,6,False,False,True,selfies_token_mutation,,0.4857,3.861,392.463,1.9858,125.26,4,6,9,0,True,0.768565,0.682111,1.0,no_major_descriptor_risk,0.5,,,,NC(=O)C1=CN=C(NC(CCC=O)C2CC2)C1Nc1cccc(-c2cn[nH]c2)c1,,scaffold_60da25a2,0.0,1.0,0.48103,2344,hold_for_review,1469,backup_candidate
CAND_56c5007c9d,selfies,JAK2_2fb115c7c6,CS(=O)S1=CCC(c2cccn3nc(Nc4cccc(S(C)(=O)=O)c4)nc23)=CC=C1,CALXWYGIDBKMRF-UHFFFAOYSA-N,True,True,True,460.606,3.5418,93.43,1,6,5,0.4624,3.739,C1=C[SH]=CCC(c2cccn3nc(Nc4ccccc4)nc23)=C1,7,False,False,True,selfies_token_mutation,,0.4624,3.739,460.606,3.5418,93.43,1,6,5,0,True,0.75808,0.695667,1.0,no_major_descriptor_risk,0.5,,,,CS(=O)S1=CCC(c2cccn3nc(Nc4cccc(S(C)(=O)=O)c4)nc23)=CC=C1,,scaffold_0ddb9237,0.0,1.0,0.480966,2345,hold_for_review,1470,backup_candidate
CAND_901d72524a,selfies,JAK2_5d437cebf2,C=C1C(=CC=Cc2cccc3nc(NC4(C)C=CCC(C(=O)NC)=C4)oc23)C(=O)N2CCOC1C2,JZISRNATSYTNEN-UHFFFAOYSA-N,True,True,True,472.545,3.3675,96.7,2,6,5,0.5117,4.006,C=C1C(=CC=Cc2cccc3nc(NC4C=CCC=C4)oc23)C(=O)N2CCOC1C2,6,False,False,True,selfies_token_mutation,,0.5117,4.006,472.545,3.3675,96.7,2,6,5,0,True,0.780265,0.666,1.0,no_major_descriptor_risk,0.5,,,,C=C1C(=CC=Cc2cccc3nc(NC4(C)C=CCC(C(=O)NC)=C4)oc23)C(=O)N2CCOC1C2,,scaffold_4ed67f4e,0.0,1.0,0.480953,2346,hold_for_review,1471,backup_candidate
CAND_65c59b0240,rdkit,JAK2_bc0710184a,CC(C)C(Nc1ncc(C(N)=O)c2[nH]c3c(F)c(-c4cnn(C)c4)ccc3c12)C1CC1,QZBRTOYFTWINPI-UHFFFAOYSA-N,True,True,True,420.492,4.2011,101.62,3,4,6,0.435,3.592,c1cc2[nH]c3cc(-c4cn[nH]c4)ccc3c2c(NCC2CC2)n1,6,False,False,True,rdkit_reaction_aryl_F,,0.435,3.592,420.492,4.2011,101.62,3,4,6,0,True,0.74575,0.712,1.0,no_major_descriptor_risk,0.5,,,,CC(C)C(Nc1ncc(C(N)=O)c2[nH]c3c(F)c(-c4cnn(C)c4)ccc3c12)C1CC1,,scaffold_79055454,0.0,1.0,0.48095,2347,hold_for_review,0,not_selected
CAND_387b17d729,rdkit,JAK2_bc0710184a,CC(C)C(Nc1ncc(C(N)=O)c2[nH]c3cc(-c4cnn(C)c4)c(F)cc3c12)C1CC1,DUWFRDOFLIOYGV-UHFFFAOYSA-N,True,True,True,420.492,4.2011,101.62,3,4,6,0.435,3.592,c1cc2[nH]c3cc(-c4cn[nH]c4)ccc3c2c(NCC2CC2)n1,6,False,False,True,rdkit_reaction_aryl_F,,0.435,3.592,420.492,4.2011,101.62,3,4,6,0,True,0.74575,0.712,1.0,no_major_descriptor_risk,0.5,,,,CC(C)C(Nc1ncc(C(N)=O)c2[nH]c3cc(-c4cnn(C)c4)c(F)cc3c12)C1CC1,,scaffold_79055454,0.0,1.0,0.48095,2348,hold_for_review,0,not_selected
CAND_b4a7d90749,rdkit,JAK2_bc0710184a,CC(C)C(Nc1ncc(C(N)=O)c2[nH]c3cc(-c4cnn(C)c4F)ccc3c12)C1CC1,YERFLPDRGLPLPS-UHFFFAOYSA-N,True,True,True,420.492,4.2011,101.62,3,4,6,0.435,3.592,c1cc2[nH]c3cc(-c4cn[nH]c4)ccc3c2c(NCC2CC2)n1,6,False,False,True,rdkit_reaction_aryl_F,,0.435,3.592,420.492,4.2011,101.62,3,4,6,0,True,0.74575,0.712,1.0,no_major_descriptor_risk,0.5,,,,CC(C)C(Nc1ncc(C(N)=O)c2[nH]c3cc(-c4cnn(C)c4F)ccc3c12)C1CC1,,scaffold_79055454,0.0,1.0,0.48095,2349,hold_for_review,0,not_selected
CAND_1b6701521a,rdkit,JAK2_bc0710184a,CC(C)C(Nc1ncc(C(N)=O)c2[nH]c3cc(-c4cn(C)nc4F)ccc3c12)C1CC1,FRVWCZXDJKRSPT-UHFFFAOYSA-N,True,True,True,420.492,4.2011,101.62,3,4,6,0.435,3.592,c1cc2[nH]c3cc(-c4cn[nH]c4)ccc3c2c(NCC2CC2)n1,6,False,False,True,rdkit_reaction_aryl_F,,0.435,3.592,420.492,4.2011,101.62,3,4,6,0,True,0.74575,0.712,1.0,no_major_descriptor_risk,0.5,,,,CC(C)C(Nc1ncc(C(N)=O)c2[nH]c3cc(-c4cn(C)nc4F)ccc3c12)C1CC1,,scaffold_79055454,0.0,1.0,0.48095,2350,hold_for_review,0,not_selected
CAND_bc32a271d5,selfies,JAK2_ce48ae1d96,O=C(CCc1ccccc1)N1CCN(C(N=NC2C=CCN2)=Nn2cccc2)CC1,ADLAPWVMIQGQHW-UHFFFAOYSA-N,True,True,True,405.506,2.3219,77.59,1,4,5,0.3589,3.183,O=C(CCc1ccccc1)N1CCN(C(N=NC2C=CCN2)=Nn2cccc2)CC1,6,False,False,True,selfies_token_mutation,,0.3589,3.183,405.506,2.3219,77.59,1,4,5,0,True,0.711505,0.757444,1.0,no_major_descriptor_risk,0.5,,,,O=C(CCc1ccccc1)N1CCN(C(N=NC2C=CCN2)=Nn2cccc2)CC1,,scaffold_bc32a271,0.0,1.0,0.480918,2351,hold_for_review,1472,backup_candidate
