candidate_id,source_generator,parent_mol_id,canonical_smiles,inchikey,valid_rdkit,unique_flag,novel_flag,mw,logp,tpsa,hbd,hba,rotatable_bonds,qed,sa_score,murcko_scaffold,max_ring_size,has_macrocycle_12_20,has_constrained_ring_8_11,passes_basic_filters,generation_notes
CAND_85812dd44d,macrocycle_linker,JAK2_0363b39a60,N#CC[C@@H]1C2CCC(CCCCCCCCCc3c[nH]c4ncnc(c34)-c3cnn1c3)C2,GINOZPDYIKJHCA-YABDQXBESA-N,True,True,True,430.6,6.3694,83.18,1,4,1,0.4861,5.407,c1nc2c3c(c[nH]c3n1)CCCCCCCCCC1CCC(C1)Cn1cc-2cn1,19,True,False,True,macrocycle_bridge_alkyl_path9_ring18
CAND_795346cfcb,macrocycle_linker,JAK2_0363b39a60,N#CC[C@@H]1C2CCC(CCCCNCCCCc3c[nH]c4ncnc(c34)-c3cnn1c3)C2,RAIBKCOPRGFAOO-OBFZPWGMSA-N,True,True,True,431.588,4.7887,95.21,2,5,1,0.5776,4.728,c1nc2c3c(c[nH]c3n1)CCCCNCCCCC1CCC(C1)Cn1cc-2cn1,19,True,False,True,macrocycle_bridge_aza_path9_ring18
CAND_f8c05207d9,macrocycle_linker,JAK2_0363b39a60,N#CC[C@@H]1C2CCC(CCCCSCCCCc3c[nH]c4ncnc(c34)-c3cnn1c3)C2,HKPSBZJVFOKKOP-OBFZPWGMSA-N,True,True,True,448.64,5.9323,83.18,1,5,1,0.4985,5.289,c1nc2c3c(c[nH]c3n1)CCCCSCCCCC1CCC(C1)Cn1cc-2cn1,19,True,False,True,macrocycle_bridge_thioether_path9_ring18
CAND_ea26257f3c,macrocycle_linker,JAK2_0363b39a60,N#CC[C@@H]1C2CCC(CCCCOCCCCc3c[nH]c4ncnc(c34)-c3cnn1c3)C2,GREYBZVFRSMJKK-OBFZPWGMSA-N,True,True,True,432.572,5.2157,92.41,1,5,1,0.5693,4.842,c1nc2c3c(c[nH]c3n1)CCCCOCCCCC1CCC(C1)Cn1cc-2cn1,19,True,False,True,macrocycle_bridge_oxa_path9_ring18
CAND_2f58c35193,macrocycle_linker,JAK2_0363b39a60,N#CC[C@@H]1C2CCC(CCCOCCNCCc3c[nH]c4ncnc(c34)-c3cnn1c3)C2,RHRGWTBTHLUNQZ-WIXQSORDSA-N,True,True,True,433.56,3.635,104.44,2,6,1,0.6072,4.739,c1nc2c3c(c[nH]c3n1)CCNCCOCCCC1CCC(C1)Cn1cc-2cn1,19,True,False,True,macrocycle_bridge_oxa_aza_path9_ring18
CAND_b007ec2464,macrocycle_linker,JAK2_0363b39a60,N#CC[C@@H]1C2CCC(CCCOCCCc3nc(c4cc[nH]c4n3)-c3cnn1c3)C2,MBEKIEPQZNCJHI-LBXVMSDZSA-N,True,True,True,404.518,4.4355,92.41,1,5,1,0.6474,4.578,c1cc2c3nc(nc2[nH]1)CCCOCCCC1CCC(C1)Cn1cc-3cn1,17,True,False,True,macrocycle_bridge_oxa_path9_ring16
CAND_72f75d1236,macrocycle_linker,JAK2_0363b39a60,N#CC[C@@H]1C2CCC(CCCSCCCc3nc(c4cc[nH]c4n3)-c3cnn1c3)C2,AOCHOLNGHNDPPD-LBXVMSDZSA-N,True,True,True,420.586,5.1521,83.18,1,5,1,0.5883,4.743,c1cc2c3nc(nc2[nH]1)CCCSCCCC1CCC(C1)Cn1cc-3cn1,17,True,False,True,macrocycle_bridge_thioether_path9_ring16
CAND_24c3e0ce93,macrocycle_linker,JAK2_69b6c7ad6e,N#C[C@H]1CN2CC1CCCCCCCCC1(CC1)c1cnc3[nH]cc(c3n1)C(=O)N[C@H](C1CC1)C2=O,NAIJYGFOUWKEGK-AVVPKOCDSA-N,True,True,True,488.636,4.2305,114.77,2,5,1,0.6233,5.045,O=C1N[C@H](C2CC2)C(=O)N2CCC(CCCCCCCCC3(CC3)c3cnc4[nH]cc1c4n3)C2,20,True,False,True,macrocycle_bridge_alkyl_path11_ring19
CAND_a8c0ae504d,macrocycle_linker,JAK2_69b6c7ad6e,N#C[C@H]1CN2CC1CCCCSCCCC1(CC1)c1cnc3[nH]cc(c3n1)C(=O)N[C@H](C1CC1)C2=O,ACKSRLVQSMTWHM-FGTDEGFTSA-N,True,True,True,506.676,3.7934,114.77,2,6,1,0.6081,5.145,O=C1N[C@H](C2CC2)C(=O)N2CCC(CCCCSCCCC3(CC3)c3cnc4[nH]cc1c4n3)C2,20,True,False,True,macrocycle_bridge_thioether_path11_ring19
CAND_9bbea8e007,macrocycle_linker,JAK2_69b6c7ad6e,N#C[C@H]1CN2CC1CCCCOCCCC1(CC1)c1cnc3[nH]cc(c3n1)C(=O)N[C@H](C1CC1)C2=O,INJCDKUJZSYKQK-FGTDEGFTSA-N,True,True,True,490.608,3.0768,124.0,2,6,1,0.6331,5.056,O=C1N[C@H](C2CC2)C(=O)N2CCC(CCCCOCCCC3(CC3)c3cnc4[nH]cc1c4n3)C2,20,True,False,True,macrocycle_bridge_oxa_path11_ring19
CAND_c44c4e2176,macrocycle_linker,JAK2_69b6c7ad6e,N#C[C@H]1CN2CC1CCOCCNCCC1(CC1)c1cnc3[nH]cc(c3n1)C(=O)N[C@H](C1CC1)C2=O,YEDBZNHOCABSGA-MVDKKGTRSA-N,True,True,True,491.596,1.4961,136.03,3,7,1,0.5499,5.062,O=C1N[C@H](C2CC2)C(=O)N2CCC(CCOCCNCCC3(CC3)c3cnc4[nH]cc1c4n3)C2,20,True,False,True,macrocycle_bridge_oxa_aza_path11_ring19
CAND_ebf8ce6696,macrocycle_linker,JAK2_69b6c7ad6e,N#C[C@H]1CN2CC1CCCCNCCCC1(CC1)c1cnc3[nH]cc(c3n1)C(=O)N[C@H](C1CC1)C2=O,SQFRPPATSPGJNY-FGTDEGFTSA-N,True,True,True,489.624,2.6498,126.8,3,6,1,0.5653,5.051,O=C1N[C@H](C2CC2)C(=O)N2CCC(CCCCNCCCC3(CC3)c3cnc4[nH]cc1c4n3)C2,20,True,False,True,macrocycle_bridge_aza_path11_ring19
CAND_e1952e9249,macrocycle_linker,JAK2_69b6c7ad6e,N#C[C@@H]1CC2CCCCOCCCCC3CC3[C@@H](NC(=O)c3c[nH]c4ncc(C5CC5)nc34)C(=O)N2C1,RNGCJVHKHSLBAH-ADVYLXTNSA-N,True,True,True,504.635,3.6813,124.0,2,6,3,0.6571,5.634,O=C(N[C@H]1C(=O)N2CCCC2CCCCOCCCCC2CC21)c1c[nH]c2ncc(C3CC3)nc12,15,True,False,True,macrocycle_bridge_oxa_path5_ring14
CAND_e8d2dc876e,macrocycle_linker,JAK2_69b6c7ad6e,N#C[C@@H]1CC2CCCCSCCCCC3CC3[C@@H](NC(=O)c3c[nH]c4ncc(C5CC5)nc34)C(=O)N2C1,XBOVWXBVALLIHV-ADVYLXTNSA-N,True,True,True,520.703,4.3979,114.77,2,6,3,0.62,5.723,O=C(N[C@H]1C(=O)N2CCCC2CCCCSCCCCC2CC21)c1c[nH]c2ncc(C3CC3)nc12,15,True,False,True,macrocycle_bridge_thioether_path5_ring14
CAND_376c7be0a9,macrocycle_linker,JAK2_69b6c7ad6e,N#C[C@@H]1CC2CCCCNCCCCC3CC3[C@@H](NC(=O)c3c[nH]c4ncc(C5CC5)nc34)C(=O)N2C1,HWWVMKYMHUIRHO-ADVYLXTNSA-N,True,True,True,503.651,3.2543,126.8,3,6,3,0.5901,5.629,O=C(N[C@H]1C(=O)N2CCCC2CCCCNCCCCC2CC21)c1c[nH]c2ncc(C3CC3)nc12,15,True,False,True,macrocycle_bridge_aza_path5_ring14
CAND_a147ab9ea1,macrocycle_linker,JAK2_69b6c7ad6e,N#C[C@@H]1CC2CCCCCCCCCC3CC3[C@@H](NC(=O)c3c[nH]c4ncc(C5CC5)nc34)C(=O)N2C1,RBAGVMAUQGVLER-QWCHSUFJSA-N,True,True,True,502.663,4.835,114.77,2,5,3,0.6235,5.623,O=C(N[C@H]1C(=O)N2CCCC2CCCCCCCCCC2CC21)c1c[nH]c2ncc(C3CC3)nc12,15,True,False,True,macrocycle_bridge_alkyl_path5_ring14
CAND_c96111d99b,macrocycle_linker,JAK2_69b6c7ad6e,N#C[C@@H]1CC2CCCOCCNCCC3CC3[C@@H](NC(=O)c3c[nH]c4ncc(C5CC5)nc34)C(=O)N2C1,IIVKYJPBDUXFTD-LLJYEBBOSA-N,True,True,True,505.623,2.1006,136.03,3,7,3,0.5811,5.64,O=C(N[C@H]1C(=O)N2CCCC2CCCOCCNCCC2CC21)c1c[nH]c2ncc(C3CC3)nc12,15,True,False,True,macrocycle_bridge_oxa_aza_path5_ring14
CAND_39d55ed837,macrocycle_linker,JAK2_69b6c7ad6e,N#C[C@@H]1CCN2C(=O)[C@@H](C3CC3)NC(=O)c3c[nH]c4ncc(nc34)C3(CCCCC12)CC3,SIXYPODUIXSUGZ-APROBQCTSA-N,True,True,True,432.528,2.8126,114.77,2,5,1,0.7191,4.733,O=C1N[C@H](C2CC2)C(=O)N2CCCC2CCCCC2(CC2)c2cnc3[nH]cc1c3n2,15,True,False,True,macrocycle_bridge_oxa_aza_path10_ring14
CAND_7f45e27efb,macrocycle_linker,JAK2_69b6c7ad6e,N#C[C@@H]1CCN2C(=O)[C@@H](C3CC3)NC(=O)c3c[nH]c4ncc(nc34)C3(CCNCC12)CC3,AOEXEFSUVPRTER-GVVCSIHDSA-N,True,True,True,433.516,1.2319,126.8,3,6,1,0.6209,4.739,O=C1N[C@H](C2CC2)C(=O)N2CCCC2CNCCC2(CC2)c2cnc3[nH]cc1c3n2,15,True,False,True,macrocycle_bridge_aza_path10_ring14
CAND_bfd7befc0e,macrocycle_linker,JAK2_a36c03bfb1,CC(C)(C)NS(=O)(=O)c1cccc(-c2ccc3c4nc(nn23)Nc2ccc(cc2)N2CCN(CCOCNC4)CC2)c1,RVCIYRRRFKUGTP-UHFFFAOYSA-N,True,True,True,590.754,3.416,116.13,3,9,3,0.3302,5.113,c1ccc(-c2ccc3c4nc(nn23)Nc2ccc(cc2)N2CCN(CCOCNC4)CC2)cc1,18,True,False,True,macrocycle_bridge_oxa_aza_path12_ring17
CAND_c150ee5f86,macrocycle_linker,JAK2_a36c03bfb1,CC(C)(C)NS(=O)(=O)c1cccc(-c2ccc3c4nc(nn23)Nc2ccc(cc2)N2CCN(CCCNCC4)CC2)c1,CGHFWWGLFPULGP-UHFFFAOYSA-N,True,True,True,588.782,3.8745,106.9,3,8,3,0.3313,5.102,c1ccc(-c2ccc3c4nc(nn23)Nc2ccc(cc2)N2CCN(CCCNCC4)CC2)cc1,18,True,False,True,macrocycle_bridge_aza_path12_ring17
CAND_d6c48279c1,macrocycle_linker,JAK2_a36c03bfb1,CC(C)(C)NS(=O)(=O)c1cccc(-c2ccc3c4nc(nn23)Nc2ccc(cc2)N2CCN(CCCSCC4)CC2)c1,ZZJWTPFBVIZHQE-UHFFFAOYSA-N,True,True,True,605.834,5.0181,94.87,2,8,3,0.3364,5.205,c1ccc(-c2ccc3c4nc(nn23)Nc2ccc(cc2)N2CCN(CCCSCC4)CC2)cc1,18,True,False,True,macrocycle_bridge_thioether_path12_ring17
CAND_034647ab67,macrocycle_linker,JAK2_a36c03bfb1,CC(C)(C)NS(=O)(=O)c1cccc(-c2ccc3c4nc(nn23)Nc2ccc(cc2)N2CCN(CCCOCC4)CC2)c1,UILNXPRVLHXFLY-UHFFFAOYSA-N,True,True,True,589.766,4.3015,104.1,2,8,3,0.3647,5.107,c1ccc(-c2ccc3c4nc(nn23)Nc2ccc(cc2)N2CCN(CCCOCC4)CC2)cc1,18,True,False,True,macrocycle_bridge_oxa_path12_ring17
CAND_d867379132,macrocycle_linker,JAK2_a36c03bfb1,CC(C)(C)NS(=O)(=O)c1cccc(-c2ccc3c4nc(nn23)Nc2ccc(cc2)N2CCN(CCCCCC4)CC2)c1,USSCSJOPLKMVAB-UHFFFAOYSA-N,True,True,True,587.794,5.4552,94.87,2,7,3,0.329,5.324,c1ccc(-c2ccc3c4nc(nn23)Nc2ccc(cc2)N2CCN(CCCCCC4)CC2)cc1,18,True,False,True,macrocycle_bridge_alkyl_path12_ring17
CAND_adba122b9d,macrocycle_linker,JAK2_a36c03bfb1,CN1CCN(c2ccc3c(c2)CNCOCCc2ccc(cc2S(=O)(=O)NC(C)(C)C)-c2ccc4cnc(nn24)N3)CC1,WLKDXVNQYDHJNQ-UHFFFAOYSA-N,True,True,True,604.781,3.5883,116.13,3,9,3,0.3227,5.19,c1cc2ccc1CCOCNCc1cc(N3CCNCC3)ccc1Nc1ncc3ccc-2n3n1,17,True,False,True,macrocycle_bridge_oxa_aza_path10_ring16
CAND_834a3c4be4,macrocycle_linker,JAK2_a36c03bfb1,CN1CCN(c2ccc3c(c2)CCOCCCc2ccc(cc2S(=O)(=O)NC(C)(C)C)-c2ccc4cnc(nn24)N3)CC1,SWQPVAZGUNDYKO-UHFFFAOYSA-N,True,True,True,603.793,4.4738,104.1,2,8,3,0.3536,5.185,c1cc2ccc1CCCOCCc1cc(N3CCNCC3)ccc1Nc1ncc3ccc-2n3n1,17,True,False,True,macrocycle_bridge_oxa_path10_ring16
CAND_0325331520,macrocycle_linker,JAK2_a36c03bfb1,CN1CCN(c2ccc3c(c2)CCNCCCc2ccc(cc2S(=O)(=O)NC(C)(C)C)-c2ccc4cnc(nn24)N3)CC1,PAUVPMOUIMRERY-UHFFFAOYSA-N,True,True,True,602.809,4.0468,106.9,3,8,3,0.3227,5.179,c1cc2ccc1CCCNCCc1cc(N3CCNCC3)ccc1Nc1ncc3ccc-2n3n1,17,True,False,True,macrocycle_bridge_aza_path10_ring16
CAND_7ed65db110,macrocycle_linker,JAK2_a36c03bfb1,CN1CCN(c2ccc3c(c2)CCCCCCc2ccc(cc2S(=O)(=O)NC(C)(C)C)-c2ccc4cnc(nn24)N3)CC1,KCBHYOJCYJASKF-UHFFFAOYSA-N,True,True,True,601.821,5.6275,94.87,2,7,3,0.3145,5.488,c1cc2ccc1CCCCCCc1cc(N3CCNCC3)ccc1Nc1ncc3ccc-2n3n1,17,True,False,True,macrocycle_bridge_alkyl_path10_ring16
CAND_bbc3949600,macrocycle_linker,JAK2_a36c03bfb1,CN1CCN(c2ccc3c(c2)CCSCCCc2ccc(cc2S(=O)(=O)NC(C)(C)C)-c2ccc4cnc(nn24)N3)CC1,UBTZVYLPWGOTAZ-UHFFFAOYSA-N,True,True,True,619.861,5.1904,94.87,2,8,3,0.3238,5.369,c1cc2ccc1CCCSCCc1cc(N3CCNCC3)ccc1Nc1ncc3ccc-2n3n1,17,True,False,True,macrocycle_bridge_thioether_path10_ring16
CAND_739d90a2be,macrocycle_linker,JAK2_a36c03bfb1,CN1CCN(c2ccc3cc2CCNCOCCc2cc4cnc(nn4c2-c2cccc(S(=O)(=O)NC(C)(C)C)c2)N3)CC1,DZTQOHLVEKOAGU-UHFFFAOYSA-N,True,True,True,618.808,3.6308,116.13,3,9,4,0.3154,5.393,c1ccc(-c2c3cc4cnc(nn24)Nc2ccc(N4CCNCC4)c(c2)CCNCOCC3)cc1,16,True,False,True,macrocycle_bridge_oxa_aza_path8_ring15
CAND_9c09a85780,macrocycle_linker,JAK2_a36c03bfb1,CN1CCN(c2ccc3cc2CCCOCCCc2cc4cnc(nn4c2-c2cccc(S(=O)(=O)NC(C)(C)C)c2)N3)CC1,PKRZEUWXJQOOIN-UHFFFAOYSA-N,True,True,True,617.82,4.8639,104.1,2,8,4,0.3347,5.388,c1ccc(-c2c3cc4cnc(nn24)Nc2ccc(N4CCNCC4)c(c2)CCCOCCC3)cc1,16,True,False,True,macrocycle_bridge_oxa_path8_ring15
CAND_dc70d42679,macrocycle_linker,JAK2_364f20ca75,COc1ccccc1-c1ccc2c3nc(nn12)Nc1ccc(c(F)c1)N1CCN(C)CC1COCC3,PMLPRZQWUOUHOP-UHFFFAOYSA-N,True,True,True,488.567,3.9807,67.16,1,7,2,0.4579,4.67,c1ccc(-c2ccc3c4nc(nn23)Nc2ccc(cc2)N2CCNCC2COCC4)cc1,14,True,False,True,macrocycle_bridge_oxa_path9_ring13
CAND_d684e26371,macrocycle_linker,JAK2_364f20ca75,COc1ccccc1-c1ccc2c3nc(nn12)Nc1ccc(c(F)c1)N1CCN(C)CC1CCCC3,VDJPLLOXVKPISZ-UHFFFAOYSA-N,True,True,True,486.595,5.1344,57.93,1,6,2,0.4238,4.726,c1ccc(-c2ccc3c4nc(nn23)Nc2ccc(cc2)N2CCNCC2CCCC4)cc1,14,True,False,True,macrocycle_bridge_alkyl_path9_ring13
CAND_30181c57c7,macrocycle_linker,JAK2_364f20ca75,COc1ccccc1-c1ccc2c3nc(nn12)Nc1ccc(c(F)c1)N1CCN(C)CC1CNCC3,SPXWLUSIFLPLQP-UHFFFAOYSA-N,True,True,True,487.583,3.5537,69.96,2,7,2,0.4482,4.664,c1ccc(-c2ccc3c4nc(nn23)Nc2ccc(cc2)N2CCNCC2CNCC4)cc1,14,True,False,True,macrocycle_bridge_aza_path9_ring13
CAND_130aa45415,macrocycle_linker,JAK2_364f20ca75,COc1ccccc1-c1ccc2c3nc(nn12)Nc1ccc(c(F)c1)N1CCN(C)CC1CSCC3,JNGPXPBIFGIPID-UHFFFAOYSA-N,True,True,True,504.635,4.6973,57.93,1,7,2,0.4248,4.759,c1ccc(-c2ccc3c4nc(nn23)Nc2ccc(cc2)N2CCNCC2CSCC4)cc1,14,True,False,True,macrocycle_bridge_thioether_path9_ring13
CAND_622a83aad1,macrocycle_linker,JAK2_364f20ca75,COc1ccc2cc1-c1ccc3cnc(nn13)Nc1cc(F)c(N3CCN(C)CC3)c(c1)CCSCCC2,MTEGCAPHHAXQQO-UHFFFAOYSA-N,True,True,True,532.689,5.2613,57.93,1,7,2,0.3779,4.796,c1cc2cc(c1)-c1ccc3cnc(nn13)Nc1ccc(N3CCNCC3)c(c1)CCSCCC2,17,True,False,True,macrocycle_bridge_thioether_path10_ring16
CAND_ece89c0195,macrocycle_linker,JAK2_364f20ca75,COc1ccc2cc1-c1ccc3cnc(nn13)Nc1cc(F)c(N3CCN(C)CC3)c(c1)CCNCCC2,LDFNOVRFSFXMAH-UHFFFAOYSA-N,True,True,True,515.637,4.1177,69.96,2,7,2,0.4163,4.57,c1cc2cc(c1)-c1ccc3cnc(nn13)Nc1ccc(N3CCNCC3)c(c1)CCNCCC2,17,True,False,True,macrocycle_bridge_aza_path10_ring16
CAND_5cca75f2ce,macrocycle_linker,JAK2_364f20ca75,COc1ccc2cc1-c1ccc3cnc(nn13)Nc1cc(F)c(N3CCN(C)CC3)c(c1)CCCCCC2,UJZKZIKMECDLGL-UHFFFAOYSA-N,True,True,True,514.649,5.6984,57.93,1,6,2,0.3705,4.914,c1cc2cc(c1)-c1ccc3cnc(nn13)Nc1ccc(N3CCNCC3)c(c1)CCCCCC2,17,True,False,True,macrocycle_bridge_alkyl_path10_ring16
CAND_fb60de8657,macrocycle_linker,JAK2_364f20ca75,COc1ccc2cc1-c1ccc3cnc(nn13)Nc1cc(F)c(N3CCN(C)CC3)c(c1)CCOCCC2,UIRSXXPWTDQBNB-UHFFFAOYSA-N,True,True,True,516.621,4.5447,67.16,1,7,2,0.4195,4.576,c1cc2cc(c1)-c1ccc3cnc(nn13)Nc1ccc(N3CCNCC3)c(c1)CCOCCC2,17,True,False,True,macrocycle_bridge_oxa_path10_ring16
CAND_cf7bc68f35,macrocycle_linker,JAK2_364f20ca75,COc1ccc2cc1-c1ccc3cnc(nn13)Nc1cc(F)c(N3CCN(C)CC3)c(c1)CNCOCC2,JAKWTJWQJINCJD-UHFFFAOYSA-N,True,True,True,517.609,3.6592,79.19,2,8,2,0.4173,4.581,c1cc2cc(c1)-c1ccc3cnc(nn13)Nc1ccc(N3CCNCC3)c(c1)CNCOCC2,17,True,False,True,macrocycle_bridge_oxa_aza_path10_ring16
CAND_e7bb4e5e84,macrocycle_linker,JAK2_364f20ca75,COc1ccccc1-c1cc2c3cnc(nn13)Nc1ccc(c(F)c1)N1CCN(C)CC1CNCOC2,VSJVGYKGDLUOSW-UHFFFAOYSA-N,True,True,True,503.582,3.4853,79.19,2,8,2,0.4306,4.753,c1ccc(-c2cc3c4cnc(nn24)Nc2ccc(cc2)N2CCNCC2CNCOC3)cc1,17,True,False,True,macrocycle_bridge_oxa_aza_path11_ring16
CAND_fce32a949f,macrocycle_linker,JAK2_364f20ca75,COc1ccccc1-c1cc2c3cnc(nn13)Nc1ccc(c(F)c1)N1CCN(C)CC1CCCCC2,OICQCICBQHCQEY-UHFFFAOYSA-N,True,True,True,500.622,5.5245,57.93,1,6,2,0.3909,4.999,c1ccc(-c2cc3c4cnc(nn24)Nc2ccc(cc2)N2CCNCC2CCCCC3)cc1,17,True,False,True,macrocycle_bridge_alkyl_path11_ring16
CAND_13bcfa3875,macrocycle_linker,JAK2_364f20ca75,COc1ccccc1-c1cc2c3cnc(nn13)Nc1ccc(c(F)c1)N1CCN(C)CC1CCOCC2,HZTPVEGHAXTCBO-UHFFFAOYSA-N,True,True,True,502.594,4.3708,67.16,1,7,2,0.4367,4.748,c1ccc(-c2cc3c4cnc(nn24)Nc2ccc(cc2)N2CCNCC2CCOCC3)cc1,17,True,False,True,macrocycle_bridge_oxa_path11_ring16
CAND_9909ac3e19,macrocycle_linker,JAK2_ccf270f33b,COc1ccccc1-c1ccc2cnc(Nc3cc4ccc3CCOCNCC3CN4CCO3)nn12,SNOJHUUKGCNRQT-UHFFFAOYSA-N,True,True,True,486.576,3.4735,85.18,2,8,4,0.4537,4.909,c1ccc(-c2ccc3cnc(Nc4cc5ccc4CCOCNCC4CN5CCO4)nn23)cc1,13,True,False,True,macrocycle_bridge_oxa_aza_path6_ring12
CAND_4380e227ef,macrocycle_linker,JAK2_ccf270f33b,COc1ccccc1-c1ccc2cnc(Nc3cc4ccc3CCCNCCC3CN4CCO3)nn12,MEMSPUJGFVPDRF-UHFFFAOYSA-N,True,True,True,484.604,4.2796,75.95,2,7,4,0.4478,4.898,c1ccc(-c2ccc3cnc(Nc4cc5ccc4CCCNCCC4CN5CCO4)nn23)cc1,13,True,False,True,macrocycle_bridge_aza_path6_ring12
CAND_a0c5f80618,macrocycle_linker,JAK2_ccf270f33b,COc1ccccc1-c1ccc2cnc(Nc3cc4ccc3CCCOCCC3CN4CCO3)nn12,GCBXCCIYGBKTLA-UHFFFAOYSA-N,True,True,True,485.588,4.7066,73.15,1,7,4,0.4489,4.903,c1ccc(-c2ccc3cnc(Nc4cc5ccc4CCCOCCC4CN5CCO4)nn23)cc1,13,True,False,True,macrocycle_bridge_oxa_path6_ring12
CAND_40908444f1,macrocycle_linker,JAK2_ccf270f33b,COc1ccccc1-c1ccc2cnc(Nc3cc4ccc3CCCCCCC3CN4CCO3)nn12,ISUOIIBYCGVTNQ-UHFFFAOYSA-N,True,True,True,483.616,5.8603,63.92,1,6,4,0.3923,5.322,c1ccc(-c2ccc3cnc(Nc4cc5ccc4CCCCCCC4CN5CCO4)nn23)cc1,13,True,False,True,macrocycle_bridge_alkyl_path6_ring12
CAND_249aa3efd1,macrocycle_linker,JAK2_ccf270f33b,COc1ccccc1-c1ccc2cnc(Nc3cc4ccc3CCCSCCC3CN4CCO3)nn12,PHARVRPZJKSYHF-UHFFFAOYSA-N,True,True,True,501.656,5.4232,63.92,1,7,4,0.4004,5.204,c1ccc(-c2ccc3cnc(Nc4cc5ccc4CCCSCCC4CN5CCO4)nn23)cc1,13,True,False,True,macrocycle_bridge_thioether_path6_ring12
CAND_d12ad9430a,macrocycle_linker,JAK2_ccf270f33b,COc1ccc2cc1-c1ccc3c(nc(Nc4cccc(N5CCOCC5)c4)nn13)CCCSCCC2,CJWUKXCYQLMKFI-UHFFFAOYSA-N,True,True,True,515.683,5.5971,63.92,1,7,4,0.3797,5.119,c1cc2cc(c1)-c1ccc3c(nc(Nc4cccc(N5CCOCC5)c4)nn13)CCCSCCC2,14,True,False,True,macrocycle_bridge_thioether_path6_ring13
CAND_04d9f9bc34,macrocycle_linker,JAK2_ccf270f33b,COc1ccc2cc1-c1ccc3c(nc(Nc4cccc(N5CCOCC5)c4)nn13)CCCNCCC2,ZNCDRYCMMSVKOF-UHFFFAOYSA-N,True,True,True,498.631,4.4535,75.95,2,7,4,0.4305,4.726,c1cc2cc(c1)-c1ccc3c(nc(Nc4cccc(N5CCOCC5)c4)nn13)CCCNCCC2,14,True,False,True,macrocycle_bridge_aza_path6_ring13
CAND_208e1a8406,macrocycle_linker,JAK2_ccf270f33b,COc1ccc2cc1-c1ccc3c(nc(Nc4cccc(N5CCOCC5)c4)nn13)CCCCCCC2,OICZOKIOJAQRHD-UHFFFAOYSA-N,True,True,True,497.643,6.0342,63.92,1,6,4,0.3712,5.237,c1cc2cc(c1)-c1ccc3c(nc(Nc4cccc(N5CCOCC5)c4)nn13)CCCCCCC2,14,True,False,True,macrocycle_bridge_alkyl_path6_ring13
CAND_870646b3a1,macrocycle_linker,JAK2_ccf270f33b,COc1ccc2cc1-c1ccc3c(nc(Nc4cccc(N5CCOCC5)c4)nn13)CCCOCCC2,QZPDBNALADYNMC-UHFFFAOYSA-N,True,True,True,499.615,4.8805,73.15,1,7,4,0.429,4.731,c1cc2cc(c1)-c1ccc3c(nc(Nc4cccc(N5CCOCC5)c4)nn13)CCCOCCC2,14,True,False,True,macrocycle_bridge_oxa_path6_ring13
CAND_d64cb16e93,macrocycle_linker,JAK2_ccf270f33b,COc1ccc2cc1-c1ccc3c(nc(Nc4cccc(N5CCOCC5)c4)nn13)CCNCOCC2,LPGJBNSWURYREI-UHFFFAOYSA-N,True,True,True,500.603,3.6474,85.18,2,8,4,0.4394,4.737,c1cc2cc(c1)-c1ccc3c(nc(Nc4cccc(N5CCOCC5)c4)nn13)CCNCOCC2,14,True,False,True,macrocycle_bridge_oxa_aza_path6_ring13
CAND_255cefba4e,macrocycle_linker,JAK2_ccf270f33b,c1cc(Nc2ncc3ccc(-c4cc5ccc4OCCCCSCCC5)n3n2)cc(N2CCOCC2)c1,QGYWQJXBHGAEQA-UHFFFAOYSA-N,True,True,True,515.683,5.8149,63.92,1,7,4,0.3677,5.228,c1cc(Nc2ncc3ccc(-c4cc5ccc4OCCCCSCCC5)n3n2)cc(N2CCOCC2)c1,13,True,False,True,macrocycle_bridge_thioether_path5_ring12
CAND_126fbc25f2,macrocycle_linker,JAK2_ccf270f33b,c1cc(Nc2ncc3ccc(-c4cc5ccc4OCCCCOCCC5)n3n2)cc(N2CCOCC2)c1,DLQIEOZQRSBKHD-UHFFFAOYSA-N,True,True,True,499.615,5.0983,73.15,1,7,4,0.4189,4.78,c1cc(Nc2ncc3ccc(-c4cc5ccc4OCCCCOCCC5)n3n2)cc(N2CCOCC2)c1,13,True,False,True,macrocycle_bridge_oxa_path5_ring12
CAND_f7dd11fab0,macrocycle_linker,JAK2_2c9dc917e3,C[C@H](O)CN1CCN2c3ccc(cc3F)Nc3nc(c4ccc(-c5cccc(S(=O)(=O)NC(C)(C)C)c5)n4n3)CCCCCCCC2C1,XHVUTEGBKXBVSX-ALLRNTDFSA-N,True,True,True,677.891,6.1239,115.1,3,8,5,0.2315,6.909,c1ccc(-c2ccc3c4nc(nn23)Nc2ccc(cc2)N2CCNCC2CCCCCCC4)cc1,17,True,False,True,macrocycle_bridge_alkyl_path9_ring16
