candidate_id,smiles,docking_engine,receptor_pdb,grid_center_x,grid_center_y,grid_center_z,grid_size_x,grid_size_y,grid_size_z,best_score,pose_rank,pose_file,pose_image,control_or_generated,notes
CAND_03390190f4,Cc1cc2n(n1)-c1ccc(c(Cl)c1)COCNCCc1ccnc3c(cnn13)C(=O)N2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_03390190f4_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_078422cf1a,CN1CCN(c2ccc(-c3cnc4cc5cc(c4n3)-c3cc(F)c(c(F)c3)CN3CCS(=O)(=O)C(COCOC5)C3)cn2)CC1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_078422cf1a_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_08b54610ec,CC(C)C1Nc2ncc(C(N)=O)c3[nH]c4cc(ccc4c23)-c2cnn(C)c2COCNCC2CC21,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_08b54610ec_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_091eb210dc,c1cc2nc(n1)Nc1ccc(N3CCOCC3)c(c1)COCNCCc1cc3cc-2ccc3[nH]1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_091eb210dc_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_09f36916c1,c1cc(N2CCOCC2)ccc1Nc1nc2cc(n1)-c1ccc3[nH]cc(c3c1)CCSCSCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_09f36916c1_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_14230044a8,O=c1[nH]c2cnc3nc2n1C1CC(CSCSCc2nc4ccccc4n2-3)Oc2ccc(F)cc21,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_14230044a8_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_26d798d6bd,Cn1c(C(=O)NS(C)(=O)=O)cc2c3nc(nc21)-n1cnc2cc(ncc21)CNCOCC[C@@H](c1ccccc1)N3,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_26d798d6bd_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_2a54ce2c6a,O=c1[nH]cc2c3nc(c4ccc(F)cc4c13)Nc1cccc(F)c1CCSCSCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_2a54ce2c6a_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_323b3d6c28,CC(=O)Nc1ccc(-c2cc3nc(n2)NCC2CN(C2)C(=O)c2c(Cl)ccc(c2Cl)CCCC3)cc1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_323b3d6c28_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_3375429b43,CCc1cc2c(C(F)(F)F)cc1-c1[nH]c(cc1C(N)=O)-c1cc(nc(N)n1)CCNCOC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_3375429b43_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_34e877b6dc,O=c1[nH]cc2c3nc(c4ccc(F)cc4c13)Nc1cc(F)cc(c1)CCSCCSCCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_34e877b6dc_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_3c8a704cec,C[C@H]1Nc2cc(ncn2)-c2c(N)nn3cc(cnc23)COCNCc2cccc1c2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_3c8a704cec_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_4b27962dcb,NCC1COCNCc2ccc3sc(cc3c2)-c2cc(cc3cn[nH]c23)-c2cn1c1cnc(N)nc21,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_4b27962dcb_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_6f2fd0a2ba,CN1CCN2c3ccc(cc3)Nc3nc4cc(cc(-c5ccc(S(C)(=O)=O)cc5)n4n3)COCNCC2C1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_6f2fd0a2ba_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_6f6b881907,Cc1nc2c(s1)NC(=O)c1cnn3cc(c(N)nc13)COCNCCc1c(Cl)cccc1-2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_6f6b881907_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_77ed9a9627,NC(=O)c1ccc2c3c1[nH]c1cc(-c4cn[nH]c4)c(cc13)CCSCOCCC1CCCC(C1)N2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_77ed9a9627_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_8be2ff7562,Nc1nn2cc3cnc2c1-c1cc(ncn1)N[C@@H]1CC(CCNCOC3)c2ccccc21,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_8be2ff7562_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_8ec1b0e33f,O=c1[nH]c2cc3c4[nH]c(-c5ccccc5Cl)nc4c4c(cc(F)cc4c13)CCSCSCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_8ec1b0e33f_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_96c39340e3,N#CC1CN2C(=O)[C@@H](C3CC3)NC(=O)c3c[nH]c4ncc(nc34)-c3nn(c4cc(Cl)ccc34)CCOCNCCC12,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_96c39340e3_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_96f2c8539e,COc1ccccc1-c1cc2c3cnc(nn13)Nc1cc(F)c(N3CCN(C)CC3)c(c1)CSCOCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_96f2c8539e_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_97a814278c,Cc1nc2c(s1)NC(=O)c1cnn3cc(c(N)nc13)COCNCc1ccc-2cc1Cl,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_97a814278c_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_9e4ffceec9,COc1ccc(-c2ccc3c4nc(nn23)Nc2cc(Cl)c(N3CCN(C)CC3)c(c2)CSCSCC4)cn1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_9e4ffceec9_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_a64c6f59d5,O=c1[nH]c2cc3c(nc4ccncc4c13)Nc1c(Cl)cc(F)c(c1F)CCSCSCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_a64c6f59d5_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_abd2e3fe37,c1cc2nc(n1)-n1cnc3cc(ncc31)COCNCCc1ccc3c(c1)[C@H](CCC3)N2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_abd2e3fe37_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_ae3e5b7c5c,COc1cccc2c1Nc1nc3c(-c4ccc(S(C)(=O)=O)cc4)cc(cn3n1)CCOCSC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_ae3e5b7c5c_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_af67537a94,Cc1cc2ccc1-c1[nH]c(cc1C(N)=O)-c1cc(nc(N)n1)COCNC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_af67537a94_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_be869a9620,COc1ccccc1-c1cc2c3cnc(nn13)Nc1ccc(c(F)c1)N1CCN(C)CC1CCNCOC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_be869a9620_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_c8388d2f09,Cn1nc(-c2cccc(Cl)c2)c2c1CCSCSCc1cn3ncc(c3nc1N)C(=O)N2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_c8388d2f09_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_ce7c4e443e,NC(=O)CN1CCC2c3ccc(cc3)Nc3ncc4c(cc(-c5cccc(CO)c5)n4n3)COCNCC2C1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_ce7c4e443e_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_ceb1671b18,CONC(=O)c1cc2c3nc(nc2n1C)-n1cnc2c(cncc21)COCNCC[C@@H](c1ccccc1)N3,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_ceb1671b18_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_d225895d4e,COc1ccccc1-c1ccc2c3nc(nn12)Nc1ccc(c(F)c1)N1CCN(C)CC1COCSC3,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_d225895d4e_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_d8cf91d102,CC(=O)N[C@H]1CCc2cc3c(cc21)Oc1cnc2[nH]c(c(C(=O)NC(C)C)c2n1)CSCSCC3,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_d8cf91d102_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_db839af344,Cc1nc2c(s1)NC(=O)c1cnn3c(cc(N)nc13)COCNCCc1cc(Cl)cc-2c1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_db839af344_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_e20cf4e88d,Cc1nc2c(s1)NC(=O)c1cnn3cc(c(N)nc13)COCNCCc1cc(Cl)cc-2c1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_e20cf4e88d_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_e2301f0244,CCOC(=O)Cn1cc(-c2ccc3cc2CSCSCc2cc(cc(=O)[nH]2)-c2[nH]c-3nc2-c2ccc(F)cc2)nn1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_e2301f0244_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_e2eea9cf80,N#CCNC(=O)c1ccc(-c2cc3nc(n2)Nc2cc(F)c(N4CCOCC4)c(c2)CSCSCC3)cc1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_e2eea9cf80_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_e7b52bc90f,O=c1[nH]cc2c3nc(c4ccc(F)cc4c13)Nc1cc(F)cc(c1)CCSCCSCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_e7b52bc90f_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_f10ce59a93,c1ccc2c(c1)CCC[C@@H]2Nc1cc2nc(n1)-n1cnc3cc(ncc31)CCSCSCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_f10ce59a93_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_fb3d46d368,COc1ccc(-c2ccc3c4nc(nn23)Nc2ccc(N3CCN(C)CC3)c(Cl)c2CCSCSCC4)cn1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_fb3d46d368_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_fbf4bb128b,C[C@@H]1Nc2cc(nc(-n3cnc4ccncc43)n2)-c2cnn(C)c2COCOCCc2ccc1cc2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.1,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_fbf4bb128b_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_03628395bc,O=c1[nH]cc2c3nc(Nc4cccc(F)c4)c4c(cc(F)cc4c13)CCSCSCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.0,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_03628395bc_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_04e0ad685f,O=c1[nH]c2cnc3nc2n1C1(CCOc2ccc(F)cc21)CSCSCc1cccc2ncn-3c12,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.0,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_04e0ad685f_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_119af45441,Cn1cc(-c2cc3c4[nH]c5c(C(N)=O)cnc(c5c4c2)NC2CCC(CC2)CNCOC3)cn1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.0,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_119af45441_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_17a29591e5,NCC1COCNCCc2ccc3sc(cc3c2)-c2cc(cc3cn[nH]c23)-c2cn1c1cnc(N)nc21,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.0,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_17a29591e5_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_2542a5fb8a,CN1CCN2c3ccc(cc3)Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)ccc(n4n3)CNCOCC2C1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.0,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_2542a5fb8a_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_2bc2e5c531,Cc1nc2c(s1)NC(=O)c1c(nn3ccc(N)nc13)COCNCCc1ccc-2cc1Cl,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.0,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_2bc2e5c531_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_3e908061c6,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc3c4cc(ccc24)CSCOCC2CN(CCO3)CCO2)cc1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.0,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_3e908061c6_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_52774b9d8e,Clc1cc2nc3c1-c1[nH]c4ccccc4c1CCN3CCc1ccc(cc1)COCOCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.0,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_52774b9d8e_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_59c01524de,Cc1oc2c(O)c(O)c3cc2c(=O)c1-c1cnn(c1)-c1ccc(cc1)CCNCCOCC3,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.0,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_59c01524de_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_59c1599b42,CC(Nc1nc2cc3[nH]c(=O)c2cc1-c1nc(no1)-c1ccc(cc1)CCNCOCC3)C(C)(C)C,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.0,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_59c1599b42_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_610f7f38c1,COc1ccc2cc1-c1ccc3cnc(nn13)Nc1ccc(C3CCN(CC(N)=O)CC3)c(c1)CSCOCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.0,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_610f7f38c1_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_6ffda73c1d,CC(=O)Nc1ccc2c(c1)CCSCCSCCc1cc(ccc1N1CCOCC1)Nc1ncc(F)c-2n1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.0,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_6ffda73c1d_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_74f579f214,NC(=O)c1cc2sc1Nc1cccc(n1)C(N1CCOCC1)COCOCCc1ccc(F)c-2c1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.0,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_74f579f214_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_7be70ac6e7,c1cc2ncn(-c3ncc4c(n3)N[C@H]3CCCc5ccc(cc53)CCSCCSCC4)c2cn1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.0,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_7be70ac6e7_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_7e977bd2d9,Nc1nn2ccc3nc2c1-c1cc(N[C@@H]2CCc4ccccc42)nc(n1)CSCSCC3,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.0,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_7e977bd2d9_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_801f262b3b,COc1ccccc1-c1cc2c3cnc(nn13)Nc1ccc(C3CCN(CC(N)=O)CC3)c(c1)CSCOC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.0,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_801f262b3b_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_8f01a27ead,C[C@@H]1Nc2nc(-n3cnc4ccncc43)nc3c2cc(n3C)C(=O)N2CCOCC2CCNCOCc2ccc1cc2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.0,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_8f01a27ead_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_a87c333726,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc3c4cc(ccc24)COCNCCC2CN(CCO3)CCO2)cc1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.0,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_a87c333726_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_be0fe17b1e,O=C1NC(=O)C2=C1Nc1cc(cc(C3CCN(c4ccnc(F)c4)C3)c1)CCOCOCc1cccc3c2c[nH]c13,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.0,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_be0fe17b1e_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_ca111dfb8a,O=c1[nH]ccc2c3nc4c(cncc4c12)CCSCSCc1ncc(Cl)c(c1Cl)N3,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.0,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_ca111dfb8a_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_d6653c2749,C[C@@H]1Nc2cc(nc(-n3cnc4ccncc43)n2)-c2cn(C)nc2COCOCc2ccc1cc2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.0,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_d6653c2749_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_daeec764e0,O=c1[nH]cc2c3c(nc4ccncc4c13)Nc1c(Cl)cnc(c1Cl)CSCSCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-9.0,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_daeec764e0_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
