candidate_id,smiles,sdf_path,status
CAND_7663dcf937,C[C@@H]1Nc2cncc(n2)Nc2cc([nH]n2)OCCOCc2nc1ccc2F,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_7663dcf937.sdf,prepared
CAND_0afbd4371b,COc1cc2nc(n1)N[C@H](c1ncc(F)cn1)CCSCCc1cnc(s1)N2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_0afbd4371b.sdf,prepared
CAND_582e6f4484,Cc1cnc(Nc2cc3nc(n2)N[C@@H](C)c2ncc(F)c(n2)CSCCO3)s1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_582e6f4484.sdf,prepared
CAND_945bfd7ab9,Fc1cnc([C@@H]2CCCCCCc3cc(n[nH]3)Nc3nc(ncc3F)N2)nc1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_945bfd7ab9.sdf,prepared
CAND_0644c5205e,N#CCC(=O)N1CC[C@H]2CCCCCSCCCCCN(c3ncnc4[nH]ccc34)[C@H]2C1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_0644c5205e.sdf,prepared
CAND_d505721a30,CCS(=O)(=O)NCC1(CC#N)Cc2c[nH]c(c2)N=CN=Nc2cnn1n2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_d505721a30.sdf,prepared
CAND_d80d2fbd1f,Fc1cnc([C@@H]2CCOCCCc3cc(n[nH]3)Nc3nc(ncc3F)N2)nc1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_d80d2fbd1f.sdf,prepared
CAND_938ef2420e,C[C@@H]1Nc2nc(cnc2C#N)Nc2cc([nH]n2)CCCCc2cc1ncc2F,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_938ef2420e.sdf,prepared
CAND_75476d0578,N#CC[C@@H]1C2CCCC2CCOCCc2nc(c3cc[nH]c3n2)-c2cnn1c2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_75476d0578.sdf,prepared
CAND_2d63f0994e,C[C@@H]1Nc2nc(cnc2C#N)Nc2cc([nH]n2)CCOCc2cc1ncc2F,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_2d63f0994e.sdf,prepared
CAND_db02ab413a,C[C@@H]1Nc2cncc(n2)Nc2cc([nH]n2)OCCCCCc2nc1ccc2F,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_db02ab413a.sdf,prepared
CAND_5aa3611fa3,C[C@@H]1Nc2cncc(n2)Nc2cc([nH]n2)CCCSCc2nc1ncc2F,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_5aa3611fa3.sdf,prepared
CAND_8f936e6ccd,Cc1cnc2nc1Nc1n[nH]c(C)c1CSCc1nc(ncc1F)[C@H](C)N2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_8f936e6ccd.sdf,prepared
CAND_c62f51e470,CC1=CCNC=NCN2CCN(C(=O)Cc3ccccc3F)CC2=NNC=CC=CNN1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_c62f51e470.sdf,prepared
CAND_8d5a278190,C[C@@H]1Nc2cncc(n2)Nc2cc([nH]n2)OCCSCc2nc1ccc2F,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_8d5a278190.sdf,prepared
CAND_2b6e6df8b8,N#CC[C@@H]1C2CCCC2CCNCCc2nc(c3cc[nH]c3n2)-c2cnn1c2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_2b6e6df8b8.sdf,prepared
CAND_f51492fec7,Cc1cc(Nc2nc3cnc2CCSCc2nc(ccc2F)[C@H](C)N3)n[nH]1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_f51492fec7.sdf,prepared
CAND_d7042ec02b,Cc1cnc(Nc2cc3nc(n2)N[C@@H](C)c2ncc(F)c(n2)CNCCO3)s1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_d7042ec02b.sdf,prepared
CAND_b2754758e3,CNC(=O)c1c2nc(N)c3cc(sc13)-c1ccc(C(C)(C)C#N)c(c1)CCCOCCC2,,failed_embed
CAND_aff8848291,C[C@H](Nc1nc2c(C(N)=O)c3[nH]c4cc(ccc4c13)CC=NN(C)C2)C1CC1,,failed_embed
CAND_101875c1e6,N#CC[C@@H]1C2CCCC2COCNCc2nc(c3cc[nH]c3n2)-c2cnn1c2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_101875c1e6.sdf,prepared
CAND_bb383316b2,COc1cc2nc(n1)N[C@H](c1ncc(F)cn1)CCNCCc1cnc(s1)N2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_bb383316b2.sdf,prepared
CAND_81820b935b,N#CC1CN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CCCSCCC24CC4)CC3)C1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_81820b935b.sdf,prepared
CAND_472476eeb3,N=C1N=CC=C(C2=CCN3C(=O)CCCN[CH]C3=C2)CCOCCNc2ccc(cc2)S1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_472476eeb3.sdf,prepared
CAND_689b77b5c8,Fc1cnc([C@@H]2CCSCCCc3cc(n[nH]3)Nc3nc(ncc3F)N2)nc1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_689b77b5c8.sdf,prepared
CAND_a0d42e7c77,Cc1[nH]nc2c1CCCOCCC[C@@H](c1ncc(F)cn1)Oc1ncc(Cl)c(n1)N2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_a0d42e7c77.sdf,prepared
CAND_ebcfd1f7b9,Cc1nc(C#N)c2nc1Nc1cc([nH]n1)CCCCc1nc(ncc1F)[C@H](C)N2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_ebcfd1f7b9.sdf,prepared
CAND_1450c465bc,N#CC[C@@H]1C2CCCC2CCCCCc2nc(c3cc[nH]c3n2)-c2cnn1c2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_1450c465bc.sdf,prepared
CAND_edf26a0208,C[C@@H]1Nc2nc(cnc2C#N)Nc2cc([nH]n2)CCSCc2cc1ncc2F,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_edf26a0208.sdf,prepared
CAND_39d55ed837,N#C[C@@H]1CCN2C(=O)[C@@H](C3CC3)NC(=O)c3c[nH]c4ncc(nc34)C3(CCCCC12)CC3,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_39d55ed837.sdf,prepared
CAND_b7fa23672c,N#C[C@@H]1CN2CC1CCOCc1[nH]c3ncc(C4CC4)nc3c1C(=O)N[C@H](C1CC1)C2=O,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_b7fa23672c.sdf,prepared
CAND_2e664eff89,O=NC1CCCC=CC2C[C@@H](C3CC3)N2C=NC=C=N1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_2e664eff89.sdf,prepared
CAND_e1574bf927,COC1=C(OC)C23OC=CC(=C1)NC=NNC=CC=CC2(CCl)O3,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_e1574bf927.sdf,prepared
CAND_4bf5715aca,Cc1nc(C#N)c2nc1Nc1cc([nH]n1)CCCOCC(C)(c1ccc(F)cn1)N2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_4bf5715aca.sdf,prepared
CAND_842555d85a,CC(C)(C#N)c1ccc2c(c1)CCCOCCCCNC(=O)c1cnc(N)c3cc-2sc13,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_842555d85a.sdf,prepared
CAND_a03fbbd37a,CC(F)C(C)[C@H]1NC(=O)c2c[nH]c3ncc(nc23)C2CC2CC(C#N)CNC1=O,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_a03fbbd37a.sdf,prepared
CAND_030a0135bb,Cc1nc(C#N)c2nc1Nc1cc([nH]n1)CCOCc1nc(ncc1F)[C@H](C)N2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_030a0135bb.sdf,prepared
CAND_f223d783e6,Cc1cc(Nc2nc3cnc2CCCOCCc2cc(F)cnc2[C@H](C)N3)n[nH]1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\CAND_f223d783e6.sdf,prepared
